# Memory two: one row per (game, strategy) at which the strategy is a strict Nash equilibrium at eps = 1e-4 (65547 rows).
# Rows ordered by ipt, then s. F2 = the run at N = 100, beta = 3, mu = 1e-4; F1 = the run at N = 1000, beta = 100, mu = 1e-2; both eps = 1e-4 (the runs' names in the kits).
# Strategy code s = 0..65535: bit k of s (k = 0..15) is 1 if the strategy intends C in state k = 4 x (the most recent outcome) + (the outcome before), outcomes 0 CC, 1 CD, 2 DC, 3 DD from the focal player's side (MapBinM2's exactcoef.py); ALLD 0, ALLC 65535, the memory-one strategy with answers b_j embeds as 15 x sum_j b_j 16^j.
# Columns:
#   ipt                the game (data/games/games.csv)
#   s                  the strategy
#   efficient          1 if efficient in the limit eps -> 0 at this game (SI Figure 7)
#   mutual_cooperator  1 if its self-play in the limit is all CC (one of the 7639)
#   alternator         1 if its self-play in the limit alternates CD, DC perfectly (one of the 3072); 0 in every row
#   float64_strict     1 if the double-precision brute-force scan also found it strict (0 in the 160 rows of m2_float64_check.csv)
#   pi_F2, pi_F1       its time-averaged abundance in the run, normalised so that the 65536 abundances sum to 1
ipt,s,efficient,mutual_cooperator,alternator,float64_strict,pi_F2,pi_F1
333,59528,0,0,0,1,1.5200000131171042e-09,1.5390000425913087e-07
333,59529,1,1,0,1,2.9240000611693322e-08,2.2195399710258903e-05
333,59534,0,0,0,1,1.4400000065834513e-09,1.567999991776799e-07
333,59535,1,1,0,1,1.4400000287879116e-08,1.399994020241628e-05
333,59792,0,0,0,1,1.7200000294512366e-09,1.5598000443673388e-07
333,59793,0,0,0,1,1.500000011483691e-09,1.562600009079283e-07
333,59798,0,0,0,1,1.7400000310846498e-09,1.5457999365905233e-07
333,59800,0,0,0,1,1.660000024550997e-09,1.5476000255620604e-07
333,59801,1,1,0,1,8.099999773353945e-09,1.0250199720592273e-06
333,59806,0,0,0,1,1.8400000392517161e-09,1.5946000118116367e-07
333,59807,1,1,0,1,3.8888039811592124e-05,0.0043791332397984314
333,60096,0,0,0,1,1.6400000229175837e-09,1.580600046143369e-07
333,60097,0,0,0,1,1.5200000131171042e-09,1.554199972834903e-07
333,60102,0,0,0,1,1.6800000261844101e-09,1.5428000251522072e-07
333,60104,0,0,0,1,1.6400000229175837e-09,1.5531999549859485e-07
333,60105,1,1,0,1,1.098000000856545e-08,1.4286599745500344e-06
333,60110,0,0,0,1,1.8200000376183027e-09,1.5851999577183024e-07
333,60111,1,1,0,1,3.055999894314176e-08,1.524625990382528e-05
333,60368,0,0,0,1,1.7200000294512366e-09,1.581999957445067e-07
333,60369,0,0,0,1,1.5200000131171042e-09,1.5796000282944142e-07
333,60374,0,0,0,1,1.7200000294512366e-09,1.5940000295239735e-07
333,60376,0,0,0,1,1.5600000163839306e-09,1.5551999906838574e-07
333,60377,1,1,0,1,1.8400000392517161e-09,2.557800094055493e-07
333,60382,0,0,0,1,1.6800000261844101e-09,1.5647999915035637e-07
333,60383,1,1,0,1,1.208000009840318e-08,0.006430690659459904
333,60576,0,0,0,1,1.760000032718063e-09,1.5256000592107038e-07
333,60577,0,0,0,1,1.4800000098502777e-09,1.526200041498367e-07
333,60582,0,0,0,1,1.8799999314962403e-09,1.5384000603036454e-07
333,60584,0,0,0,1,1.500000011483691e-09,1.5118000402688077e-07
333,60585,1,1,0,1,1.0501999969526875e-07,1.1982799637605776e-06
333,60590,0,0,0,1,1.5200000131171042e-09,1.5329999354975816e-07
333,60591,1,1,0,1,2.4480000222940972e-08,2.981759970383652e-06
333,60848,0,0,0,1,2.019999942930133e-09,1.5377999359074345e-07
333,60849,0,0,0,1,1.8600000408851293e-09,1.5598000443673388e-07
333,60854,0,0,0,1,1.7000000278178234e-09,1.5633999380933179e-07
333,60856,0,0,0,1,1.5200000131171042e-09,1.5413999717419613e-07
333,60857,1,1,0,1,4.741999854375229e-08,2.4028000275299475e-07
333,60862,0,0,0,1,1.9199999347630667e-09,1.5550000439574856e-07
333,60863,1,1,0,1,0.0004058624904452171,5.816099944166902e-06
333,61152,0,0,0,1,1.8000000359848895e-09,1.5535999905472397e-07
333,61153,0,0,0,1,1.5600000163839306e-09,1.5412000250155895e-07
333,61158,0,0,0,1,1.5600000163839306e-09,1.553400043820868e-07
333,61160,0,0,0,1,1.6200000212841705e-09,1.5416000605768807e-07
333,61161,1,1,0,1,7.000000127605426e-09,8.601400077187649e-07
333,61166,0,0,0,1,2.1799999559974386e-09,1.5121999337215515e-07
333,61167,1,1,0,1,0.0003398996774196571,2.0060519144276827e-05
333,61424,0,0,0,1,1.3800000016832114e-09,1.5413999717419613e-07
333,61425,0,0,0,1,1.8799999314962403e-09,1.5809999395961127e-07
333,61430,0,0,0,1,1.360000000049798e-09,1.5690000096257537e-07
333,61432,0,0,0,1,1.7400000310846498e-09,1.551200061396587e-07
333,61433,1,1,0,1,1.8000000359848895e-09,1.6784000012034205e-07
333,61438,0,0,0,1,1.8799999314962403e-09,1.5432000607134984e-07
333,61439,1,1,0,1,5.344000081176651e-08,1.5995679902090098e-05
333,61440,0,0,0,1,1.6200000212841705e-09,1.558999973244756e-07
333,61441,0,0,0,1,1.5400000147505174e-09,1.5658000093525182e-07
333,61446,0,0,0,1,1.500000011483691e-09,1.576400028021179e-07
333,61447,0,0,0,1,1.959999938029893e-09,1.5934000472363103e-07
333,61448,0,0,0,1,3.779999864625894e-09,1.529000006210311e-07
333,61449,1,1,0,1,0.00045077421188563553,1.6803800280178375e-06
333,61454,0,0,0,1,1.1800000075535395e-08,1.558399990957093e-07
333,61455,1,1,0,1,6.880000117804946e-09,4.307799838471742e-06
333,61712,0,0,0,1,1.8000000359848895e-09,1.570799956488743e-07
333,61713,0,0,0,1,1.7800000343514762e-09,1.5438000430011616e-07
333,61718,0,0,0,1,1.8000000359848895e-09,1.5535999905472397e-07
333,61720,0,0,0,1,3.5600000687029525e-09,1.5531999549859485e-07
333,61721,1,1,0,1,7.724000275552826e-08,7.041400086093939e-07
333,61726,0,0,0,1,2.3799999723315712e-09,1.565399973791227e-07
333,61727,1,1,0,1,4.94560026180188e-07,7.092300184587002e-06
333,62016,0,0,0,1,1.660000024550997e-09,1.5941999762503456e-07
333,62017,0,0,0,1,2.019999942930133e-09,1.5711999920500346e-07
333,62022,0,0,0,1,1.7000000278178234e-09,1.565200027064855e-07
333,62024,0,0,0,1,1.5400000147505174e-09,1.5486000434110148e-07
333,62025,1,1,0,1,0.00018467093448889315,1.7251200051926573e-06
333,62030,0,0,0,1,0.0010677718080334057,1.5716000276113258e-07
333,62031,1,1,0,1,2.0358000063930188e-07,1.1953980024167098e-05
333,62288,0,0,0,1,1.3199999967829715e-09,1.5601999378200826e-07
333,62289,0,0,0,1,1.6400000229175837e-09,1.545000007576488e-07
333,62294,0,0,0,1,1.8600000408851293e-09,1.5514000081229589e-07
333,62296,0,0,0,1,5.1199999740645804e-09,1.5306000063469287e-07
333,62297,1,1,0,1,1.2340000119637552e-08,2.3260000209722979e-07
333,62302,0,0,0,1,4.425999828567299e-08,1.5508000258352956e-07
333,62303,1,1,0,1,1.0119999938328682e-08,0.00147446617874191
333,62496,0,0,0,1,1.9799999396633064e-09,1.5182000408152785e-07
333,62497,0,0,0,1,1.8799999314962403e-09,1.5594000088060473e-07
333,62502,0,0,0,1,2.1799999559974386e-09,1.5343999889078272e-07
333,62504,0,0,0,1,1.4800000098502777e-09,1.5310000419082202e-07
333,62505,1,1,0,1,1.02999999530294e-08,1.088799993492362e-06
333,62510,0,0,0,1,2.2999999657979183e-09,1.5391999893176804e-07
333,62511,1,1,0,1,7.135999872259109e-08,7.356979969155168e-06
333,62768,0,0,0,1,1.4000000033166248e-09,1.5498000079863412e-07
333,62769,0,0,0,1,1.959999938029893e-09,1.5748000278845613e-07
333,62774,0,0,0,1,2.0999999494637857e-09,1.554199972834903e-07
333,62776,0,0,0,1,1.6200000212841705e-09,1.5402000071666348e-07
333,62777,1,1,0,1,0.00027500194817235246,3.009799919487172e-07
333,62782,0,0,0,1,1.959400035680517e-07,1.570799956488743e-07
333,62783,1,1,0,1,3.206000084200459e-08,4.377900052291056e-06
333,63072,0,0,0,1,1.9799999396633064e-09,1.5711999920500346e-07
333,63073,0,0,0,1,1.500000011483691e-09,1.5684000273380905e-07
333,63078,0,0,0,1,1.6200000212841705e-09,1.540799989454298e-07
333,63080,0,0,0,1,1.600000019650757e-09,1.5476000255620604e-07
333,63081,1,1,0,1,0.001291077582647167,1.2572199954385848e-06
333,63086,0,0,0,1,2.539999985398877e-09,1.515000040542043e-07
333,63087,1,1,0,1,0.0004936571344109158,5.789660023621709e-06
333,63344,0,0,0,1,1.9799999396633064e-09,1.553400043820868e-07
333,63345,0,0,0,1,1.3199999967829715e-09,1.5704000630359993e-07
333,63350,0,0,0,1,1.5400000147505174e-09,1.5572000263817665e-07
333,63352,0,0,0,1,1.6400000229175837e-09,1.5624000623529109e-07
333,63353,1,1,0,1,3.180000037668101e-09,1.5887999935528291e-07
333,63358,0,0,0,1,3.979999880960026e-09,1.570000027474708e-07
333,63359,1,1,0,1,7.519999725984961e-09,8.59153990403913e-06
333,63616,0,0,0,1,1.6800000261844101e-09,1.5659999560788902e-07
333,63617,0,0,0,1,1.5600000163839306e-09,1.5445999720151968e-07
333,63622,0,0,0,1,1.4800000098502777e-09,1.606399995055624e-07
333,63624,0,0,0,1,0.0006895436665117706,1.5508000258352956e-07
333,63625,1,1,0,1,0.0005448384321054476,1.8966400198380747e-06
333,63630,0,0,0,1,1.2799999935161451e-09,1.5578000086694297e-07
333,63631,1,1,0,1,4.960000049815117e-08,5.929320211406054e-06
333,63888,0,0,0,1,1.8799999314962403e-09,1.5594000088060473e-07
333,63889,0,0,0,1,2.039999944563546e-09,1.5375999891810628e-07
333,63894,0,0,0,1,1.760000032718063e-09,1.562600009079283e-07
333,63896,0,0,0,1,2.5799999886657034e-09,1.5605999733813738e-07
333,63897,1,1,0,1,0.000537870451232611,6.480199789485322e-07
333,63902,0,0,0,1,4.9399999593638614e-09,1.562600009079283e-07
333,63903,1,1,0,1,0.00024654497948179083,0.0027027998656761706
333,64192,0,0,0,1,1.4800000098502777e-09,1.5359999890444451e-07
333,64193,0,0,0,1,1.4400000065834513e-09,1.5530000082595765e-07
333,64198,0,0,0,1,1.8400000392517161e-09,1.556999937546847e-07
333,64200,0,0,0,1,2.840000009900076e-09,1.5333999710588728e-07
333,64201,1,1,0,1,0.0005747622920571204,2.024580004117015e-06
333,64206,0,0,0,1,2.2799999641645047e-09,1.5466000077131057e-07
333,64207,1,1,0,1,0.00035287265162420794,0.0014148941300990217
333,64464,0,0,0,1,1.7400000310846498e-09,1.5663999916401814e-07
333,64465,0,0,0,1,1.660000024550997e-09,1.5556000262451488e-07
333,64470,0,0,0,1,1.660000024550997e-09,1.597200029797209e-07
333,64472,0,0,0,1,2.219999959264265e-09,1.5646000447771917e-07
333,64473,1,1,0,1,3.650000120462233e-08,1.960400060809427e-07
333,64478,0,0,0,1,3.4000000556356467e-09,1.5594000088060473e-07
333,64479,1,1,0,1,5.8059999412728134e-08,0.0013173013029081524
333,64672,0,0,0,1,1.600000019650757e-09,1.5505999370003762e-07
333,64673,0,0,0,1,1.8600000408851293e-09,1.5240000590740862e-07
333,64678,0,0,0,1,1.4600000082168645e-09,1.5620000267916197e-07
333,64680,0,0,0,1,1.5800000180173438e-09,1.5425999363172877e-07
333,64681,1,1,0,1,0.00018414255444751637,9.323200085528604e-07
333,64686,0,0,0,1,2.2599999625310915e-09,1.567200062762764e-07
333,64687,1,1,0,1,1.2764000687172964e-07,0.0018290783094205214
333,64944,0,0,0,1,1.6800000261844101e-09,1.5371999536197716e-07
333,64945,0,0,0,1,1.4400000065834513e-09,1.5301999707856375e-07
333,64950,0,0,0,1,1.600000019650757e-09,1.5204000232395594e-07
333,64952,0,0,0,1,1.8000000359848895e-09,1.5480000611233516e-07
333,64953,1,1,0,1,1.8399999726383347e-08,2.5133999836829407e-07
333,64958,0,0,0,1,1.8200000376183027e-09,1.5662000449138096e-07
333,64959,1,1,0,1,6.922000032417272e-08,6.052020141946866e-06
333,65248,0,0,0,1,1.2999999951495583e-09,1.55180004368425e-07
333,65249,0,0,0,1,1.3399999984163848e-09,1.5147999517071236e-07
333,65254,0,0,0,1,1.3199999967829715e-09,1.517999951980359e-07
333,65256,0,0,0,1,6.380000165787457e-08,1.536199935770817e-07
333,65257,1,1,0,1,8.679999820722928e-09,8.418400079325568e-07
333,65262,0,0,0,1,4.6419998462081626e-08,1.5551999906838574e-07
333,65263,1,1,0,1,0.0005002345418794407,7.075441699800867e-05
333,65520,0,0,0,1,1.6200000212841705e-09,1.5675999562155078e-07
333,65521,0,0,0,1,1.9999999412967196e-09,1.5695999919134167e-07
333,65526,0,0,0,1,1.8600000408851293e-09,1.5176000585276153e-07
333,65528,0,0,0,1,1.5400000147505174e-09,1.5258000059370755e-07
333,65529,1,1,0,1,8.579999812555862e-09,1.5871999934162115e-07
333,65534,0,0,0,1,1.3399999984163848e-09,1.5854000465532218e-07
333,65535,1,1,0,1,1.9799999840722272e-08,7.256120189693163e-06
334,65535,0,1,0,0,4.785269995262487e-05,3.853619996785073e-06
335,0,0,0,0,1,8.242725711267328e-05,1.8101999830502912e-07
335,1,0,0,0,1,2.5756520597353213e-05,1.8123999654604216e-07
335,7,0,0,0,1,7.078993775552733e-05,1.8174000546730326e-07
335,9,0,0,0,1,9.436939725589e-06,2.2150000150108425e-07
335,15,0,0,0,1,5.617674083202973e-05,1.7509999783762184e-07
335,4096,0,0,0,1,5.1091159346034064e-05,2.1446000094524856e-07
335,4097,0,0,0,1,0.00016468360198166628,1.819600037083163e-07
335,4102,0,0,0,1,4.00710812987276e-05,2.1399999557985927e-07
335,4103,0,0,0,1,0.00012859236398074967,1.8884000425151934e-07
335,4104,0,0,0,1,8.91715604772779e-05,1.7941999817870282e-07
335,4105,0,0,0,1,0.00016115815314899786,1.8907999716504097e-07
335,4110,0,0,0,1,1.8427119284531873e-05,1.848799932807208e-07
335,4111,0,0,0,1,1.7207239511726756e-05,1.9943999443029003e-07
335,4368,0,0,0,1,4.257938036479199e-05,1.9776000140307476e-07
335,4369,0,0,0,1,7.170226280119896e-05,1.786799963439201e-07
336,0,0,0,0,1,1.5000000122730208e-09,1.525999950164033e-07
336,1,0,0,0,1,1.2999999958336443e-09,1.531799968413341e-07
336,6,0,0,0,1,1.7400000320002726e-09,1.5205999674753615e-07
336,7,0,0,0,1,1.2799999941897067e-09,1.5179999494940477e-07
336,8,0,0,0,1,1.3600000007654573e-09,1.517600056041959e-07
336,9,0,0,0,1,1.5000000122730208e-09,1.521599985322678e-07
336,14,0,0,0,1,1.4000000040533326e-09,1.5108000199453344e-07
336,15,0,0,0,1,1.2799999941897067e-09,1.5471999874666313e-07
336,4096,0,0,0,1,1.4600000089851455e-09,1.521599985322678e-07
336,4097,0,0,0,1,1.4800000106290832e-09,1.5247999855906723e-07
336,4102,0,0,0,1,1.4400000073412079e-09,1.5012000191413522e-07
336,4103,0,0,0,1,1.4000000040533326e-09,1.522799949896039e-07
336,4104,0,0,0,1,1.959999939061284e-09,1.499199983446719e-07
336,4105,0,0,0,1,1.600000020492709e-09,1.5163999493600508e-07
336,4110,0,0,0,1,1.5800000188487714e-09,1.5295999859926634e-07
336,4111,0,0,0,1,1.5000000122730208e-09,1.5550000414105724e-07
336,4368,0,0,0,1,1.259999992545769e-09,1.5338000041079741e-07
336,4369,0,0,0,1,1.4600000089851455e-09,1.520400020749317e-07
336,32768,0,0,0,1,1.380000002409395e-09,1.5295999859926634e-07
336,32769,0,0,0,1,1.4600000089851455e-09,1.522000020883314e-07
336,32774,0,0,0,1,1.540000015560896e-09,1.4964000187393608e-07
336,32775,0,0,0,1,1.4600000089851455e-09,1.5300000215532995e-07
336,32776,0,0,0,1,1.7000000287123973e-09,1.5265999324507137e-07
336,32777,1,1,0,1,8.717999828413999e-08,1.5455999873326342e-07
336,32782,0,0,0,1,1.979999940705222e-09,1.5288000569799384e-07
336,32783,1,1,0,1,2.328000013718658e-08,1.53879995123601e-07
336,33040,0,0,0,1,1.380000002409395e-09,1.5668000246352325e-07
336,33041,0,0,0,1,1.5600000172048337e-09,1.5695999893425904e-07
336,33048,0,0,0,1,1.4800000106290832e-09,1.532600039534613e-07
336,33049,1,1,0,1,0.0034597506727846385,1.5163999493600508e-07
336,33054,0,0,0,1,1.7800000352881479e-09,1.556000059257889e-07
336,33055,1,1,0,1,4.883600010618189e-07,2.535839942365736e-06
336,33344,0,0,0,1,1.5800000188487714e-09,1.5284000214193024e-07
336,33345,0,0,0,1,1.9199999357734087e-09,1.532999932986702e-07
336,33352,0,0,0,1,1.5000000122730208e-09,1.5397999690833263e-07
336,33353,1,1,0,1,7.080000137864716e-09,1.5460000228932703e-07
336,33358,0,0,0,1,1.7800000352881479e-09,1.551400005581942e-07
336,33616,0,0,0,1,1.7000000287123973e-09,1.5402000046439624e-07
336,33617,0,0,0,1,1.4400000073412079e-09,1.5503999877346256e-07
336,33624,0,0,0,1,1.7600000336442102e-09,1.532600039534613e-07
336,33625,1,1,0,1,6.020000050736021e-09,1.533399968547338e-07
336,33630,0,0,0,1,1.7000000287123973e-09,1.5492000231612645e-07
336,33824,0,0,0,1,1.5800000188487714e-09,1.539199986796646e-07
336,33825,0,0,0,1,1.5600000172048337e-09,1.5397999690833263e-07
336,33832,0,0,0,1,1.5000000122730208e-09,1.5210000030359976e-07
336,33833,1,1,0,1,8.379999800631453e-09,1.510999966671379e-07
336,33838,0,0,0,1,1.5000000122730208e-09,1.5636000243672382e-07
336,34096,0,0,0,1,1.2799999941897067e-09,1.5310000394006162e-07
336,34097,0,0,0,1,1.3399999991215196e-09,1.5189999673413644e-07
336,34104,0,0,0,1,1.7800000352881479e-09,1.562799953245966e-07
336,34105,1,1,0,1,2.248000007142907e-08,1.5743999897445818e-07
336,34110,0,0,0,1,1.4400000073412079e-09,1.585199955121925e-07
336,34400,0,0,0,1,1.4200000056972702e-09,1.552800058989895e-07
336,34401,0,0,0,1,1.7600000336442102e-09,1.533399968547338e-07
336,34408,0,0,0,1,1.9199999357734087e-09,1.5103999843846984e-07
336,34409,1,1,0,1,1.4540000306964247e-08,1.529400039266619e-07
336,34414,0,0,0,1,1.6200000221366467e-09,1.5518000411425781e-07
336,34672,0,0,0,1,1.600000020492709e-09,1.5390000400706016e-07
336,34673,0,0,0,1,1.660000025424522e-09,1.5483999520399924e-07
336,34680,0,0,0,1,1.4800000106290832e-09,1.5665999358006407e-07
336,34681,1,1,0,1,2.5999999916672887e-09,1.5630000420805578e-07
336,34686,0,0,0,1,1.8600000418638984e-09,1.5482000053139478e-07
336,34944,0,0,0,1,1.8600000418638984e-09,1.5304000571139356e-07
336,34945,0,0,0,1,1.2999999958336443e-09,1.5471999874666313e-07
336,34950,0,0,0,1,1.6800000270684596e-09,1.5336000573819298e-07
336,34952,0,0,0,1,1.6800000270684596e-09,1.5231999854566751e-07
336,34953,1,1,0,1,1.4060000267509743e-08,1.5643999533799632e-07
336,34958,0,0,0,1,1.3399999991215196e-09,1.5300000215532995e-07
336,34959,1,1,0,1,1.5855999882228291e-07,1.8526000663340298e-07
336,35216,0,0,0,1,1.7800000352881479e-09,1.5550000414105724e-07
336,35217,0,0,0,1,1.6200000221366467e-09,1.5546000058499363e-07
336,35224,0,0,0,1,1.6800000270684596e-09,1.5297999327187077e-07
336,35225,1,1,0,1,5.379999998130016e-09,1.5364000220892877e-07
336,35230,0,0,0,1,1.540000015560896e-09,1.5377999333886931e-07
336,35231,1,1,0,1,7.551999910208118e-08,4.186520077054462e-06
336,35520,0,0,0,1,1.380000002409395e-09,1.549399969887309e-07
336,35521,0,0,0,1,1.8000000369320855e-09,1.540000057917918e-07
336,35528,0,0,0,1,1.4400000073412079e-09,1.5269999680113498e-07
336,35529,1,1,0,1,1.7800000352881479e-09,1.5432000581859123e-07
336,35534,0,0,0,1,1.5000000122730208e-09,1.5342000396686102e-07
336,35792,0,0,0,1,1.6400000237805843e-09,1.5258000034379887e-07
336,35793,0,0,0,1,1.660000025424522e-09,1.5402000046439624e-07
336,35800,0,0,0,1,1.3600000007654573e-09,1.5544000591238917e-07
336,35801,1,1,0,1,1.600000020492709e-09,1.5183999850546837e-07
336,35806,0,0,0,1,1.8600000418638984e-09,1.538000022223285e-07
336,36000,0,0,0,1,1.660000025424522e-09,1.551400005581942e-07
336,36001,0,0,0,1,1.5200000139169585e-09,1.5256000567119444e-07
336,36008,0,0,0,1,1.4600000089851455e-09,1.5128000556399676e-07
336,36009,1,1,0,1,1.6495999934834297e-07,1.5412000224912791e-07
336,36014,0,0,0,1,1.5600000172048337e-09,1.5617999353986496e-07
336,36272,0,0,0,1,1.5200000139169585e-09,1.5450000050459538e-07
336,36273,0,0,0,1,1.6400000237805843e-09,1.5489999343266728e-07
336,36280,0,0,0,1,1.6800000270684596e-09,1.5464000584539064e-07
336,36281,1,1,0,1,2.0399999456370346e-09,1.5546000058499363e-07
336,36286,0,0,0,1,1.4800000106290832e-09,1.5605999708252885e-07
336,36576,0,0,0,1,1.5600000172048337e-09,1.528199932584711e-07
336,36577,0,0,0,1,1.4200000056972702e-09,1.5546000058499363e-07
336,36584,0,0,0,1,1.600000020492709e-09,1.540000057917918e-07
336,36585,1,1,0,1,0.0010400012828345317,1.5601999352646525e-07
336,36590,0,0,0,1,1.7600000336442102e-09,1.547000040740587e-07
336,36848,0,0,0,1,1.4800000106290832e-09,1.5457999340586788e-07
336,36849,0,0,0,1,1.6400000237805843e-09,1.5784000611338482e-07
336,36856,0,0,0,1,1.4800000106290832e-09,1.5429999693513206e-07
336,36857,1,1,0,1,2.3999999752279122e-09,1.5496000587219006e-07
336,36862,0,0,0,1,1.6200000221366467e-09,1.5476000230272674e-07
336,36863,1,1,0,1,1.8282000259273613e-07,0.006993599243059692
336,36864,0,0,0,1,1.7400000320002726e-09,1.5194000029020005e-07
336,36865,0,0,0,1,1.4000000040533326e-09,1.5780000255732121e-07
336,36870,0,0,0,1,1.380000002409395e-09,1.5275999502980302e-07
336,36871,0,0,0,1,1.660000025424522e-09,1.5327999862606577e-07
336,36872,0,0,0,1,1.259999992545769e-09,1.5604000240992442e-07
336,36873,1,1,0,1,3.0200000261899795e-09,1.5774000432865315e-07
336,36878,0,0,0,1,1.5600000172048337e-09,1.5464000584539064e-07
336,36879,1,1,0,1,4.3999999175770715e-09,1.5499999521739895e-07
336,37136,0,0,0,1,1.7000000287123973e-09,1.5412000224912791e-07
336,37137,0,0,0,1,1.259999992545769e-09,1.561199953111969e-07
336,37142,0,0,0,1,1.6200000221366467e-09,1.5598000418125635e-07
336,37144,0,0,0,1,1.8600000418638984e-09,1.5243999500300362e-07
336,37145,1,1,0,1,1.188000008832054e-08,1.5173999672073673e-07
336,37150,0,0,0,1,1.2399999909018314e-09,1.5311999861266605e-07
336,37151,1,1,0,1,1.4480000302032434e-08,2.5219599163343155e-06
336,37440,0,0,0,1,1.6800000270684596e-09,1.5418000047779595e-07
336,37441,0,0,0,1,1.4800000106290832e-09,1.5358000398026074e-07
336,37448,0,0,0,1,1.5600000172048337e-09,1.5243999500300362e-07
336,37449,1,1,0,1,3.442000105285984e-08,1.5048000549699822e-07
336,37454,0,0,0,1,1.5800000188487714e-09,1.5483999520399924e-07
336,37712,0,0,0,1,1.5600000172048337e-09,1.5496000587219006e-07
336,37713,0,0,0,1,1.9399999374173466e-09,1.5022000369886686e-07
336,37720,0,0,0,1,1.5200000139169585e-09,1.5418000047779595e-07
336,37721,1,1,0,1,0.0025784922749691437,1.539199986796646e-07
336,37726,0,0,0,1,1.600000020492709e-09,1.5525999701553031e-07
336,37920,0,0,0,1,1.6800000270684596e-09,1.5151999847866897e-07
336,37921,0,0,0,1,1.600000020492709e-09,1.5445999694853177e-07
336,37928,0,0,0,1,1.2999999958336443e-09,1.5182000383286394e-07
336,37929,1,1,0,1,0.002488309050489129,1.567400006921913e-07
336,37934,0,0,0,1,1.8200000385760231e-09,1.5358000398026074e-07
336,38192,0,0,0,1,1.380000002409395e-09,1.5455999873326342e-07
336,38193,0,0,0,1,1.5200000139169585e-09,1.5537999347286642e-07
336,38200,0,0,0,1,1.7400000320002726e-09,1.5585999351306553e-07
336,38201,1,1,0,1,2.019999943993097e-09,1.5732000251712207e-07
336,38206,0,0,0,1,1.4400000073412079e-09,1.5809999370066144e-07
336,38496,0,0,0,1,1.3399999991215196e-09,1.528599968145347e-07
336,38497,0,0,0,1,1.5800000188487714e-09,1.5262000389986248e-07
336,38504,0,0,0,1,1.660000025424522e-09,1.5236000210173112e-07
336,38505,1,1,0,1,2.1339999977724626e-08,1.5194000029020005e-07
336,38510,0,0,0,1,1.6800000270684596e-09,1.5374000399366045e-07
336,38768,0,0,0,1,1.5800000188487714e-09,1.5240000565779473e-07
336,38769,0,0,0,1,1.4000000040533326e-09,1.5679999892085935e-07
336,38776,0,0,0,1,1.540000015560896e-09,1.5541999702893003e-07
336,38777,1,1,0,1,1.8200000385760231e-09,1.5467999519059953e-07
336,38782,0,0,0,1,1.7600000336442102e-09,1.552800058989895e-07
336,39040,0,0,0,1,1.5600000172048337e-09,1.5489999343266728e-07
336,39041,0,0,0,1,1.3600000007654573e-09,1.5386000045099655e-07
336,39046,0,0,0,1,2.139999953856723e-09,1.529400039266619e-07
336,39048,0,0,0,1,1.720000030356335e-09,1.532200003973977e-07
336,39049,1,1,0,1,1.7959999699899165e-08,1.5224000564439502e-07
336,39054,0,0,0,1,1.540000015560896e-09,1.5144000557739648e-07
336,39055,1,1,0,1,8.65999982364658e-09,2.0413999400371382e-07
336,39312,0,0,0,1,1.7600000336442102e-09,1.5256000567119444e-07
336,39313,0,0,0,1,1.600000020492709e-09,1.5381999689493295e-07
336,39318,0,0,0,1,1.4200000056972702e-09,1.5377999333886931e-07
336,39320,0,0,0,1,1.3600000007654573e-09,1.539199986796646e-07
336,39321,1,1,0,1,1.0013999934941159e-07,1.510999966671379e-07
336,39326,0,0,0,1,1.4400000073412079e-09,1.5349999686813352e-07
336,39327,1,1,0,1,1.282000016558561e-08,4.328140225694356e-06
336,39616,0,0,0,1,1.3600000007654573e-09,1.5118000377926512e-07
336,39617,0,0,0,1,1.4400000073412079e-09,1.5515999523079864e-07
336,39624,0,0,0,1,1.6200000221366467e-09,1.5681999359346379e-07
336,39625,1,1,0,1,0.0016128085544880654,1.5386000045099655e-07
336,39630,0,0,0,1,1.540000015560896e-09,1.538000022223285e-07
336,39888,0,0,0,1,1.6800000270684596e-09,1.5291999504320273e-07
336,39889,0,0,0,1,1.8400000402199608e-09,1.5809999370066144e-07
336,39896,0,0,0,1,1.5000000122730208e-09,1.5503999877346256e-07
336,39897,1,1,0,1,7.63999973980576e-09,1.5525999701553031e-07
336,39902,0,0,0,1,1.720000030356335e-09,1.5124000200793316e-07
336,40096,0,0,0,1,1.7600000336442102e-09,1.5310000394006162e-07
336,40097,0,0,0,1,1.7600000336442102e-09,1.515399931512734e-07
336,40104,0,0,0,1,1.6400000237805843e-09,1.5371999511020127e-07
336,40105,1,1,0,1,8.739999830222332e-09,1.5364000220892877e-07
336,40110,0,0,0,1,1.600000020492709e-09,1.5563999527099778e-07
336,40368,0,0,0,1,1.5000000122730208e-09,1.532600039534613e-07
336,40369,0,0,0,1,1.4400000073412079e-09,1.5349999686813352e-07
336,40376,0,0,0,1,1.4800000106290832e-09,1.531799968413341e-07
336,40377,1,1,0,1,2.4399999785157875e-09,1.5237999677433555e-07
336,40382,0,0,0,1,1.6800000270684596e-09,1.5413999692173235e-07
336,40672,0,0,0,1,1.5800000188487714e-09,1.5327999862606577e-07
336,40673,0,0,0,1,1.7800000352881479e-09,1.4954000008920443e-07
336,40680,0,0,0,1,1.8200000385760231e-09,1.5445999694853177e-07
