# replicates_dw3_e4.csv -- memory-two Wright-Fisher run dw3_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files dw3_e4.{idx,win} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 10000000 (runs.csv), isl from games_dw3_e4.csv
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,top,top_atom,top_share,top_selfpay
262,2,10021532,34831,6,0.99405643,0.9992168
262,3,10021533,35885,6,0.20391853,0.9992168
262,4,10021534,8008,2,0.38517914,0.6659561
262,5,10021535,37897,6,0.59687172,0.9992169
262,6,10021536,34825,6,0.39208965,0.9992168
262,7,10021537,37455,6,0.98412981,0.999217
262,8,10021538,37453,6,0.63806316,0.9992169
262,9,10021539,19591,6,0.66975222,0.9987844
262,10,10021540,1999,6,0.67823349,0.9990839
263,1,10021561,55263,7,0.37382874,0.9997707
263,2,10021562,46583,7,0.47984973,0.9997457
263,3,10021563,30591,7,0.61803372,0.9997707
263,4,10021564,61399,7,0.21559031,0.9997374
263,5,10021565,14295,6,0.50892461,0.9997457
263,6,10021566,30143,6,0.31629225,0.9997707
263,7,10021567,16375,7,0.26456344,0.9997457
263,8,10021568,14271,6,0.32933436,0.9996561
263,9,10021569,50687,7,0.59954268,0.9997707
263,10,10021570,53119,7,0.5753864,0.9997707
264,1,10021591,21725,6,0.69190877,2.882886
264,2,10021592,48906,6,0.43931647,2.8828693
264,3,10021593,20235,7,0.39329219,2.882836
264,4,10021594,8436,6,0.99981136,2.8827361
264,5,10021595,24331,7,0.4193699,2.882886
264,6,10021596,24364,6,0.63659373,2.882836
264,7,10021597,56413,6,0.52554118,2.882936
264,8,10021598,53003,6,0.59028582,2.8829359
264,9,10021599,51970,6,0.50356839,2.8828027
264,10,10021600,52002,6,0.48408197,2.8828027
265,1,10021621,8055,6,0.50673692,0.9992996
265,2,10021622,40319,6,0.37269412,0.9993245
265,3,10021623,23391,6,0.81824435,0.9993244
265,4,10021624,29087,6,0.51844181,0.9993245
265,5,10021625,18903,6,0.36115465,0.9992743
265,6,10021626,38783,6,0.52040902,0.9993246
265,7,10021627,52663,6,0.36640325,0.9992911
265,8,10021628,59359,6,0.3573685,0.9993245
265,9,10021629,34815,6,0.75608733,0.9993246
265,10,10021630,25055,6,0.32959759,0.9992744
266,1,10021651,43789,6,0.86289053,2.3577553
266,2,10021652,42893,6,0.46631715,2.3577554
266,3,10021653,43821,6,0.99854717,2.3577554
266,4,10021654,23332,6,0.34518983,2.3576305
266,5,10021655,16164,6,0.65828368,2.3576304
266,6,10021656,56109,6,0.63854778,2.3577554
266,7,10021657,57125,7,0.99836186,2.3576804
266,8,10021658,47021,6,0.37464205,2.3574842
266,9,10021659,57132,6,0.80080676,2.3576887
266,10,10021660,51117,6,0.41749025,2.3574842
267,1,10021681,19079,7,0.61160891,0.9993401
267,2,10021682,24199,7,0.99608796,0.999345
267,3,10021683,23175,7,0.94664625,0.9994149
267,4,10021684,20103,7,0.36987702,0.9992701
267,5,10021685,23175,7,0.8028172,0.9994149
267,6,10021686,19087,7,0.50335535,0.9994399
267,7,10021687,20103,7,0.28890537,0.9992701
267,8,10021688,20111,7,0.42369751,0.9993699
267,9,10021689,19087,7,0.98877929,0.9994399
267,10,10021690,23183,7,0.90909366,0.9994898
268,1,10021711,58687,6,0.38101986,0.9994813
268,2,10021712,60255,7,0.15312434,0.9994813
268,3,10021713,4087,7,0.21440286,0.9994313
268,4,10021714,30071,7,0.48955529,0.9994312
268,5,10021715,15327,7,0.48618527,0.9994812
268,6,10021716,63359,7,0.56464863,0.9994813
268,7,10021717,51071,7,0.40764569,0.9994812
268,8,10021718,19967,7,0.38273508,0.9994313
268,9,10021719,7551,7,0.39535567,0.9994812
268,10,10021720,34687,7,0.46555521,0.9994813
269,1,10021741,15890,6,0.79825438,3.4475266
269,2,10021742,16171,6,0.34906407,3.4476015
269,3,10021743,43813,6,0.57344716,3.4475516
269,4,10021744,57090,6,0.55867992,3.4475516
269,5,10021745,57101,6,0.552748,3.4476515
269,6,10021746,24323,7,0.40450415,3.4475516
269,7,10021747,56108,6,0.63896481,3.4475849
269,8,10021748,56069,6,0.42231801,3.4475765
269,9,10021749,48939,6,0.43897269,3.4476514
269,10,10021750,11019,6,0.34036974,3.4475515
270,1,10021771,57933,6,0.56102825,0.9992489
270,2,10021772,37901,6,0.49246935,0.999049
270,3,10021773,27657,6,0.31264136,0.9991987
270,4,10021774,57549,6,0.40328697,0.9992488
270,5,10021775,39119,6,0.51842521,0.9990491
270,6,10021776,28877,6,0.77323878,0.9992488
270,7,10021777,36943,6,0.50413639,0.999049
270,8,10021778,31305,6,0.9984674,0.9992488
270,9,10021779,36941,6,0.7892549,0.999049
270,10,10021780,35021,6,0.51497382,0.9990487
271,1,10021801,34815,7,0.31037507,0.9999736
271,2,10021802,32767,7,0.46357943,0.9999736
271,3,10021803,61367,7,0.29957322,0.9998938
271,4,10021804,16375,7,0.61812173,0.9999486
271,5,10021805,49023,7,0.24746044,0.9999736
271,6,10021806,53247,7,0.30514167,0.9999736
271,7,10021807,16255,7,0.35345935,0.9999736
271,8,10021808,38399,7,0.50501189,0.9999736
271,9,10021809,49015,7,0.44370998,0.9999486
271,10,10021810,8063,7,0.31344094,0.9999736
272,1,10021831,24324,7,0.21252995,2.2277996
272,2,10021832,24330,7,0.24613186,2.2278246
272,3,10021833,24354,6,0.3929556,2.2277995
272,4,10021834,53002,6,0.46286335,2.2278246
272,5,10021835,57090,6,0.45656627,2.2278246
272,6,10021836,51978,6,0.41012644,2.2278245
272,7,10021837,23298,7,0.7170939,2.2277995
272,8,10021838,24331,7,0.36853412,2.2278745
272,9,10021839,51971,6,0.78000171,2.2278245
272,10,10021840,55813,6,0.32359261,2.2274543
273,1,10021861,32159,6,0.61266818,0.9993139
273,2,10021862,61407,7,0.38923673,0.9993139
273,3,10021863,65503,7,0.50679039,0.999314
273,4,10021864,14807,6,0.48015235,0.9992888
273,5,10021865,63839,6,0.51710122,0.9993139
273,6,10021866,49143,7,0.4783645,0.999289
273,7,10021867,63215,7,0.9587046,0.999114
273,8,10021868,31135,6,0.32863911,0.999314
273,9,10021869,15327,7,0.30448123,0.9993139
273,10,10021870,63351,7,0.35216718,0.999264
274,1,10021891,16173,7,0.53745176,3.0947153
274,2,10021892,20269,7,0.36156785,3.0946653
274,3,10021893,56076,6,0.425362,3.0946986
274,4,10021894,53435,6,0.9994036,3.0947652
274,5,10021895,24330,6,0.29603646,3.0946654
274,6,10021896,56108,6,0.68393855,3.0946987
274,7,10021897,57133,7,0.6156886,3.0947653
274,8,10021898,53037,7,0.99839467,3.0947652
274,9,10021899,17626,6,0.88160471,3.0945654
274,10,10021900,48909,7,0.38935864,3.0947653
275,1,10021921,23369,6,0.89451132,0.9992442
275,2,10021922,22479,6,0.54972761,0.9994441
275,3,10021923,22663,6,0.40884789,0.9990695
275,4,10021924,6095,6,0.50641943,0.9993442
275,5,10021925,6095,6,0.50970027,0.9993442
275,6,10021926,22671,6,0.22448579,0.9991444
275,7,10021927,6087,6,0.42861691,0.9993192
275,8,10021928,20423,6,0.28882258,0.9993942
275,9,10021929,19855,6,0.41078277,0.998817
275,10,10021930,22479,6,0.26795824,0.9994441
276,1,10021951,64927,6,0.5664603,0.9996404
276,2,10021952,43991,7,0.26969783,0.9996071
276,3,10021953,36287,6,0.53381118,0.9996404
276,4,10021954,26591,7,0.29680704,0.9995904
276,5,10021955,34687,7,0.29505007,0.9996404
276,6,10021956,65023,7,0.54543055,0.9996404
276,7,10021957,14175,7,0.47935395,0.9996404
276,8,10021958,22527,7,0.30715822,0.9996405
276,9,10021959,65399,7,0.34405514,0.9996155
276,10,10021960,48543,6,0.33963021,0.9996403
277,1,10021981,13978,6,0.89285588,3.3177207
277,2,10021982,48660,6,0.53398503,3.3177207
277,3,10021983,9666,6,0.72065515,3.3176208
277,4,10021984,53002,6,0.50424047,3.3177207
277,5,10021985,43789,6,0.45876953,3.3178205
277,6,10021986,11804,6,0.41076727,3.3176208
277,7,10021987,42643,6,0.93089263,3.3177207
277,8,10021988,42435,6,0.99910779,3.3177207
277,9,10021989,51973,6,0.99577776,3.3177206
277,10,10021990,19986,6,0.41526715,3.3176208
278,1,10022011,26701,6,0.34697641,0.9990767
278,2,10022012,13751,6,0.15370338,0.9993018
278,3,10022013,31309,6,0.61904862,0.9991267
278,4,10022014,37583,6,0.28700112,0.9989269
278,5,10022015,18903,6,0.9728486,0.9992767
278,6,10022016,38923,6,0.50805458,0.9989269
278,7,10022017,23391,6,0.99780295,0.9993268
278,8,10022018,52055,6,0.78982375,0.9992935
278,9,10022019,32491,6,0.66119956,0.9991268
278,10,10022020,40107,6,0.45373283,0.9989268
279,1,10022041,53165,7,0.90511275,1.9002389
279,2,10022042,44933,7,0.31440556,1.9001057
279,3,10022043,53005,7,0.64318113,1.9004188
279,4,10022044,12077,7,0.99774399,1.9003188
279,5,10022045,16173,7,0.97945593,1.9003688
279,6,10022046,56877,7,0.46328479,1.9001388
279,7,10022047,57101,7,0.99849337,1.9004188
279,8,10022048,16141,7,0.46136227,1.9003688
279,9,10022049,44973,7,0.72956784,1.9002389
279,10,10022050,16141,7,0.5200037,1.9003688
280,1,10022071,19204,7,0.64643355,1.3130514
280,2,10022072,23299,7,0.99859461,1.3131513
280,3,10022073,19203,7,0.57719333,1.3131013
280,4,10022074,24323,7,0.45057891,1.3131513
280,5,10022075,19205,7,0.99835624,1.3131013
280,6,10022076,20235,7,0.90271722,1.3131513
280,7,10022077,23307,7,0.65247509,1.3132013
280,8,10022078,23298,7,0.42419255,1.3131263
280,9,10022079,19212,7,0.43350163,1.3130514
280,10,10022080,19213,7,0.83672878,1.3131513
281,1,10022101,38263,7,0.35515948,0.9993266
281,2,10022102,28151,7,0.30010191,0.9993266
281,3,10022103,26015,6,0.52843157,0.9993266
281,4,10022104,38327,6,0.26373097,0.9993017
281,5,10022105,42975,7,0.81988411,0.9993766
281,6,10022106,51071,7,0.6288074,0.9993766
281,7,10022107,59263,7,0.68091791,0.9993767
281,8,10022108,11703,6,0.42265283,0.9993266
281,9,10022109,34687,7,0.41844507,0.9993767
281,10,10022110,25983,7,0.55010415,0.9993267
282,1,10022131,51082,6,0.45629789,3.552002
282,2,10022132,24325,7,0.41035932,3.552002
282,3,10022133,19989,6,0.46355246,3.551952
282,4,10022134,47867,4,0.65874152,3.5515921
282,5,10022135,55780,4,0.35194257,3.5514422
282,6,10022136,47355,4,0.56941824,3.5515922
282,7,10022137,47355,4,0.46091458,3.5515922
282,8,10022138,47589,4,0.37365949,3.5514922
282,9,10022139,51083,6,0.50881336,3.5521019
282,10,10022140,51773,4,0.3811304,3.5521019
283,1,10022161,32905,6,0.94018488,0.9991232
283,2,10022162,36942,2,0.99972358,0.6660566
283,3,10022163,36874,2,0.99956762,0.6660567
283,4,10022164,34953,6,0.5438393,0.9991234
283,5,10022165,36429,6,0.79680746,0.9991229
283,6,10022166,32905,6,0.4626285,0.9991232
283,7,10022167,38031,6,0.97304143,0.999123
283,8,10022168,39503,6,0.2460738,0.9991234
283,9,10022169,32971,6,0.8179582,0.9991232
283,10,10022170,40077,6,0.99864572,0.9991232
284,1,10022191,55135,7,0.49033661,0.9998422
284,2,10022192,62967,7,0.35771749,0.9998173
284,3,10022193,58751,7,0.58677481,0.9998423
284,4,10022194,46463,7,0.80788461,0.9998422
284,5,10022195,51159,6,0.27870642,0.9998089
284,6,10022196,57311,7,0.7165857,0.9998423
284,7,10022197,42879,7,0.47562482,0.9998423
284,8,10022198,62839,7,0.34345402,0.9997923
284,9,10022199,44407,7,0.36920672,0.9998089
284,10,10022200,65407,7,0.85543646,0.9998423
285,1,10022221,8357,6,0.99961105,2.8241395
285,2,10022222,47874,6,0.91482598,2.8247537
285,3,10022223,53037,6,0.5811855,2.8248537
285,4,10022224,50637,6,0.37131265,2.8248537
285,5,10022225,23308,7,0.44014548,2.8247537
285,6,10022226,47875,6,0.23733757,2.8247787
285,7,10022227,23331,6,0.41190304,2.8247538
285,8,10022228,23298,7,0.37144645,2.8247287
285,9,10022229,44803,6,0.6402455,2.8247538
285,10,10022230,19203,7,0.55723648,2.8247038
286,1,10022251,30679,6,0.6219372,0.9992445
286,2,10022252,7551,6,0.89134039,0.9992695
286,3,10022253,38399,6,0.33799306,0.9992695
286,4,10022254,38391,6,0.81324478,0.9992445
286,5,10022255,53247,6,0.28642337,0.9992696
286,6,10022256,54655,6,0.45996692,0.9992695
286,7,10022257,59263,6,0.29789853,0.9992696
286,8,10022258,61791,6,0.73774567,0.9992695
286,9,10022259,12159,6,0.42456257,0.9992196
286,10,10022260,55255,6,0.5656274,0.9992445
287,1,10022281,57133,7,0.99882661,2.8229013
287,2,10022282,49851,6,0.39536297,2.8229014
287,3,10022283,54941,6,0.77101199,2.8229014
287,4,10022284,57101,7,0.40601866,2.8229014
287,5,10022285,43789,6,0.54007369,2.8229013
287,6,10022286,52765,6,0.43822149,2.8229014
287,7,10022287,55179,6,0.70910464,2.8229014
287,8,10022288,24333,7,0.99772471,2.8228514
287,9,10022289,16141,7,0.99825981,2.8228514
287,10,10022290,48932,6,0.40956223,2.8228014
288,1,10022311,20103,7,0.28985047,0.9989409
288,2,10022312,19087,7,0.55711454,0.9991929
288,3,10022313,20103,7,0.30124704,0.9989409
288,4,10022314,19087,7,0.60438472,0.9991929
288,5,10022315,24207,7,0.62825692,0.9990906
288,6,10022316,19079,7,0.59208538,0.999093
288,7,10022317,23183,7,0.63095533,0.9992428
288,8,10022318,23175,7,0.28549056,0.9991679
288,9,10022319,23183,7,0.75441445,0.9992428
288,10,10022320,19079,7,0.38377665,0.999093
289,1,10022341,16343,7,0.37150055,0.9994845
289,2,10022342,50623,6,0.53167387,0.9995094
289,3,10022343,23935,7,0.66708953,0.9995095
289,4,10022344,30143,6,0.50566876,0.9995095
289,5,10022345,40311,7,0.37959308,0.9994844
289,6,10022346,36735,7,0.42231705,0.9995095
289,7,10022347,26111,7,0.51068094,0.9994595
289,8,10022348,48503,7,0.457199,0.9994845
289,9,10022349,14207,7,0.55618508,0.9995095
289,10,10022350,15743,7,0.67505772,0.9995095
290,1,10022371,22173,6,0.60471582,3.6550381
290,2,10022372,44562,6,0.45568647,3.6549548
290,3,10022373,16171,6,0.6705245,3.655038
290,4,10022374,57101,6,0.84770332,3.6550881
290,5,10022375,13980,6,0.73375236,3.6549881
290,6,10022376,43787,6,0.65542427,3.655088
290,7,10022377,23340,6,0.41438616,3.6549881
290,8,10022378,54931,6,0.86256506,3.6550131
290,9,10022379,56861,6,0.59440382,3.6550881
290,10,10022380,56851,6,0.99910811,3.6550131
291,1,10022401,22935,6,0.46959974,0.999334
291,2,10022402,33931,6,0.54263692,0.9989588
291,3,10022403,34831,6,0.62161643,0.9989591
291,4,10022404,26703,6,0.64778993,0.9991089
291,5,10022405,27663,6,0.44952638,0.9991091
291,6,10022406,37453,6,0.5999882,0.9989593
291,7,10022407,36255,6,0.65620165,0.9993591
291,8,10022408,32971,6,0.6100058,0.9989591
291,9,10022409,37067,6,0.79207561,0.9989591
291,10,10022410,28239,6,0.36180881,0.9991092
292,1,10022431,44845,7,0.99904645,1.323013
292,2,10022432,44813,7,0.9988394,1.323013
292,3,10022433,12077,7,0.99901993,1.322913
292,4,10022434,16141,7,0.99895808,1.322963
292,5,10022435,24365,7,0.92332918,1.322963
292,6,10022436,53037,7,0.99868922,1.323013
292,7,10022437,57133,7,0.99844305,1.323013
292,8,10022438,12045,7,0.53683154,1.3229131
292,9,10022439,57093,7,0.75649237,1.322938
292,10,10022440,56877,7,0.61320994,1.3228484
293,1,10022461,19245,6,0.83620998,2.0067216
293,2,10022462,53002,6,0.39242129,2.0067216
293,3,10022463,19211,7,0.26437539,2.0067216
293,4,10022464,24331,7,0.33535921,2.0067716
293,5,10022465,19205,7,0.24401313,2.0066716
293,6,10022466,23298,7,0.47755443,2.0066966
293,7,10022467,56068,6,0.78061189,2.0067216
293,8,10022468,20237,7,0.61710288,2.0067216
293,9,10022469,19210,7,0.4403198,2.0066216
293,10,10022470,19212,7,0.61107261,2.0066216
294,1,10022491,59359,7,0.34161317,0.9992878
294,2,10022492,38399,7,0.32682538,0.9992878
294,3,10022493,38911,7,0.6021063,0.9992879
294,4,10022494,18399,7,0.58919831,0.9992377
294,5,10022495,47511,6,0.9346813,0.9992627
294,6,10022496,65399,7,0.47951007,0.9992628
294,7,10022497,50623,6,0.69656969,0.9992877
294,8,10022498,55135,7,0.46602603,0.9992877
294,9,10022499,28671,7,0.6480281,0.9992379
294,10,10022500,28631,7,0.42074931,0.9992378
295,1,10022521,43818,6,0.58899713,3.5119789
295,2,10022522,53499,6,0.99948747,3.5120789
295,3,10022523,51451,6,0.51210032,3.5115771
295,4,10022524,48907,6,0.99760507,3.5120789
295,5,10022525,54011,6,0.21793634,3.5120788
295,6,10022526,62139,0,0.41506729,2.6751657
295,7,10022527,23309,6,0.40051959,3.5120288
295,8,10022528,19243,6,0.68374257,3.5119789
295,9,10022529,44570,6,0.56466636,3.5119789
295,10,10022530,20731,6,0.33070327,3.5120289
296,1,10022551,18575,6,0.39559462,0.9989003
296,2,10022552,6087,6,0.90491333,0.9991249
296,3,10022553,32777,6,0.99910255,0.999225
296,4,10022554,38923,6,0.66693631,0.9992248
296,5,10022555,39497,6,0.81043254,0.9992249
296,6,10022556,51783,6,0.49477096,0.9985092
296,7,10022557,8001,2,0.29685233,0.4994499
296,8,10022558,23111,6,0.21234146,0.9985009
296,9,10022559,32847,6,0.35183831,0.9992249
296,10,10022560,6990,2,0.59465655,0.6659722
297,1,10022581,56735,6,0.42208759,0.9996998
297,2,10022582,16247,7,0.99698217,0.9996749
297,3,10022583,13823,7,0.27767089,0.9996999
297,4,10022584,65527,7,0.69998174,0.9996749
297,5,10022585,48511,7,0.7850773,0.9996999
297,6,10022586,24407,7,0.47133548,0.9996749
297,7,10022587,56767,6,0.3427698,0.9996999
297,8,10022588,22015,7,0.42228977,0.9996999
297,9,10022589,26591,7,0.33633065,0.9996499
297,10,10022590,28503,7,0.2638906,0.9996499
298,1,10022611,52004,6,0.24626962,3.3660079
298,2,10022612,8373,6,0.55581869,3.3659912
298,3,10022613,15900,6,0.42252833,3.3660412
298,4,10022614,43778,6,0.28570408,3.3660078
298,5,10022615,20235,7,0.44637874,3.3660412
298,6,10022616,11802,6,0.40586063,3.3659413
298,7,10022617,56067,6,0.75510544,3.3660661
298,8,10022618,24357,6,0.74171819,3.3660411
298,9,10022619,44803,6,0.23169649,3.3660412
298,10,10022620,11597,6,0.58503964,3.3660412
299,1,10022641,7551,6,0.83429275,0.9992525
299,2,10022642,55703,6,0.45776167,0.9992274
299,3,10022643,25711,6,0.78814689,0.9990026
299,4,10022644,25055,6,0.47925154,0.9992025
299,5,10022645,35807,6,0.99679531,0.9992526
299,6,10022646,22670,2,0.99949768,0.6654546
299,7,10022647,47967,6,0.72790683,0.9992524
299,8,10022648,30079,6,0.41939895,0.9992525
299,9,10022649,34543,6,0.54497452,0.9988527
299,10,10022650,32841,6,0.57808379,0.9988527
300,1,10022671,44565,6,0.44234369,2.4025594
300,2,10022672,53005,7,0.75759796,2.4026593
300,3,10022673,44845,7,0.99879857,2.4026593
300,4,10022674,48941,7,0.47415751,2.4026593
300,5,10022675,20269,7,0.52862241,2.4025593
300,6,10022676,48941,7,0.99837843,2.4026593
300,7,10022677,23333,6,0.66814137,2.4025594
300,8,10022678,57101,7,0.7493904,2.4026593
300,9,10022679,44812,6,0.50507342,2.4025594
300,10,10022680,48909,7,0.75711336,2.4026593
301,1,10022701,19087,7,0.99831029,0.9996178
301,2,10022702,20103,7,0.52027992,0.9995073
301,3,10022703,19087,7,0.99818327,0.9996178
301,4,10022704,24199,7,0.997441,0.9995822
301,5,10022705,24199,7,0.90465751,0.9995822
301,6,10022706,20111,7,0.68024877,0.9996071
301,7,10022707,23183,7,0.99845331,0.9996678
301,8,10022708,24207,7,0.9975517,0.999657
301,9,10022709,23175,7,0.99835391,0.9995929
301,10,10022710,19087,7,0.99793786,0.9996178
302,1,10022731,32127,7,0.36149225,0.9993845
302,2,10022732,62911,6,0.44093353,0.9993845
302,3,10022733,5983,6,0.31167944,0.9992645
302,4,10022734,30135,6,0.47475402,0.9993095
302,5,10022735,30079,7,0.18118779,0.9993845
302,6,10022736,50623,6,0.27845463,0.9993844
302,7,10022737,26615,7,0.36907133,0.9993345
302,8,10022738,54775,7,0.44066961,0.9993595
302,9,10022739,22495,7,0.57663791,0.9993845
302,10,10022740,44543,7,0.24362257,0.9993845
303,1,10022761,8354,4,0.38422022,3.8659451
303,2,10022762,43818,6,0.41645079,3.8668175
303,3,10022763,15899,6,0.99909627,3.8668674
303,4,10022764,47882,6,0.39700191,3.8668507
303,5,10022765,44813,6,0.7647028,3.8669174
303,6,10022766,14212,6,0.45551708,3.8667925
303,7,10022767,56859,6,0.99892538,3.8669174
303,8,10022768,44564,6,0.60000503,3.8667842
303,9,10022769,47883,6,0.99412564,3.8669173
303,10,10022770,53612,0,0.19859359,2.7516078
304,1,10022791,28745,6,0.60916593,0.9992224
304,2,10022792,36874,2,0.60848355,0.6659558
304,3,10022793,36878,2,0.39661284,0.6659558
304,4,10022794,39119,6,0.33303488,0.9990227
304,5,10022795,36557,6,0.50514191,0.9990222
304,6,10022796,61643,6,0.5760296,0.9992223
304,7,10022797,33485,6,0.85698725,0.9990223
304,8,10022798,38927,6,0.73328412,0.9990223
304,9,10022799,63503,6,0.25471992,0.9992224
304,10,10022800,37897,6,0.9991815,0.9990225
305,1,10022821,16215,7,0.23516644,0.9999031
305,2,10022822,16247,7,0.73585625,0.9999031
305,3,10022823,59359,7,0.40180345,0.9999281
305,4,10022824,24055,7,0.29861775,0.9999031
305,5,10022825,36703,7,0.27907952,0.9999281
305,6,10022826,28511,7,0.37401278,0.9998781
305,7,10022827,44415,7,0.25572182,0.9999281
305,8,10022828,24575,7,0.30655144,0.9999281
305,9,10022829,57175,7,0.43956936,0.9999031
305,10,10022830,2047,7,0.31709924,0.9998781
306,1,10022851,19203,7,0.63048458,2.6973133
306,2,10022852,23331,6,0.54763826,2.6973633
306,3,10022853,51979,6,0.86047693,2.6974632
306,4,10022854,56076,6,0.4999667,2.6973966
306,5,10022855,56076,6,0.18998924,2.6973966
306,6,10022856,52995,6,0.76218939,2.6973633
306,7,10022857,53004,6,0.42681556,2.6973633
306,8,10022858,23298,7,0.68047024,2.6973383
306,9,10022859,56075,6,0.41564048,2.6974632
306,10,10022860,23338,6,0.30568984,2.6973633
307,1,10022881,17855,6,0.27348159,0.9991704
307,2,10022882,44535,6,0.43444472,0.9991872
307,3,10022883,32127,6,0.72199771,0.9992205
307,4,10022884,62975,6,0.34887984,0.9992205
307,5,10022885,53239,6,0.59371113,0.9991873
307,6,10022886,9663,6,0.29975323,0.9991704
307,7,10022887,11671,6,0.62927954,0.9991703
307,8,10022888,31071,6,0.81593679,0.9992205
307,9,10022889,52191,6,0.57295232,0.9992205
307,10,10022890,32607,6,0.5013134,0.9992205
308,1,10022911,55180,6,0.49064423,3.3128731
308,2,10022912,57133,7,0.48863326,3.3129397
308,3,10022913,56077,6,0.62651393,3.3129397
308,4,10022914,52549,6,0.52702084,3.3128398
308,5,10022915,16171,6,0.41444249,3.3128897
308,6,10022916,15115,6,0.52764555,3.3128897
308,7,10022917,47916,6,0.89795319,3.3128731
308,8,10022918,48941,7,0.9977862,3.3129397
308,9,10022919,54941,6,0.87415568,3.3129398
308,10,10022920,57100,6,0.35678225,3.3128731
309,1,10022941,22727,6,0.21429606,0.9991288
309,2,10022942,23951,6,0.08874299,0.9989559
309,3,10022943,22663,6,0.53915255,0.9991289
309,4,10022944,23695,6,0.83436732,0.9992037
309,5,10022945,23951,6,0.40246519,0.9989559
309,6,10022946,19599,6,0.80888442,0.9991538
309,7,10022947,20103,7,0.06796688,0.9985586
309,8,10022948,22671,6,0.48188906,0.9992038
309,9,10022949,19087,7,0.71492095,0.998906
309,10,10022950,22671,6,0.39554907,0.9992038
310,1,10022971,53239,7,0.27919876,0.9995191
310,2,10022972,64895,7,0.54089114,0.9995523
310,3,10022973,30199,7,0.31110062,0.9995273
310,4,10022974,65023,7,0.84486239,0.9995523
310,5,10022975,60799,7,0.34651269,0.9995523
310,6,10022976,48511,7,0.56634614,0.9995523
310,7,10022977,18423,7,0.53714612,0.9995024
310,8,10022978,44407,7,0.67414779,0.999519
310,9,10022979,16383,7,0.642922,0.9995524
310,10,10022980,38903,7,0.45153862,0.9995274
311,1,10023001,52010,6,0.4031833,3.8204493
311,2,10023002,11011,6,0.67728448,3.8203993
311,3,10023003,24357,6,0.45590004,3.8204492
311,4,10023004,10116,6,0.42500199,3.8203494
311,5,10023005,56107,6,0.29006711,3.8205492
311,6,10023006,18306,6,0.27742777,3.8203494
311,7,10023007,12035,6,0.3402141,3.8203993
311,8,10023008,56075,6,0.26695502,3.8205492
311,9,10023009,52755,6,0.99848399,3.8204493
311,10,10023010,11797,6,0.68486314,3.8203993
312,1,10023031,36459,6,0.69844034,0.9988663
312,2,10023032,60427,6,0.82942114,0.9990667
312,3,10023033,37453,6,0.91351373,0.9988669
312,4,10023034,57359,6,0.37373885,0.9990669
312,5,10023035,24447,6,0.28423135,0.9992669
312,6,10023036,31849,6,0.17573669,0.9990665
312,7,10023037,37849,6,0.99957138,0.9990668
312,8,10023038,33487,6,0.99945784,0.9988668
312,9,10023039,42847,6,0.88629866,0.9992667
312,10,10023040,34893,6,0.95587648,0.9988664
313,1,10023061,53005,7,0.86705505,1.8389199
313,2,10023062,16141,7,0.36195519,1.83887
313,3,10023063,53029,7,0.80135214,1.83882
313,4,10023064,24365,7,0.64744794,1.8388699
313,5,10023065,16165,7,0.64915724,1.83882
313,6,10023066,12077,7,0.47708818,1.83882
313,7,10023067,53165,7,0.99883254,1.8387523
313,8,10023068,24493,7,0.43974487,1.8387024
313,9,10023069,24365,7,0.99793823,1.8388699
313,10,10023070,16173,7,0.956791,1.8388699
314,1,10023091,20235,7,0.42915419,1.7080129
314,2,10023092,19211,7,0.4900877,1.7080129
314,3,10023093,24332,7,0.60725157,1.7080129
314,4,10023094,23308,7,0.57123402,1.7080129
314,5,10023095,24322,7,0.54583612,1.707988
314,6,10023096,19205,7,0.99841684,1.7079629
314,7,10023097,24322,7,0.71553741,1.707988
314,8,10023098,24323,7,0.92038924,1.7080129
314,9,10023099,19204,7,0.74601451,1.707913
314,10,10023100,24330,7,0.59414671,1.7080129
315,1,10023121,5631,7,0.51751178,0.999272
315,2,10023122,44447,6,0.43786956,0.9992719
315,3,10023123,29087,6,0.42298003,0.9992721
315,4,10023124,55775,6,0.4109893,0.9992719
315,5,10023125,44895,7,0.80233767,0.9992721
315,6,10023126,62751,6,0.52587001,0.999272
315,7,10023127,53239,7,0.73021248,0.9992388
315,8,10023128,11647,7,0.35747986,0.999222
315,9,10023129,7679,7,0.32774277,0.999272
315,10,10023130,15767,6,0.47880723,0.9992469
316,1,10023151,15149,6,0.53954341,3.9293425
316,2,10023152,47867,4,0.36481706,3.9288072
316,3,10023153,12077,7,0.57649321,3.9292924
