# replicates_dw4_e4.csv -- memory-two Wright-Fisher run dw4_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files dw4_e4.{idx,win} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 11000000 (runs.csv), isl from games_dw4_e4.csv
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,top,top_atom,top_share,top_selfpay
255,8,11021328,51199,7,0.02550337,0.9995954
255,9,11021329,58879,7,0.01912808,0.9995954
255,10,11021330,8191,7,0.02579552,0.9995954
256,1,11021351,51748,6,0.12726886,3.2150683
256,2,11021352,50396,6,0.14342239,3.2157107
256,3,11021353,51754,6,0.08600687,3.2151182
256,4,11021354,51714,6,0.1870459,3.2150682
256,5,11021355,51748,6,0.10938518,3.2150683
256,6,11021356,43554,6,0.28096879,3.2150683
256,7,11021357,51754,6,0.15050978,3.2151182
256,8,11021358,42178,6,0.14897717,3.2150683
256,9,11021359,23050,7,0.10170209,3.2151015
256,10,11021360,52004,6,0.0640375,3.2156774
257,1,11021381,18639,6,0.11727995,0.9984559
257,2,11021382,32973,6,0.05090492,0.9990024
257,3,11021383,8671,6,0.1207347,0.9974869
257,4,11021384,22935,6,0.05971069,0.9993774
257,5,11021385,36879,6,0.07412359,0.9990027
257,6,11021386,37215,6,0.10683564,0.9994024
257,7,11021387,33231,6,0.06636155,0.9978097
257,8,11021388,37335,6,0.17204019,0.9991524
257,9,11021389,6615,6,0.14320935,0.9991776
257,10,11021390,33167,6,0.1984361,0.9984059
258,1,11021411,49069,7,0.86652612,1.4439696
258,2,11021412,49069,7,0.44089179,1.4439696
258,3,11021413,49069,7,0.72293645,1.4439696
258,4,11021414,49069,7,0.39913315,1.4439696
258,5,11021415,49069,7,0.48832364,1.4439696
258,6,11021416,49069,7,0.66167252,1.4439696
258,7,11021417,49069,7,0.489872,1.4439696
258,8,11021418,49069,7,0.4313076,1.4439696
258,9,11021419,49069,7,0.38141247,1.4439696
258,10,11021420,49069,7,0.65320487,1.4439696
259,1,11021441,18946,7,0.26344644,1.6075342
259,2,11021442,18946,7,0.1728795,1.6075342
259,3,11021443,19202,7,0.12610445,1.6078553
259,4,11021444,19202,7,0.12127883,1.6078553
259,5,11021445,23042,7,0.21537559,1.607634
259,6,11021446,18946,7,0.18875981,1.6075342
259,7,11021447,20354,7,0.10782666,1.607634
259,8,11021448,18954,7,0.11578816,1.6075342
259,9,11021449,18946,7,0.11118184,1.6075342
259,10,11021450,18947,7,0.07821069,1.6075841
260,1,11021471,12127,7,0.02322845,0.9993315
260,2,11021472,15327,7,0.03615444,0.9993815
260,3,11021473,64479,7,0.02877417,0.9993816
260,4,11021474,16223,7,0.02570983,0.9993815
260,5,11021475,48095,7,0.02640569,0.9993815
260,6,11021476,32727,7,0.02851013,0.9993565
260,7,11021477,65503,7,0.02623622,0.9993815
260,8,11021478,65503,7,0.03239258,0.9993815
260,9,11021479,61279,7,0.0241897,0.9993815
260,10,11021480,49119,7,0.03591911,0.9993815
261,1,11021501,47867,4,0.39743763,3.2197599
261,2,11021502,52140,6,0.15833482,3.21961
261,3,11021503,49068,6,0.24480361,3.2196599
261,4,11021504,47355,4,0.31556138,3.21976
261,5,11021505,47867,4,0.31533852,3.2197599
261,6,11021506,47867,4,0.16275107,3.2197599
261,7,11021507,43946,6,0.30547511,3.21961
261,8,11021508,47867,4,0.22386123,3.2197599
261,9,11021509,47355,4,0.25596931,3.21976
261,10,11021510,47867,4,0.1679372,3.2197599
262,1,11021531,8543,6,0.87414346,0.9978623
262,2,11021532,18567,6,0.15471281,0.9987844
262,3,11021533,8479,6,0.30770189,0.9978622
262,4,11021534,33607,6,0.17818431,0.9987346
262,5,11021535,8599,6,0.30026684,0.9966593
262,6,11021536,8543,6,0.34179205,0.9978623
262,7,11021537,8543,6,0.35840807,0.9978623
262,8,11021538,8479,6,0.27655834,0.9978622
262,9,11021539,8671,6,0.10617118,0.9982359
262,10,11021540,8543,6,0.34345449,0.9978623
263,1,11021561,44535,7,0.02603218,0.9997374
263,2,11021562,59135,7,0.02357719,0.9995416
263,3,11021563,32255,7,0.01704823,0.9997707
263,4,11021564,47103,7,0.02814981,0.9997707
263,5,11021565,59135,7,0.01913591,0.9995416
263,6,11021566,62975,7,0.02316545,0.9997707
263,7,11021567,50431,7,0.03119978,0.9995415
263,8,11021568,46591,7,0.0286843,0.9997707
263,9,11021569,57215,7,0.01476756,0.9997707
263,10,11021570,55295,7,0.02889786,0.9997707
264,1,11021591,51746,6,0.13922578,2.8822601
264,2,11021592,51716,6,0.25315863,2.88226
264,3,11021593,51714,6,0.28424566,2.88226
264,4,11021594,51970,6,0.13526953,2.8828027
264,5,11021595,51714,6,0.115234,2.88226
264,6,11021596,52098,6,0.15678582,2.8823597
264,7,11021597,53002,6,0.11005777,2.882836
264,8,11021598,50634,6,0.11267407,2.882836
264,9,11021599,51970,6,0.19722167,2.8828027
264,10,11021600,51716,6,0.12633423,2.88226
265,1,11021621,35167,6,0.03204106,0.9993244
265,2,11021622,2519,6,0.04208692,0.9990746
265,3,11021623,27855,6,0.11846042,0.9983999
265,4,11021624,29151,6,0.02874261,0.9993245
265,5,11021625,24407,6,0.04711084,0.9992995
265,6,11021626,22479,6,0.03464934,0.9986494
265,7,11021627,19399,6,0.04453878,0.9985995
265,8,11021628,40655,6,0.04325536,0.9989249
265,9,11021629,22495,6,0.04386406,0.9993245
265,10,11021630,18127,6,0.05769019,0.996952
266,1,11021651,44972,6,0.18670415,2.3573342
266,2,11021652,49068,6,0.2136914,2.3573842
266,3,11021653,44973,7,0.11494984,2.3574841
266,4,11021654,49068,6,0.24023134,2.3573842
266,5,11021655,57260,6,0.26807267,2.3573842
266,6,11021656,43949,6,0.14028188,2.3574842
266,7,11021657,48940,6,0.11090521,2.3576887
266,8,11021658,49069,7,0.21528588,2.3574842
266,9,11021659,49068,6,0.0838298,2.3573842
266,10,11021660,49068,6,0.09118907,2.3573842
267,1,11021681,23175,7,0.80530816,0.9994149
267,2,11021682,23175,7,0.92526329,0.9994149
267,3,11021683,19079,7,0.50915038,0.9993401
267,4,11021684,23175,7,0.92495253,0.9994149
267,5,11021685,23175,7,0.81328833,0.9994149
267,6,11021686,23175,7,0.92552322,0.9994149
267,7,11021687,19079,7,0.47889265,0.9993401
267,8,11021688,19079,7,0.43585771,0.9993401
267,9,11021689,23175,7,0.92567028,0.9994149
267,10,11021690,19079,7,0.59332502,0.9993401
268,1,11021711,57343,7,0.02057556,0.9994813
268,2,11021712,30591,7,0.01650179,0.9994813
268,3,11021713,32255,7,0.01730727,0.9994812
268,4,11021714,50679,7,0.01985292,0.9994479
268,5,11021715,15735,7,0.01945317,0.9994562
268,6,11021716,44543,7,0.02010245,0.9994812
268,7,11021717,7671,7,0.02159972,0.9994562
268,8,11021718,46975,7,0.02325118,0.9994813
268,9,11021719,61311,7,0.0214074,0.9994813
268,10,11021720,23935,7,0.01794025,0.9994812
269,1,11021741,52004,6,0.07699538,3.4475183
269,2,11021742,55836,6,0.16792356,3.4469626
269,3,11021743,51740,6,0.16298529,3.4469128
269,4,11021744,43556,6,0.11344067,3.4468629
269,5,11021745,55852,6,0.13076143,3.4469626
269,6,11021746,51716,6,0.08791224,3.4468627
269,7,11021747,55818,6,0.22097985,3.4469625
269,8,11021748,55820,6,0.247277,3.4469625
269,9,11021749,55836,6,0.08165974,3.4469626
269,10,11021750,51740,6,0.2843645,3.4469128
270,1,11021771,32907,6,0.11149152,0.9990488
270,2,11021772,32845,6,0.09423211,0.999049
270,3,11021773,37007,6,0.07108073,0.9990488
270,4,11021774,36939,6,0.09978686,0.999049
270,5,11021775,32907,6,0.11871293,0.9990488
270,6,11021776,37067,6,0.11968602,0.9990488
270,7,11021777,37263,6,0.06250034,0.9984985
270,8,11021778,32777,6,0.15773956,0.999049
270,9,11021779,32781,6,0.11020809,0.999049
270,10,11021780,32847,6,0.08528871,0.999049
271,1,11021801,55295,7,0.02604293,0.9999736
271,2,11021802,59391,7,0.01847986,0.9999736
271,3,11021803,48895,7,0.02080724,0.9999473
271,4,11021804,59135,7,0.0232562,0.9999473
271,5,11021805,44535,7,0.01950234,0.9999403
271,6,11021806,51199,7,0.01905162,0.9999736
271,7,11021807,55295,7,0.01828358,0.9999736
271,8,11021808,56831,7,0.02662205,0.9999736
271,9,11021809,61183,7,0.02285041,0.9999473
271,10,11021810,55287,7,0.01739962,0.9999486
272,1,11021831,51714,6,0.34920078,2.2273794
272,2,11021832,51714,6,0.46436623,2.2273794
272,3,11021833,51714,6,0.26208795,2.2273794
272,4,11021834,23306,7,0.09756493,2.2278245
272,5,11021835,51714,6,0.50867536,2.2273794
272,6,11021836,51714,6,0.24751167,2.2273794
272,7,11021837,51714,6,0.15164446,2.2273794
272,8,11021838,51714,6,0.14689935,2.2273794
272,9,11021839,51716,6,0.21683598,2.2273794
272,10,11021840,51970,6,0.33436382,2.2277912
273,1,11021861,24535,7,0.03282018,0.999289
273,2,11021862,61007,7,0.02029499,0.9991139
273,3,11021863,10079,7,0.02708325,0.9990997
273,4,11021864,28639,7,0.03531442,0.999264
273,5,11021865,4063,7,0.0290084,0.999264
273,6,11021866,30175,7,0.03348011,0.9986285
273,7,11021867,48095,7,0.03946785,0.9993139
273,8,11021868,49119,7,0.03913896,0.999314
273,9,11021869,7127,7,0.0238489,0.9991891
273,10,11021870,8159,7,0.02381651,0.9993139
274,1,11021891,44972,6,0.23733626,3.0941969
274,2,11021892,57260,6,0.15720154,3.0942469
274,3,11021893,43940,6,0.11918104,3.094147
274,4,11021894,43948,6,0.07228559,3.0941969
274,5,11021895,43788,6,0.13791572,3.0946653
274,6,11021896,43948,6,0.12862375,3.0941969
274,7,11021897,44964,6,0.10670111,3.0941469
274,8,11021898,48042,6,0.13442405,3.094247
274,9,11021899,57260,6,0.17321997,3.0942469
274,10,11021900,56236,6,0.15629859,3.094247
275,1,11021921,18567,6,0.29110604,0.9989946
275,2,11021922,18631,6,0.25220848,0.9989946
275,3,11021923,18567,6,0.41501546,0.9989946
275,4,11021924,18567,6,0.24545026,0.9989946
275,5,11021925,22663,6,0.67243,0.9990695
275,6,11021926,22663,6,0.77169361,0.9990695
275,7,11021927,18567,6,0.37252558,0.9989946
275,8,11021928,18567,6,0.28233436,0.9989946
275,9,11021929,22663,6,0.3724041,0.9990695
275,10,11021930,22663,6,0.26413954,0.9990695
276,1,11021951,36351,7,0.03436664,0.9996404
276,2,11021952,51199,7,0.02459647,0.9996404
276,3,11021953,61439,7,0.02031585,0.9996404
276,4,11021954,52727,7,0.01991824,0.9996071
276,5,11021955,59391,7,0.01845568,0.9996404
276,6,11021956,32767,7,0.0325829,0.9996405
276,7,11021957,44031,7,0.02239415,0.9994608
276,8,11021958,12279,7,0.02174323,0.9995905
276,9,11021959,47095,7,0.01758036,0.9996155
276,10,11021960,57215,7,0.01911233,0.9996405
277,1,11021981,51746,6,0.10572042,3.3170579
277,2,11021982,51716,6,0.14116309,3.3170578
277,3,11021983,56074,6,0.14790719,3.3177539
277,4,11021984,51746,6,0.14914726,3.3170579
277,5,11021985,51714,6,0.28368801,3.3170578
277,6,11021986,51748,6,0.15278242,3.3170579
277,7,11021987,52098,6,0.27639254,3.3171575
277,8,11021988,51732,6,0.14249176,3.3170579
277,9,11021989,51714,6,0.085972,3.3170578
277,10,11021990,52002,6,0.17749063,3.3176874
278,1,11022011,24023,6,0.05027661,0.9986294
278,2,11022012,14799,6,0.08485505,0.9970115
278,3,11022013,37343,6,0.049678,0.9993269
278,4,11022014,3039,6,0.04884257,0.9991771
278,5,11022015,6615,6,0.07800246,0.999102
278,6,11022016,33935,6,0.08806915,0.9989266
278,7,11022017,19663,6,0.04799279,0.9969617
278,8,11022018,10655,6,0.05663935,0.9992768
278,9,11022019,6615,6,0.04348068,0.999102
278,10,11022020,6103,6,0.05098434,0.9993019
279,1,11022041,49069,7,0.24808786,1.9002389
279,2,11022042,49061,7,0.18109305,1.900139
279,3,11022043,44973,7,0.47395441,1.9002389
279,4,11022044,49069,7,0.42479947,1.9002389
279,5,11022045,49069,7,0.31899918,1.9002389
279,6,11022046,44973,7,0.27180727,1.9002389
279,7,11022047,57261,7,0.20381579,1.9002389
279,8,11022048,49069,7,0.32045781,1.9002389
279,9,11022049,57261,7,0.46953211,1.9002389
279,10,11022050,49069,7,0.48616289,1.9002389
280,1,11022071,18946,7,0.27574694,1.3127891
280,2,11022072,19202,7,0.16832104,1.3130514
280,3,11022073,18946,7,0.37660781,1.3127891
280,4,11022074,18948,7,0.44040152,1.3127891
280,5,11022075,23042,7,0.30357263,1.312889
280,6,11022076,18946,7,0.43543903,1.3127891
280,7,11022077,18947,7,0.14630798,1.312839
280,8,11022078,23042,7,0.18097382,1.312889
280,9,11022079,18946,7,0.23310723,1.3127891
280,10,11022080,23050,7,0.09800699,1.3129222
281,1,11022101,12255,7,0.02068675,0.9993267
281,2,11022102,23927,7,0.01657014,0.9993516
281,3,11022103,65407,7,0.01601225,0.9993767
281,4,11022104,4087,7,0.02075087,0.9993267
281,5,11022105,24567,7,0.01723224,0.9993517
281,6,11022106,28511,7,0.0202559,0.9993266
281,7,11022107,26591,7,0.03031893,0.9993266
281,8,11022108,31583,7,0.01346425,0.9993767
281,9,11022109,31615,7,0.01148281,0.9990653
281,10,11022110,30199,7,0.01514244,0.9993516
282,1,11022131,47867,4,0.53732041,3.5515921
282,2,11022132,47867,4,0.90856038,3.5515921
282,3,11022133,51773,4,0.87610333,3.5521019
282,4,11022134,47867,4,0.41466929,3.5515921
282,5,11022135,43581,4,0.50926058,3.5521019
282,6,11022136,47867,4,0.49577754,3.5515921
282,7,11022137,57258,6,0.16480849,3.5514921
282,8,11022138,47355,4,0.3312686,3.5515922
282,9,11022139,23010,4,0.35552589,3.5514172
282,10,11022140,47355,4,0.17334413,3.5515922
283,1,11022161,32777,6,0.25754441,0.9991234
283,2,11022162,36939,6,0.09766127,0.9991234
283,3,11022163,32779,6,0.08840406,0.9991234
283,4,11022164,21455,6,0.11907501,0.9982125
283,5,11022165,37007,6,0.0909473,0.9991232
283,6,11022166,36937,6,0.06757715,0.9991234
283,7,11022167,32841,6,0.1261512,0.9991234
283,8,11022168,32779,6,0.13265479,0.9991234
283,9,11022169,32777,6,0.1232159,0.9991234
283,10,11022170,36875,6,0.14511857,0.9991234
284,1,11022191,65527,7,0.01789464,0.9998173
284,2,11022192,58879,7,0.01705196,0.9998423
284,3,11022193,58623,7,0.0197561,0.9996847
284,4,11022194,54783,7,0.02355118,0.9998423
284,5,11022195,62975,7,0.02334706,0.9998423
284,6,11022196,63487,7,0.0183694,0.9998423
284,7,11022197,32255,7,0.01904424,0.9998423
284,8,11022198,47103,7,0.02999696,0.9998423
284,9,11022199,15359,7,0.02264095,0.9997635
284,10,11022200,31743,7,0.02006252,0.9997635
285,1,11022221,51714,6,0.20212358,2.8241894
285,2,11022222,51970,6,0.14754977,2.8247204
285,3,11022223,51716,6,0.14937885,2.8241894
285,4,11022224,53026,6,0.12514103,2.8247204
285,5,11022225,51746,6,0.12558737,2.8241895
285,6,11022226,51722,6,0.18504258,2.8242393
285,7,11022227,51722,6,0.19681588,2.8242393
285,8,11022228,53002,6,0.10196506,2.8247538
285,9,11022229,51746,6,0.17215773,2.8241895
285,10,11022230,51970,6,0.23374942,2.8247204
286,1,11022251,28063,6,0.02741944,0.9992195
286,2,11022252,61135,6,0.05970436,0.9990697
286,3,11022253,10191,6,0.03505458,0.9984895
286,4,11022254,13151,6,0.02983561,0.9987547
286,5,11022255,36319,6,0.03138597,0.9985397
286,6,11022256,22367,6,0.03953591,0.9992694
286,7,11022257,18399,6,0.05476181,0.9992195
286,8,11022258,64983,6,0.03200142,0.9984648
286,9,11022259,52703,6,0.04616865,0.9985396
286,10,11022260,7647,6,0.03926523,0.9984398
287,1,11022281,49068,6,0.2683017,2.8224373
287,2,11022282,44972,6,0.10083887,2.8223873
287,3,11022283,44972,6,0.26501486,2.8223873
287,4,11022284,48044,6,0.17000523,2.8224373
287,5,11022285,57260,6,0.2011585,2.8224373
287,6,11022286,48940,6,0.12208449,2.8228347
287,7,11022287,48044,6,0.16291711,2.8224373
287,8,11022288,49068,6,0.08763537,2.8224373
287,9,11022289,44972,6,0.30930824,2.8223873
287,10,11022290,48044,6,0.13761698,2.8224373
288,1,11022311,23175,7,0.43091655,0.9991679
288,2,11022312,23175,7,0.66572387,0.9991679
288,3,11022313,23175,7,0.37918658,0.9991679
288,4,11022314,23175,7,0.75719935,0.9991679
288,5,11022315,19079,7,0.44833027,0.999093
288,6,11022316,23175,7,0.56820091,0.9991679
288,7,11022317,19079,7,0.41598152,0.999093
288,8,11022318,23175,7,0.77697566,0.9991679
288,9,11022319,23175,7,0.47417423,0.9991679
288,10,11022320,23175,7,0.87025508,0.9991679
289,1,11022341,58623,7,0.02716432,0.9990193
289,2,11022342,16383,7,0.02243132,0.9995095
289,3,11022343,16247,7,0.02250554,0.9994845
289,4,11022344,16375,7,0.02005667,0.9994845
289,5,11022345,31615,7,0.01739437,0.9992644
289,6,11022346,59263,7,0.02505198,0.9995095
289,7,11022347,15871,7,0.03007118,0.9995095
289,8,11022348,12279,7,0.02469559,0.9994595
289,9,11022349,63487,7,0.03155876,0.9995095
289,10,11022350,49151,7,0.02846493,0.9995095
290,1,11022371,55820,6,0.10685733,3.6543576
290,2,11022372,51732,6,0.17848252,3.654258
290,3,11022373,51722,6,0.12106898,3.6543077
290,4,11022374,51732,6,0.18522461,3.654258
290,5,11022375,51714,6,0.11895685,3.6542579
290,6,11022376,52106,6,0.14065395,3.6544075
290,7,11022377,51724,6,0.21854877,3.6543077
290,8,11022378,50380,6,0.23318791,3.6543079
290,9,11022379,53034,6,0.08924577,3.6549881
290,10,11022380,55818,6,0.17057707,3.6543576
291,1,11022401,37067,6,0.08074031,0.9989591
291,2,11022402,32907,6,0.12142892,0.9989591
291,3,11022403,32911,6,0.11042505,0.9989591
291,4,11022404,33167,6,0.06051895,0.9983193
291,5,11022405,32975,6,0.14894977,0.9989591
291,6,11022406,36872,2,0.1770282,0.6658926
291,7,11022407,37003,6,0.06775738,0.9989591
291,8,11022408,37003,6,0.12717754,0.9989591
291,9,11022409,37007,6,0.07471002,0.9989591
291,10,11022410,33239,6,0.18035452,0.9988592
292,1,11022431,44973,7,0.24861879,1.3229484
292,2,11022432,49069,7,0.43812984,1.3229485
292,3,11022433,49069,7,0.81171661,1.3229485
292,4,11022434,49069,7,0.75848338,1.3229485
292,5,11022435,49069,7,0.79005818,1.3229485
292,6,11022436,49069,7,0.46612568,1.3229485
292,7,11022437,49069,7,0.83917985,1.3229485
292,8,11022438,49069,7,0.84954548,1.3229485
292,9,11022439,49069,7,0.79387735,1.3229485
292,10,11022440,49069,7,0.43331524,1.3229485
293,1,11022461,18978,6,0.1580315,2.0062209
293,2,11022462,51714,6,0.14981063,2.0063206
293,3,11022463,18978,6,0.0828003,2.0062209
293,4,11022464,51714,6,0.12349027,2.0063206
293,5,11022465,18946,7,0.16393007,2.0062208
293,6,11022466,51714,6,0.19935402,2.0063206
293,7,11022467,23050,7,0.12851708,2.0063539
293,8,11022468,18946,7,0.32452268,2.0062208
293,9,11022469,51714,6,0.1682098,2.0063206
293,10,11022470,23042,7,0.08796626,2.0063206
294,1,11022491,16351,7,0.03934111,0.9992878
294,2,11022492,24031,7,0.03685149,0.9985761
294,3,11022493,45023,7,0.03262447,0.9992878
294,4,11022494,48095,7,0.03819715,0.9992878
294,5,11022495,15327,7,0.03188233,0.9992878
294,6,11022496,32607,7,0.02495486,0.9992878
294,7,11022497,19423,7,0.0202455,0.9992378
294,8,11022498,49119,7,0.02857623,0.9992878
294,9,11022499,63199,7,0.02449934,0.997865
294,10,11022500,31711,7,0.034632,0.9992878
295,1,11022521,53164,6,0.16038612,3.511427
295,2,11022522,50636,6,0.06737034,3.5119789
295,3,11022523,55210,6,0.27326277,3.5114771
295,4,11022524,55212,6,0.27894015,3.5114771
295,5,11022525,56234,6,0.18843075,3.5114771
295,6,11022526,43948,6,0.14149764,3.5114271
295,7,11022527,52132,6,0.28585558,3.5113771
295,8,11022528,43946,6,0.14938903,3.5114271
295,9,11022529,55210,6,0.18689946,3.5114771
295,10,11022530,16300,6,0.09398504,3.5114437
296,1,11022551,22663,6,0.48088258,0.9988753
296,2,11022552,22663,6,0.64987993,0.9988753
296,3,11022553,22663,6,0.41234234,0.9988753
296,4,11022554,22727,6,0.36232233,0.9988752
296,5,11022555,18567,6,0.45187158,0.9988004
296,6,11022556,18567,6,0.27057752,0.9988004
296,7,11022557,22663,6,0.44708422,0.9988753
296,8,11022558,22663,6,0.68329304,0.9988753
296,9,11022559,22663,6,0.54486396,0.9988753
296,10,11022560,18567,6,0.81160259,0.9988004
297,1,11022581,26111,7,0.0320487,0.9996499
297,2,11022582,32255,7,0.02580543,0.9996999
297,3,11022583,36351,7,0.04347647,0.9996999
297,4,11022584,16383,7,0.01821713,0.9996999
297,5,11022585,61439,7,0.02137656,0.9996999
297,6,11022586,31743,7,0.01981007,0.99955
297,7,11022587,56831,7,0.03787578,0.9996999
297,8,11022588,54775,7,0.03190813,0.9996749
297,9,11022589,40447,7,0.02446708,0.9996999
297,10,11022590,56831,7,0.02423247,0.9996999
298,1,11022611,51732,6,0.1255807,3.3653688
298,2,11022612,51716,6,0.14474044,3.3653686
298,3,11022613,51978,6,0.16995461,3.3660411
298,4,11022614,52010,6,0.13452004,3.3660412
298,5,11022615,51748,6,0.07997961,3.3653688
298,6,11022616,51970,6,0.13916417,3.3660078
298,7,11022617,51756,6,0.1309173,3.3654187
298,8,11022618,51978,6,0.17021687,3.3660411
298,9,11022619,52106,6,0.19590533,3.3655183
298,10,11022620,55818,6,0.10539881,3.3654684
299,1,11022641,3039,6,0.02951844,0.9991027
299,2,11022642,60623,6,0.08422984,0.998306
299,3,11022643,23007,6,0.03871453,0.9992523
299,4,11022644,24519,6,0.02817751,0.9984807
299,5,11022645,38031,6,0.04190322,0.9988521
299,6,11022646,40143,6,0.10532733,0.9981063
299,7,11022647,18383,6,0.08138845,0.9984555
299,8,11022648,64715,6,0.04865569,0.9983055
299,9,11022649,32463,6,0.03596803,0.9990527
299,10,11022650,14815,6,0.06648941,0.9992523
300,1,11022671,53165,7,0.149673,2.4023791
300,2,11022672,55212,6,0.11738029,2.4022792
300,3,11022673,49069,7,0.16594564,2.4023791
300,4,11022674,49069,7,0.2676944,2.4023791
300,5,11022675,44965,7,0.33443885,2.4022458
300,6,11022676,49068,6,0.12955729,2.4022791
300,7,11022677,48045,6,0.14886927,2.4023792
300,8,11022678,48045,6,0.12096814,2.4023792
300,9,11022679,48045,6,0.18629515,2.4023792
300,10,11022680,49069,7,0.2162359,2.4023791
301,1,11022701,23175,7,0.91289271,0.9995929
301,2,11022702,19079,7,0.91608444,0.999518
301,3,11022703,23175,7,0.9199648,0.9995929
301,4,11022704,23175,7,0.91971322,0.9995929
301,5,11022705,23175,7,0.92005805,0.9995929
301,6,11022706,19079,7,0.91613192,0.999518
301,7,11022707,19079,7,0.57134177,0.999518
301,8,11022708,19079,7,0.91574166,0.999518
301,9,11022709,23175,7,0.91885501,0.9995929
301,10,11022710,23175,7,0.84279321,0.9995929
302,1,11022731,65023,7,0.01724226,0.9993845
302,2,11022732,53247,7,0.01904637,0.9993845
302,3,11022733,60799,7,0.01878099,0.9993845
302,4,11022734,46975,7,0.01977664,0.9993845
302,5,11022735,15743,7,0.01961516,0.9993845
302,6,11022736,28671,7,0.01581707,0.9993345
302,7,11022737,8055,7,0.02163167,0.9993595
302,8,11022738,40959,7,0.01772573,0.9993845
302,9,11022739,32639,7,0.01459776,0.9993845
302,10,11022740,65399,7,0.02704819,0.9993595
303,1,11022761,51740,6,0.18457073,3.8660949
303,2,11022762,51746,6,0.10816012,3.866045
303,3,11022763,51714,6,0.16867743,3.8660449
303,4,11022764,55394,4,0.14915547,3.8660949
303,5,11022765,37229,0,0.1043096,2.9114663
303,6,11022766,55818,6,0.33917434,3.8661446
303,7,11022767,55394,4,0.17982926,3.8660949
303,8,11022768,55834,6,0.08588773,3.8661448
303,9,11022769,37229,0,0.20730507,2.9114663
303,10,11022770,53613,0,0.11371909,2.9055032
304,1,11022791,37007,6,0.10846244,0.9990223
304,2,11022792,36943,6,0.16343983,0.9990225
304,3,11022793,36877,6,0.07254653,0.9990226
304,4,11022794,36939,6,0.11426178,0.9990225
304,5,11022795,32907,6,0.10999149,0.9990223
304,6,11022796,36937,6,0.06070673,0.9990225
304,7,11022797,37071,6,0.09845547,0.9990223
304,8,11022798,36877,6,0.08390691,0.9990226
304,9,11022799,37259,6,0.0832863,0.9984454
304,10,11022800,36937,6,0.09987986,0.9990225
305,1,11022821,49151,7,0.02096836,0.9999281
305,2,11022822,31735,7,0.0262118,0.9998422
305,3,11022823,52735,7,0.02243703,0.9999281
305,4,11022824,36863,7,0.03508537,0.9999281
305,5,11022825,54783,7,0.03066486,0.9999281
305,6,11022826,63487,7,0.02788742,0.9999281
305,7,11022827,39935,7,0.01721277,0.9998922
305,8,11022828,57343,7,0.01881461,0.9999281
305,9,11022829,57343,7,0.024034,0.9999281
305,10,11022830,47103,7,0.03051309,0.9999281
306,1,11022851,55810,6,0.12967281,2.6968743
306,2,11022852,51746,6,0.09942385,2.6968245
306,3,11022853,51716,6,0.4217651,2.6968244
306,4,11022854,51978,6,0.13393043,2.6973633
306,5,11022855,51970,6,0.15538766,2.69733
306,6,11022856,51970,6,0.22316717,2.69733
306,7,11022857,51715,6,0.1861749,2.6968577
306,8,11022858,51748,6,0.08359856,2.6968245
306,9,11022859,51714,6,0.30081492,2.6968244
306,10,11022860,51716,6,0.14035709,2.6968244
307,1,11022881,15327,6,0.03299492,0.9992205
307,2,11022882,22367,6,0.03222971,0.9992204
307,3,11022883,55263,6,0.03927895,0.9992205
307,4,11022884,18271,6,0.02585318,0.9989907
307,5,11022885,22495,6,0.03371819,0.9992205
307,6,11022886,45023,6,0.02899341,0.9992205
307,7,11022887,22487,6,0.04572108,0.9991955
307,8,11022888,10079,6,0.03032852,0.9989907
307,9,11022889,47071,6,0.0307108,0.9992205
307,10,11022890,48095,6,0.03388405,0.9992205
308,1,11022911,44970,6,0.14337391,3.3123277
308,2,11022912,44964,6,0.1259045,3.3122777
308,3,11022913,49068,6,0.19246603,3.3123777
308,4,11022914,43948,6,0.14435047,3.3123278
308,5,11022915,48044,6,0.3357479,3.3123778
308,6,11022916,56236,6,0.25950528,3.3123778
308,7,11022917,53164,6,0.07327212,3.3123277
308,8,11022918,44972,6,0.10857454,3.3123277
308,9,11022919,44964,6,0.11284418,3.3122777
308,10,11022920,43948,6,0.14730573,3.3123278
309,1,11022941,18567,6,0.3274346,0.999054
309,2,11022942,18567,6,0.20810169,0.999054
309,3,11022943,18567,6,0.25608135,0.999054
309,4,11022944,18567,6,0.23763148,0.999054
309,5,11022945,22663,6,0.36862879,0.9991289
309,6,11022946,18567,6,0.29726891,0.999054
309,7,11022947,18567,6,0.29686644,0.999054
309,8,11022948,22663,6,0.24931975,0.9991289
309,9,11022949,22663,6,0.23815604,0.9991289
