# The 27598 polygons of the memory-two arrangement drawn in Figures 1c, 2h-n and 3e-h (they draw its 22872 faces, the
# cells of m2_cells.csv), in the order of m2_faces_k4.npz, with the counts over the 65536 binary memory-two
# strategies on each.  The columns call a polygon a face, as the companion drawing does.
# Conventions: a game is (R, S, T, P) = (1, u, 1 + v, 0); the limit eps -> 0.  An atom is written
# efficient-stable-competitive; A_xyz is the number of strategies in atom xyz, in the order 000 100 010 001 110 011
# 111 (the atom 101 is empty everywhere, so the seven add up to the number of strategies).
# face: index 0..27597.  cell: the cell of m2_cells.csv the face lies in (a cell is one face, or, for 771 cells,
# several bands of it: the companion work cut them for a field it draws; every count below is constant on a cell).
# u, v: a game strictly inside the face (a convex combination of its vertices mapped to the plane, with the weights
# 1 + 0.1 sin(j + 1) of fig1.py; repr of a double).  quadrant: PD (u < 0 < v), SD (u, v > 0), SH (u, v < 0), HA
# (v < 0 < u).  wedge: W (u+v < 1, u-v < 1), S (u+v < 1, u-v > 1), N (u+v > 1, u-v < 1), E (u+v > 1, u-v > 1).
# nash: the number of stable strategies on the face (299 to 22069).  partners: efficient and stable (8 to 7639).
# A_000 ... A_111: the atoms.  case: the case number of Figure 1 (cases.csv), the set of non-empty atoms.
face,cell,u,v,quadrant,wedge,nash,partners,A_000,A_100,A_010,A_001,A_110,A_011,A_111,case
14356,9630,-0.2216712944836854,-0.1524136988439654,SH,W,8855,7639,54124,0,1141,2557,7631,75,8,2
14357,9631,-0.15722376482789505,-0.2032182651252873,SH,W,8962,7639,54017,0,1248,2557,7631,75,8,2
14358,9632,-0.20246344797428853,-0.19284642305433508,SH,W,8969,7639,54010,0,1255,2557,7631,75,8,2
14359,9633,-0.24116710260946123,-0.2033364185446792,SH,W,8970,7639,54009,0,1256,2557,7631,75,8,2
14360,9634,-0.2595019785484675,-0.13349835681157435,SH,W,8930,7639,54074,0,1191,2532,7631,100,8,2
14361,9635,-0.2764472479250054,-0.1372908674987795,SH,W,8931,7639,54073,0,1192,2532,7631,100,8,2
14362,9636,-0.303248841955156,-0.13729086749877945,SH,W,8929,7639,54075,0,1190,2532,7631,100,8,2
14363,9637,-0.2586821133058531,-0.1960424658345539,SH,W,9053,7639,53951,0,1314,2532,7631,100,8,2
14364,9638,-0.2899182179340897,-0.19265876162435203,SH,W,9051,7639,53953,0,1312,2532,7631,100,8,2
14365,9639,-0.3212146187244188,-0.13729086749877947,SH,W,8929,7639,54075,0,1190,2532,7631,100,8,2
14366,9640,-0.3288843481698394,-0.13729086749877947,SH,W,8929,7639,54075,0,1190,2532,7631,100,8,2
14367,9641,-0.3176084877635334,-0.17532939709470285,SH,W,9051,7639,53953,0,1312,2532,7631,100,8,2
14368,9642,-0.32572789785634604,-0.17073894318743849,SH,W,9051,7639,53953,0,1312,2532,7631,100,8,2
14369,9643,-0.3546557812325756,-0.12701869576248556,SH,W,8967,7639,54056,0,1209,2513,7631,119,8,2
14370,9644,-0.3759501978548468,-0.11552755980638045,SH,W,8968,7639,54056,0,1209,2512,7631,120,8,2
14371,9645,-0.3806952794581109,-0.11552755980638045,SH,W,8968,7639,54056,0,1209,2512,7631,120,8,2
14372,9646,-0.29931101267014176,-0.21118110048404878,SH,W,9185,7639,53819,0,1446,2532,7631,100,8,2
14373,9647,-0.3150693347133223,-0.20385359328968863,SH,W,9185,7639,53819,0,1446,2532,7631,100,8,2
14374,9648,-0.32646944004280415,-0.19897737204492352,SH,W,9185,7639,53819,0,1446,2532,7631,100,8,2
14375,9649,-0.3581857780246811,-0.15241369884396538,SH,W,9089,7639,53934,0,1331,2513,7631,119,8,2
14376,9650,-0.34690115389634407,-0.19200893063190727,SH,W,9223,7639,53800,0,1465,2513,7631,119,8,2
14377,9651,-0.3484587097105266,-0.21969853725349692,SH,W,9221,7639,53800,0,1465,2515,7631,117,8,2
14378,9652,-0.37216712944836855,-0.15241369884396538,SH,W,9089,7639,53934,0,1331,2513,7631,119,8,2
14379,9653,-0.3680835562475672,-0.18857968160737204,SH,W,9223,7639,53800,0,1465,2513,7631,119,8,2
14380,9654,-0.36544084514173614,-0.21714473623049,SH,W,9221,7639,53800,0,1465,2515,7631,117,8,2
14381,9655,-0.3884892028309621,-0.13507621695292285,SH,W,9090,7639,53934,0,1331,2512,7631,120,8,2
14382,9656,-0.4018700976394113,-0.13729086749877945,SH,W,9098,7639,53934,0,1331,2504,7631,128,8,2
14383,9657,-0.3872065312604546,-0.18650220139998852,SH,W,9224,7639,53800,0,1465,2512,7631,120,8,2
14384,9658,-0.38527236931542963,-0.21324450132382056,SH,W,9222,7639,53800,0,1465,2514,7631,118,8,2
14385,9659,-0.40066655777685445,-0.1780690409248275,SH,W,9232,7639,53800,0,1465,2504,7631,128,8,2
14386,9660,-0.3953809006382454,-0.21466790075120487,SH,W,9238,7639,53799,0,1466,2499,7631,133,8,2
14387,9661,-0.39854337408081725,-0.21466790075120487,SH,W,9240,7639,53799,0,1466,2497,7631,135,8,2
14388,9662,-0.40636034055637354,-0.13729086749877945,SH,W,9099,7639,53934,0,1331,2503,7631,129,8,2
14389,9663,-0.41399816821777224,-0.13729086749877942,SH,W,9101,7639,53934,0,1331,2501,7631,131,8,2
14390,9664,-0.42380465875339945,-0.13142105507804006,SH,W,9102,7639,53934,0,1331,2500,7631,132,8,2
14391,9665,-0.42478590111834047,-0.15857275080486252,SH,W,9118,7639,53933,0,1332,2485,7631,147,8,2
14392,9666,-0.40218493887877416,-0.17799814887319235,SH,W,9233,7639,53800,0,1465,2503,7631,129,8,2
14393,9667,-0.40692864904263193,-0.17799814887319232,SH,W,9235,7639,53800,0,1465,2501,7631,131,8,2
14394,9668,-0.39955284806830743,-0.2151559043097911,SH,W,9241,7639,53799,0,1466,2496,7631,136,8,2
14395,9669,-0.4103546159982424,-0.18704648278545147,SH,W,9251,7639,53799,0,1466,2486,7631,146,8,2
14396,9670,-0.40663510897415844,-0.21065420506565732,SH,W,9249,7639,53799,0,1466,2488,7631,144,8,2
14397,9671,-0.4224603992259591,-0.179996251861918,SH,W,9252,7639,53799,0,1466,2485,7631,147,8,2
14398,9672,-0.4215264642866572,-0.20776578373418214,SH,W,9250,7639,53799,0,1466,2487,7631,145,8,2
14399,9673,-0.43400113059912426,-0.12120585098601248,SH,W,9106,7639,53934,0,1331,2496,7631,136,8,2
14400,9674,-0.435625086634277,-0.14667448587540163,SH,W,9122,7639,53933,0,1332,2481,7631,151,8,2
14401,9675,-0.43379170157075303,-0.1780616171688802,SH,W,9256,7639,53799,0,1466,2481,7631,151,8,2
14402,9676,-0.43245539701842517,-0.20593746697944884,SH,W,9254,7639,53799,0,1466,2483,7631,149,8,2
14403,9677,-0.09282004791550183,-0.3219309590751722,SH,W,8998,7639,53979,0,1286,2559,7631,73,8,2
14404,9678,-0.14764852897155528,-0.2398637079438742,SH,W,8984,7639,53995,0,1270,2557,7631,75,8,2
14405,9679,-0.18899368512617695,-0.2435982295942771,SH,W,8994,7639,53985,0,1280,2557,7631,75,8,2
14406,9680,-0.13804587336297103,-0.26941965155853187,SH,W,9002,7639,53977,0,1288,2557,7631,75,8,2
14407,9681,-0.1330459000039925,-0.3098143732123618,SH,W,8998,7639,53979,0,1286,2559,7631,73,8,2
14408,9682,-0.18593468021865014,-0.2603506323974892,SH,W,9012,7639,53967,0,1298,2557,7631,75,8,2
14409,9683,-0.17799814887319249,-0.2930045741392043,SH,W,9008,7639,53969,0,1296,2559,7631,73,8,2
14410,9684,-0.151313217191028,-0.2260500274868008,SH,W,8984,7639,53995,0,1270,2557,7631,75,8,2
14411,9685,-0.19260637374776687,-0.2296993746058564,SH,W,8994,7639,53985,0,1280,2557,7631,75,8,2
14412,9686,-0.22370217209929136,-0.2475910279843985,SH,W,8997,7639,53982,0,1283,2557,7631,75,8,2
14413,9687,-0.21964709252695036,-0.2557011871290805,SH,W,9015,7639,53964,0,1301,2557,7631,75,8,2
14414,9688,-0.2055948490516277,-0.28380567407972584,SH,W,9011,7639,53966,0,1299,2559,7631,73,8,2
14415,9689,-0.23416745523275767,-0.2336098012243369,SH,W,8997,7639,53982,0,1283,2557,7631,75,8,2
14416,9690,-0.2531673261828225,-0.23105511961276098,SH,W,9080,7639,53924,0,1341,2532,7631,100,8,2
14417,9691,-0.2626496124947247,-0.23105511961276098,SH,W,9078,7639,53926,0,1339,2532,7631,100,8,2
14418,9692,-0.06526716749175404,-0.4040141116659821,SH,W,10310,7639,52667,0,2598,2559,7631,73,8,2
14419,9693,-0.02716777332954486,-0.46333024812198753,SH,W,10324,7639,52653,0,2612,2559,7631,73,8,2
14420,9694,-0.08483294638886046,-0.3464177147933354,SH,W,10310,7639,52667,0,2598,2559,7631,73,8,2
14421,9695,-0.09990665810709207,-0.38563950979929906,SH,W,10310,7639,52667,0,2598,2559,7631,73,8,2
14422,9696,-0.12054594893380549,-0.3504147018365053,SH,W,10310,7639,52667,0,2598,2559,7631,73,8,2
14423,9697,-0.21283839709314667,-0.3048273976879308,SH,W,9145,7639,53832,0,1433,2559,7631,73,8,2
14424,9698,-0.24116710260946123,-0.30500462781701876,SH,W,9145,7639,53832,0,1433,2559,7631,73,8,2
14425,9699,-0.27582692784223983,-0.29215231531966296,SH,W,9236,7639,53766,0,1499,2534,7631,98,8,2
14426,9700,-0.2847876444425224,-0.2314638137087043,SH,W,9212,7639,53792,0,1473,2532,7631,100,8,2
14427,9701,-0.2874006733048177,-0.24342170715875328,SH,W,9210,7639,53792,0,1473,2534,7631,98,8,2
14428,9702,-0.28628571286103255,-0.2534563511528195,SH,W,9236,7639,53766,0,1499,2534,7631,98,8,2
14429,9703,-0.30717206835821187,-0.2985551902987078,SH,W,9236,7639,53766,0,1499,2534,7631,98,8,2
14430,9704,-0.31339978410181,-0.22538787662567103,SH,W,9212,7639,53792,0,1473,2532,7631,100,8,2
14431,9705,-0.31231018099360935,-0.2396888299496111,SH,W,9210,7639,53792,0,1473,2534,7631,98,8,2
14432,9706,-0.3109003338879304,-0.256169257868248,SH,W,9236,7639,53766,0,1499,2534,7631,98,8,2
14433,9707,-0.323912675191398,-0.2999941499956052,SH,W,9236,7639,53766,0,1499,2534,7631,98,8,2
14434,9708,-0.3234791749881189,-0.22382820356595656,SH,W,9212,7639,53792,0,1473,2532,7631,100,8,2
14435,9709,-0.3258198662553767,-0.2375720536161968,SH,W,9210,7639,53792,0,1473,2534,7631,98,8,2
14436,9710,-0.32526315016995294,-0.25766395417137744,SH,W,9236,7639,53766,0,1499,2534,7631,98,8,2
14437,9711,-0.33769159572045865,-0.2903430676604138,SH,W,9284,7639,53737,0,1528,2515,7631,117,8,2
14438,9712,-0.34333568264809006,-0.2353121004160564,SH,W,9258,7639,53763,0,1502,2515,7631,117,8,2
14439,9713,-0.341126047591735,-0.2592089961543399,SH,W,9284,7639,53737,0,1528,2515,7631,117,8,2
14440,9714,-0.34735474995657034,-0.2921339144043657,SH,W,9284,7639,53737,0,1528,2515,7631,117,8,2
14441,9715,-0.3621743794761268,-0.29329046113847496,SH,W,9300,7639,53736,0,1529,2500,7631,132,8,2
14442,9716,-0.3617506539141919,-0.31204249666382544,SH,W,9306,7639,53730,0,1535,2500,7631,132,8,2
14443,9717,-0.36425767850127433,-0.23531210041605644,SH,W,9258,7639,53763,0,1502,2515,7631,117,8,2
14444,9718,-0.35925719747677953,-0.26076842570143616,SH,W,9284,7639,53737,0,1528,2515,7631,117,8,2
14445,9719,-0.3713865419765978,-0.2657786967404252,SH,W,9300,7639,53736,0,1529,2500,7631,132,8,2
14446,9720,-0.3617506539141919,-0.32625115695425466,SH,W,9381,7639,53655,0,1610,2500,7631,132,8,2
14447,9721,0.07396131837823833,-0.6585221136251231,HA,W,10780,7639,52124,0,3141,2632,7631,0,8,7
14448,9722,-0.07262858901019913,-0.4349424658959769,SH,W,10444,7639,52533,0,2732,2559,7631,73,8,2
14449,9723,-0.05158462705359901,-0.4629276274174087,SH,W,10458,7639,52519,0,2746,2559,7631,73,8,2
14450,9724,-0.04902633608351508,-0.4868434143175066,SH,W,10515,7639,52462,0,2803,2559,7631,73,8,2
14451,9725,0.037328609054603265,-0.6315769587828144,HA,W,10780,7639,52124,0,3141,2632,7631,0,8,7
14452,9726,0.02860860687321058,-0.5890156443523604,HA,W,10782,7639,52122,0,3143,2632,7631,0,8,7
14453,9727,-0.00877105712166233,-0.6264615880102905,SH,W,12606,7639,50371,0,4894,2559,7631,73,8,2
14454,9728,0.013074787161376066,-0.5579480049286915,HA,W,10784,7639,52120,0,3145,2632,7631,0,8,7
14455,9729,-0.01907240458214037,-0.607322903765093,SH,W,12606,7639,50371,0,4894,2559,7631,73,8,2
14456,9730,-0.034586286290448395,-0.5442936239510762,SH,W,12606,7639,50371,0,4894,2559,7631,73,8,2
14457,9731,-0.022317796503269986,-0.6361954264182841,SH,W,12618,7639,50359,0,4906,2559,7631,73,8,2
14458,9732,-0.03882290700021978,-0.614713226446465,SH,W,12618,7639,50359,0,4906,2559,7631,73,8,2
14459,9733,-0.051302809572392576,-0.5830650046188166,SH,W,12618,7639,50359,0,4906,2559,7631,73,8,2
14460,9734,-0.035862993498416845,-0.6480563805118161,SH,W,12646,7639,50331,0,4934,2559,7631,73,8,2
14461,9735,-0.05013889859202645,-0.6225290176841988,SH,W,12646,7639,50331,0,4934,2559,7631,73,8,2
14462,9736,-0.10882492764290105,-0.41051154383312144,SH,W,10444,7639,52533,0,2732,2559,7631,73,8,2
14463,9737,-0.08932162840732659,-0.45029181585888606,SH,W,10458,7639,52519,0,2746,2559,7631,73,8,2
14464,9738,-0.1449312590023333,-0.36263979590384277,SH,W,10444,7639,52533,0,2732,2559,7631,73,8,2
14465,9739,-0.08627906892323026,-0.4767154603324424,SH,W,10515,7639,52462,0,2803,2559,7631,73,8,2
14466,9740,-0.14762035451096575,-0.4081686075879212,SH,W,10448,7639,52529,0,2736,2559,7631,73,8,2
14467,9741,-0.15909561176049053,-0.36747940024262055,SH,W,10448,7639,52529,0,2736,2559,7631,73,8,2
14468,9742,-0.17799814887319249,-0.40216802817286507,SH,W,10460,7639,52517,0,2748,2559,7631,73,8,2
14469,9743,-0.18961810560629955,-0.3622523355173467,SH,W,10460,7639,52517,0,2748,2559,7631,73,8,2
14470,9744,-0.23144377652600645,-0.358585737956759,SH,W,10460,7639,52517,0,2748,2559,7631,73,8,2
14471,9745,-0.1477808629891236,-0.4349424658959769,SH,W,10509,7639,52468,0,2797,2559,7631,73,8,2
14472,9746,-0.13086988535904467,-0.47382024361233166,SH,W,10527,7639,52450,0,2815,2559,7631,73,8,2
14473,9747,-0.17904557985768285,-0.4261206104837653,SH,W,10521,7639,52456,0,2809,2559,7631,73,8,2
14474,9748,-0.17255526492702583,-0.4633302481219875,SH,W,10539,7639,52438,0,2827,2559,7631,73,8,2
14475,9749,-0.21541904074733947,-0.42713657371104524,SH,W,10521,7639,52456,0,2809,2559,7631,73,8,2
14476,9750,-0.19144106860456886,-0.4634484015413795,SH,W,10539,7639,52438,0,2827,2559,7631,73,8,2
14477,9751,-0.23410078469703027,-0.39720257547418614,SH,W,10521,7639,52456,0,2809,2559,7631,73,8,2
14478,9752,-0.24116710260946125,-0.435001542605673,SH,W,10551,7639,52426,0,2839,2559,7631,73,8,2
14479,9753,-0.22321389282444062,-0.4728743749767675,SH,W,10569,7639,52408,0,2857,2559,7631,73,8,2
14480,9754,-0.07359531570929863,-0.5113314822065258,SH,W,12606,7639,50371,0,4894,2559,7631,73,8,2
14481,9755,-0.09406420308923343,-0.5412652752109054,SH,W,12618,7639,50359,0,4906,2559,7631,73,8,2
14482,9756,-0.07037521654428687,-0.6560369402649346,SH,W,12646,7639,50331,0,4934,2559,7631,73,8,2
14483,9757,-0.08326674323627035,-0.6317887471238245,SH,W,12646,7639,50331,0,4934,2559,7631,73,8,2
14484,9758,-0.1185238168133627,-0.5736563080746234,SH,W,12646,7639,50331,0,4934,2559,7631,73,8,2
14485,9759,-0.15048030463557135,-0.57052223251922,SH,W,12646,7639,50331,0,4934,2559,7631,73,8,2
14486,9760,-0.19499537218298124,-0.5285059356454026,SH,W,12660,7639,50317,0,4948,2559,7631,73,8,2
14487,9761,-0.0960885716935569,-0.6633543301452146,SH,W,12646,7639,50331,0,4934,2559,7631,73,8,2
14488,9762,-0.10958882321358834,-0.6498540786251833,SH,W,12646,7639,50331,0,4934,2559,7631,73,8,2
14489,9763,-0.14166079337977494,-0.6489043784868069,SH,W,12646,7639,50331,0,4934,2559,7631,73,8,2
14490,9764,-0.15250231390850938,-0.6133969013944603,SH,W,12646,7639,50331,0,4934,2559,7631,73,8,2
14491,9765,-0.17181734039690563,-0.6457658423375421,SH,W,12660,7639,50317,0,4948,2559,7631,73,8,2
14492,9766,-0.19844090862770894,-0.5819621292383049,SH,W,12660,7639,50317,0,4948,2559,7631,73,8,2
14493,9767,-0.21413496380193647,-0.6554648406146016,SH,W,12682,7639,50310,0,4955,2544,7631,88,8,2
14494,9768,-0.23129716440107118,-0.5840287135212603,SH,W,12682,7639,50310,0,4955,2544,7631,88,8,2
14495,9769,-0.2731545017580447,-0.34752994205781135,SH,W,10551,7639,52451,0,2814,2534,7631,98,8,2
14496,9770,-0.2726778242707958,-0.3794583976823702,SH,W,10612,7639,52390,0,2875,2534,7631,98,8,2
14497,9771,-0.26677962781498493,-0.4340192242793902,SH,W,10642,7639,52360,0,2905,2534,7631,98,8,2
14498,9772,-0.2594429018387715,-0.4634484015413795,SH,W,10660,7639,52342,0,2923,2534,7631,98,8,2
14499,9773,-0.2763811823204727,-0.40657459042928124,SH,W,10642,7639,52360,0,2905,2534,7631,98,8,2
14500,9774,-0.2825873005202608,-0.43904850053657507,SH,W,10664,7639,52353,0,2912,2519,7631,113,8,2
14501,9775,-0.2734774193690819,-0.4645866678545562,SH,W,10682,7639,52335,0,2930,2519,7631,113,8,2
14502,9776,-0.2701252431170855,-0.4893767354313821,SH,W,10741,7639,52276,0,2989,2519,7631,113,8,2
14503,9777,-0.3031991475073688,-0.34057298673043285,SH,W,10551,7639,52451,0,2814,2534,7631,98,8,2
14504,9778,-0.301876017362991,-0.35735529894749385,SH,W,10612,7639,52390,0,2875,2534,7631,98,8,2
14505,9779,-0.29915570829784344,-0.3860507531567318,SH,W,10642,7639,52360,0,2905,2534,7631,98,8,2
14506,9780,-0.2949614117849439,-0.4383312705689321,SH,W,10664,7639,52353,0,2912,2519,7631,113,8,2
14507,9781,-0.2936944767263561,-0.4509627482507563,SH,W,10682,7639,52335,0,2930,2519,7631,113,8,2
14508,9782,-0.2995595906961558,-0.41575348068355067,SH,W,10664,7639,52353,0,2912,2519,7631,113,8,2
14509,9783,-0.31846902781497366,-0.3369883253570045,SH,W,10551,7639,52451,0,2814,2534,7631,98,8,2
14510,9784,-0.31787879624444737,-0.34513287839854817,SH,W,10612,7639,52390,0,2875,2534,7631,98,8,2
14511,9785,-0.316991221305495,-0.358446502482834,SH,W,10642,7639,52360,0,2905,2534,7631,98,8,2
14512,9786,-0.30665789576109526,-0.44044313399777146,SH,W,10664,7639,52353,0,2912,2519,7631,113,8,2
14513,9787,-0.30428798297605764,-0.4451231571979064,SH,W,10682,7639,52335,0,2930,2519,7631,113,8,2
14514,9788,-0.31490070861918595,-0.39749278490479206,SH,W,10664,7639,52353,0,2912,2519,7631,113,8,2
14515,9789,-0.29028655457452496,-0.48025818405633436,SH,W,10741,7639,52276,0,2989,2519,7631,113,8,2
14516,9790,-0.30981667672494195,-0.4420837189847516,SH,W,10723,7639,52294,0,2971,2519,7631,113,8,2
14517,9791,-0.30505724412716306,-0.4596672970301039,SH,W,10741,7639,52276,0,2989,2519,7631,113,8,2
14518,9792,-0.2534563511528195,-0.6563570113338268,SH,W,13220,7639,49797,0,5468,2519,7631,113,8,2
14519,9793,-0.25896744523279036,-0.5769915824709309,SH,W,13220,7639,49797,0,5468,2519,7631,113,8,2
14520,9794,-0.2566039850990767,-0.6620581984629074,SH,W,13220,7639,49797,0,5468,2519,7631,113,8,2
14521,9795,-0.27862338834325184,-0.5704742323233042,SH,W,13220,7639,49797,0,5468,2519,7631,113,8,2
14522,9796,-0.26421366297652754,-0.660031148695909,SH,W,13220,7639,49797,0,5468,2519,7631,113,8,2
14523,9797,-0.2677606545894248,-0.6473713224415981,SH,W,13220,7639,49797,0,5468,2519,7631,113,8,2
14524,9798,-0.32670866029042933,-0.39496263419325617,SH,W,10664,7639,52353,0,2912,2519,7631,113,8,2
14525,9799,-0.3191070774516553,-0.4422362200968098,SH,W,10723,7639,52294,0,2971,2519,7631,113,8,2
14526,9800,-0.32012218498192097,-0.47287437497676743,SH,W,10741,7639,52276,0,2989,2519,7631,113,8,2
14527,9801,-0.32670866029042933,-0.43279331825803824,SH,W,10723,7639,52294,0,2971,2519,7631,113,8,2
14528,9802,-0.28755143525048316,-0.5786845427700457,SH,W,13220,7639,49797,0,5468,2519,7631,113,8,2
14529,9803,-0.277443764580495,-0.661534915165492,SH,W,13220,7639,49797,0,5468,2519,7631,113,8,2
14530,9804,-0.28798890421788736,-0.6638773306486018,SH,W,13221,7639,49797,0,5468,2518,7631,114,8,2
14531,9805,-0.2804884290137446,-0.6392497899587768,SH,W,13220,7639,49797,0,5468,2519,7631,113,8,2
14532,9806,-0.3158215859275294,-0.5417921051486404,SH,W,13220,7639,49797,0,5468,2519,7631,113,8,2
14533,9807,-0.2914874092364672,-0.6626989337169592,SH,W,13221,7639,49797,0,5468,2518,7631,114,8,2
14534,9808,-0.30540401800620975,-0.607797766682283,SH,W,13220,7639,49797,0,5468,2519,7631,113,8,2
14535,9809,-0.31413957901813494,-0.6114431682431515,SH,W,13221,7639,49797,0,5468,2518,7631,114,8,2
14536,9810,-0.3070355054326247,-0.6642576946510652,SH,W,13221,7639,49797,0,5468,2518,7631,114,8,2
14537,9811,-0.321288473255326,-0.6359289891347506,SH,W,13221,7639,49797,0,5468,2518,7631,114,8,2
14538,9812,-0.3546557812325756,-0.36233079617854197,SH,W,10770,7639,52266,0,2999,2500,7631,132,8,2
14539,9813,-0.3476343755553577,-0.4755365745435473,SH,W,10864,7639,52172,0,3093,2500,7631,132,8,2
14540,9814,-0.3527341645752134,-0.4199000587198612,SH,W,10829,7639,52207,0,3058,2500,7631,132,8,2
14541,9815,-0.35449101592921867,-0.44789970937115997,SH,W,10864,7639,52172,0,3093,2500,7631,132,8,2
14542,9816,-0.36527812719544017,-0.47138181514823385,SH,W,10866,7639,52172,0,3093,2498,7631,134,8,2
14543,9817,-0.3693217088203679,-0.4858356472418427,SH,W,10867,7639,52172,0,3093,2497,7631,135,8,2
14544,9818,-0.37184539378909337,-0.4208371898475157,SH,W,10831,7639,52207,0,3058,2498,7631,134,8,2
14545,9819,-0.3699692972948846,-0.45061809328331665,SH,W,10866,7639,52172,0,3093,2498,7631,134,8,2
14546,9820,-0.3409043882395093,-0.5188858036775429,SH,W,13343,7639,49693,0,5572,2500,7631,132,8,2
14547,9821,-0.3477128727681984,-0.5282382832675252,SH,W,13344,7639,49693,0,5572,2499,7631,133,8,2
14548,9822,-0.3419123547251369,-0.5551829673969116,SH,W,13344,7639,49693,0,5572,2499,7631,133,8,2
14549,9823,-0.33931473113874233,-0.6026963297029067,SH,W,13344,7639,49693,0,5572,2499,7631,133,8,2
14550,9824,-0.36177601997305553,-0.5100609184630831,SH,W,13346,7639,49693,0,5572,2497,7631,135,8,2
14551,9825,-0.35943385961389257,-0.5264560409772236,SH,W,13346,7639,49693,0,5572,2497,7631,135,8,2
14552,9826,-0.3514039907712284,-0.5807693302212371,SH,W,13346,7639,49693,0,5572,2497,7631,135,8,2
14553,9827,-0.36004650548647743,-0.5819145303799871,SH,W,13351,7639,49693,0,5572,2492,7631,140,8,2
14554,9828,-0.3617506539141919,-0.613395267460625,SH,W,13359,7639,49685,0,5580,2492,7631,140,8,2
14555,9829,-0.3617506539141919,-0.6190743008235694,SH,W,13360,7639,49685,0,5580,2491,7631,141,8,2
14556,9830,-0.3617506539141919,-0.6297507344309136,SH,W,13360,7639,49685,0,5580,2491,7631,141,8,2
14557,9831,-0.3613187457983525,-0.6455917840550784,SH,W,13454,7639,49617,0,5648,2465,7631,167,8,2
14558,9832,-0.360483021231415,-0.6597991016930147,SH,W,13466,7639,49605,0,5660,2465,7631,167,8,2
14559,9833,0.1391643527581573,-0.7915780516021225,HA,W,10752,7639,52152,0,3113,2632,7631,0,8,7
14560,9834,0.1392529678227013,-0.8342483400056826,HA,W,10752,7639,52152,0,3113,2632,7631,0,8,7
14561,9835,0.1094740514037663,-0.7486549671294143,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14562,9836,0.09832508839538469,-0.8102939859373401,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14563,9837,0.07054110831871982,-0.814875367215457,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14564,9838,0.10702920299480614,-0.8664721048335777,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14565,9839,0.07749317151286765,-0.8481894282564513,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14566,9840,0.047597884784841296,-0.9262775194579248,HA,W,11057,7639,51847,0,3418,2632,7631,0,8,7
14567,9841,0.07888156474461065,-0.7019300485103083,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14568,9842,0.06406746479632047,-0.7590048149516857,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14569,9843,0.05525507207610406,-0.7920302429798157,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14570,9844,0.0462071521338426,-0.8272158065921283,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14571,9845,0.023113337194255013,-0.9140352456626318,HA,W,11057,7639,51847,0,3418,2632,7631,0,8,7
14572,9846,0.04169055219386507,-0.6855524703442099,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14573,9847,0.03263415411082149,-0.7172012733377119,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14574,9848,0.02416832036917165,-0.7390217036949623,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14575,9849,-0.02290105877966346,-0.6956641295118753,SH,W,13439,7639,49538,0,5727,2559,7631,73,8,2
14576,9850,0.01903687486328804,-0.805732013047967,HA,W,11053,7639,51851,0,3414,2632,7631,0,8,7
14577,9851,0.009418796428970313,-0.9071879752799896,HA,W,11057,7639,51847,0,3418,2632,7631,0,8,7
14578,9852,-0.019240974928104598,-0.7749468334310892,SH,W,13439,7639,49538,0,5727,2559,7631,73,8,2
14579,9853,-0.007033545011562914,-0.8989618045597227,SH,W,13447,7639,49530,0,5735,2559,7631,73,8,2
14580,9854,-0.05695215101286065,-0.680831019424824,SH,W,13439,7639,49538,0,5727,2559,7631,73,8,2
14581,9855,-0.06260506573855157,-0.7407363061384418,SH,W,13439,7639,49538,0,5727,2559,7631,73,8,2
14582,9856,-0.10821108298313642,-0.7312726727085709,SH,W,13439,7639,49538,0,5727,2559,7631,73,8,2
14583,9857,-0.02791906691320573,-0.8935711990436009,SH,W,13447,7639,49530,0,5735,2559,7631,73,8,2
14584,9858,-0.0484219416894062,-0.8859221042881011,SH,W,13447,7639,49530,0,5735,2559,7631,73,8,2
14585,9859,-0.1486244840761624,-0.729694060345625,SH,W,13454,7639,49538,0,5727,2544,7631,88,8,2
14586,9860,-0.18555363621303125,-0.7258544513487815,SH,W,13540,7639,49452,0,5813,2544,7631,88,8,2
14587,9861,-0.2064907625065121,-0.728134248251366,SH,W,13540,7639,49452,0,5813,2544,7631,88,8,2
14588,9862,-0.08552181918850346,-0.865944936078197,SH,W,13462,7639,49530,0,5735,2544,7631,88,8,2
14589,9863,-0.0898669248671954,-0.8957713981885662,SH,W,13462,7639,49530,0,5735,2544,7631,88,8,2
