# The Wright-Fisher run m2_N100: memory two (65536 strategies), N = 100, beta = 3, mu = 1e-4, eps = 1e-4, uniform mutants,
# 10 replicates per game of 1e8 generations, the second half of each sampled; the run the paper draws in SI Figures 4 and 5 (rows d-f) and SI Figure 3 a-h.
# Source (not deposited): DiskM2WF/Data/dw2_e4{.idx,.bin,.win} (the Cannon kit dw2, job 45049704); atoms: the exact eps -> 0 classification (DiskM2WF/Opt/exact.py: BinM2NE1's census for stability, the ca17 rival mask, self-play efficiency).
# Written by provenance/four-runs/reduce_runs.py through the loader of the published figures (wfdata.load).
# 
# Columns (one row per game, ipt order 0..511; the games are data/games/games.csv):
#   ipt          the game's index (gid = 2000 + ipt in the packs)
#   isl          the game's task index in the Cannon array of the run (runs.csv)
#   seed1        the seed of its first replicate; replicate r = 1..10 ran on seed1 + r - 1
#   u, v         the game, (R, S, T, P) = (1, u, 1 + v, 0), as the pack gives it (equal to games.csv bit for bit)
#   emax         Emax = max(R, (S + T)/2), from the pack
#   pay          the mean per-round payoff of the population over the sampled halves of the ten replicates
#   E            the realised efficiency, the pack's mean of pay/Emax over the replicates: the left column of
#                Figure 4 / SI Figure 4 (black where E < 0)
#   efsd         the s.d. of pay/Emax over the ten replicates
#   nrep         replicates found (10 at every game)
#   S_000..S_111 the share of the population (time x individuals, second half of each replicate, ten replicates
#                pooled) held by the strategies of each atom, efficient-stable-competitive, in the eps -> 0
#                classification; the seven add to 1 (101 is empty): the atom panels of SI Figures 2 and 3
#   N_000..N_111 the number of strategies of the space in each atom at the game (they add to 65536)
#   P_eff, P_nash, P_comp   the share of the population with each property, the sum of S over its atoms
#                (efficient 100+110+111, stable 010+110+011+111, competitive 001+011+111): Figure 5 / SI Figure 5
#   abundant     the integer code 4e+2n+c of the most abundant atom (largest S among the atoms with N > 0):
#                the middle column of Figure 4 / SI Figure 4 and panels h, p of SI Figures 2 and 3
#   enriched     the integer code of the most enriched atom (largest S/N among the atoms with N > 0):
#                the right column of Figure 4 / SI Figure 4
#   neff         the effective number of strategies, 1/sum_s pi(s)^2, pi the pooled abundance of each strategy
#   maxpi        the largest pi(s), the share of the most abundant single strategy
#   top          that strategy (memory-two genome code 0..65535, as in the census; ALLD 0, ALLC 65535)
ipt,isl,seed1,u,v,emax,pay,E,efsd,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111,N_000,N_100,N_010,N_001,N_110,N_011,N_111,P_eff,P_nash,P_comp,abundant,enriched,neff,maxpi,top
256,2136,9021351,2.0146484375,3.4189453125,3.216796875,3.1841715586,0.98985782515,0.009537488,10,0.028320596415447246,0.004723493693067985,0.0,0.0011977366794069504,0.9285308129028929,0.0,0.037227360309185054,59904,1504,0,2560,1488,0,80,0.9704816669051459,0.9657581732120779,0.038425096988592006,6,6,98.96647411606584,0.03682371228043562,56981
257,2139,9021381,-3.8095703125,-1.1650390625,1.0,0.99808040371,0.99808040371,6.053867e-05,10,0.00023198833961061142,0.0,2.295335986571325e-05,7.811079976459747e-06,0.9996044448843392,1.912359988829632e-06,0.00013088997621920899,43902,0,11363,1645,7631,987,8,0.9997353348605584,0.9997602005804129,0.00014061341618449837,6,6,914.3464048248893,0.005487494643712525,55895
258,2142,9021411,3.609375,-1.720703125,1.4443359375,1.3432459461,0.93000936365,0.01109878,10,0.09357085287321064,0.02935284426068006,0.0005130303993471136,0.17187057276332146,0.0,0.05826253742350747,0.6464301622799332,59900,2992,4,1938,0,622,80,0.6757830065406133,0.7052057301027878,0.8765632724667621,7,7,107.46523963463258,0.03117037742830963,12037
259,2145,9021441,-1.5048828125,3.7216796875,1.6083984375,1.4423937246,0.89678881238,0.02051805,10,0.13649707245992615,0.02390835396420092,0.0,0.06009285511577793,0.11248206990623426,0.015079071808632875,0.651940576745228,59904,2848,0,2285,144,275,80,0.7883310006156632,0.7795017184600951,0.7271125036696388,7,7,103.14160411885184,0.031696178005886165,23299
260,2148,9021471,-1.4091796875,-3.775390625,1.0,0.99810888732,0.99810888732,7.776856e-05,10,0.0002003693000667468,0.0,1.8909040144606367e-05,1.72145799933448e-05,0.7878127943441885,0.0,0.21195071273560684,44992,0,11784,1121,6120,0,1519,0.9997635070797953,0.9997824161199399,0.21196792731560019,6,7,900.8893825176503,0.004493494053214692,56825
261,2151,9021501,3.603515625,1.8388671875,3.22119140625,3.2062352733,0.99535695614,0.002431881,10,0.02163027576513578,0.09733996613136944,0.0,0.00028456085966321594,0.8366257958648149,0.0,0.044119401379016654,59904,1504,0,2560,1488,0,80,0.978085163375201,0.8807451972438316,0.04440396223867987,6,6,121.96080111122657,0.03059030515236427,23771
262,2154,9021531,-3.9140625,1.08203125,1.0,0.57054099716,0.57054099716,0.02682767,10,0.1399507743297061,0.057970900907510545,0.1451171503706358,0.03811208223676581,0.38299655970972774,0.2107828743929172,0.025069658052736785,55141,7168,124,1669,463,963,8,0.4660371186699751,0.7639662425260175,0.27396461468241984,6,7,420.66038192871144,0.015895565965591944,23368
263,2157,9021561,2.1630859375,-3.4560546875,1.0,0.99618597002,0.99618597002,0.0003163576,10,0.006379726485281173,0.05188222928196666,0.0,0.000838341742962245,0.38791579296224477,0.0,0.5529839095275451,56776,4870,0,1121,1250,0,1519,0.9927819317717566,0.9408997024897898,0.5538222512705073,7,7,1010.1423328669222,0.004161670341179738,28351
264,2160,9021591,0.7421875,4.025390625,2.8837890625,2.7955846872,0.96941372153,0.01051109,10,0.06311369348199108,0.053383800115463904,0.0,0.009012627116651723,0.7462916048959255,0.0,0.1281982743899679,59904,2240,0,2560,752,0,80,0.9278736794013573,0.8744898792858934,0.1372109015066196,6,7,111.38639843478512,0.04588096239821302,8940
265,2163,9021621,-3.2783203125,-2.4765625,1.0,0.99796161866,0.99796161866,7.273778e-05,10,0.00020262149971586783,0.0,2.227904011193818e-05,7.270279987892322e-06,0.999766034860177,1.622320008120968e-06,1.7199999919072593e-07,41827,0,13438,1645,7631,987,8,0.9997662068601763,0.9997901082202963,9.064599995204016e-06,6,6,906.5170440539459,0.006090382108258788,8137
266,2166,9021651,4.1064453125,-0.3896484375,2.3583984375,2.2849978339,0.96887692833,0.006422118,10,0.07119748850257751,0.0385244203100483,0.0,0.02679904542142369,0.6159830450115058,0.007755315633534439,0.23974068512091032,59904,2656,0,2230,336,330,80,0.8942481504424644,0.8634790457659506,0.2742950461758684,6,7,177.38862288416757,0.017065927400402178,19373
267,2169,9021681,-2.775390625,3.0732421875,1.0,0.41044580126,0.41044580126,0.01355997,10,0.47498264679601937,0.0553792011128878,0.0,0.19404955436110094,0.0,0.20237468654781676,0.07321391118217485,55265,7631,0,2161,0,471,8,0.12859311229506265,0.2755885977299916,0.46963815209109255,0,7,873.3195360988497,0.017869541429470878,19079
268,2172,9021711,-0.0302734375,-4.1572265625,1.0,0.99834471969,0.99834471969,5.392395e-05,10,0.00022062665998853168,0.0,1.1313960047932615e-05,1.8532859971169388e-05,0.7871690142003468,0.0,0.2125805123196456,49966,0,6810,1121,6120,0,1519,0.9997495265199924,0.9997608404800403,0.21259904517961675,6,7,894.7900287695129,0.008736224842986423,35817
269,2175,9021741,2.8408203125,3.056640625,3.44873046875,3.4336407824,0.99562456781,0.004014114,10,0.01880062407901579,0.030485993220391656,0.0,0.0005595336793095162,0.9158532589876789,0.0,0.03430059003360417,59904,1504,0,2560,1488,0,80,0.9806398422416748,0.9501538490212831,0.034860123712913686,6,6,111.35979904258295,0.029051428745032092,13516
270,2178,9021771,-4.17578125,-0.3359375,1.0,0.92936903064,0.92936903064,0.01855252,10,0.018353200512746963,0.0,0.08517272992309956,0.002306251836828727,0.8782932202331581,0.011985604513677535,0.0038889929804889205,51184,0,4081,1645,7631,987,8,0.8821822132136471,0.9793405476504242,0.01818084933099518,6,7,828.0504155631536,0.006236284967000502,33373
271,2181,9021801,3.3193359375,-2.5830078125,1.0,0.99524331145,0.99524331145,0.0004424832,10,0.02037461195923588,0.08462540273337975,0.0,0.013593006124987537,0.00672530631747382,0.0,0.8746816728649232,56776,6104,0,1121,16,0,1519,0.9660323819157768,0.881406979182397,0.8882746789899106,7,7,869.0038218085205,0.004373862402752017,15223
272,2184,9021831,-0.705078125,4.162109375,2.228515625,2.1150855587,0.94910061879,0.01430374,10,0.08613571299191121,0.030455502923370313,0.0,0.028939174600062317,0.5354094203088133,0.004192306841905099,0.3148678823339376,59904,2752,0,2349,240,211,80,0.8807328055661212,0.854469609484656,0.347999363775905,6,7,154.80270692260427,0.02366232869989769,24069
273,2187,9021861,-2.30078125,-3.5595703125,1.0,0.99789617404,0.99789617404,6.139383e-05,10,0.00018478269998707233,0.0,2.302254017944958e-05,1.5497559982317756e-05,0.8077656450336409,0.0,0.19201105216621023,42372,0,14404,1121,6120,0,1519,0.9997766971998512,0.9997997197400306,0.19202654972619254,6,6,805.5281432605618,0.010048915631927747,37833
274,2190,9021891,4.1162109375,1.0751953125,3.095703125,3.0247569493,0.977082371,0.02222334,10,0.07073464054408327,0.008201217302697397,0.0,0.0030848421098994684,0.8500233499887865,0.0,0.0679559500545335,59904,1504,0,2560,1488,0,80,0.9261805173460174,0.91797930004332,0.07104079216443297,6,7,110.32466171984547,0.02542504487449606,46541
275,2193,9021921,-3.7763671875,1.99609375,1.0,0.40099558106,0.40099558106,0.03541133,10,0.24390253382244495,0.04378281708682002,0.0,0.0992107896026534,0.2662254796230661,0.3081358842572641,0.03874249560775146,55265,7280,0,1811,351,821,8,0.34875079231763756,0.6131038594880817,0.44608916946766897,3,7,609.2603773696122,0.015660582072707024,19079
276,2196,9021951,1.4423828125,-4.0380859375,1.0,0.99656106642,0.99656106642,0.000327891,10,0.00422459420229232,0.013283549350983038,0.0,0.0004423507610681434,0.4813778048307303,0.0,0.5006717008549261,56776,4156,0,1121,1964,0,1519,0.9953330550366394,0.9820495056856564,0.5011140516159942,7,7,1082.9765451690453,0.003297957120650329,59895
277,2199,9021981,1.6708984375,3.966796875,3.31884765625,3.2619876645,0.98286754995,0.01409996,10,0.0447701334438046,0.0027046292775905487,0.0,0.002239623785543054,0.8970178376195562,0.0,0.053267775873505674,59904,1504,0,2560,1488,0,80,0.9529902427706525,0.950285613493062,0.05550739965904873,6,7,120.09297438304792,0.03366493453441288,11795
278,2202,9022011,-3.9267578125,-1.8037109375,1.0,0.99789995742,0.99789995742,4.835962e-05,10,0.00020927069992274192,0.0,2.141610004014501e-05,7.1671199984626836e-06,0.9995444264416979,1.7147800020576742e-06,0.00021600485833865352,43073,0,12192,1645,7631,987,8,0.9997604313000366,0.9997835621800788,0.0002248867583391739,6,6,855.7154195271842,0.004706752957240355,29673
279,2205,9022041,4.1298828125,-1.328125,1.90087890625,1.7533170113,0.92237175422,0.01057048,10,0.1289539522142851,0.15017448329759794,0.0,0.09858593533629509,0.0647238010278814,0.03196896236397296,0.5255928657599676,59904,2976,0,2155,16,405,80,0.740491150085447,0.622285629151822,0.6561477634602356,7,7,165.47793618525375,0.02075455525002986,49069
280,2208,9022071,-2.15625,3.783203125,1.3134765625,1.1760714442,0.89538822224,0.02268407,10,0.12096878831556208,0.0252396977916735,0.0,0.06048341952016624,0.0,0.01981342648888257,0.7734946678837156,59904,2992,0,2243,0,317,80,0.798734365675389,0.7933080943725981,0.8537915138927644,7,7,101.6231638166875,0.02298598547460761,19211
281,2211,9022101,-0.9697265625,-4.263671875,1.0,0.99805814106,0.99805814106,8.041751e-05,10,0.0002011572199628785,0.0,1.570412011063946e-05,1.688391997369795e-05,0.7771454730541454,0.0,0.2226207816858074,46960,0,9816,1121,6120,0,1519,0.9997662547399528,0.9997819588600634,0.2226376656057811,6,7,823.1577259132683,0.006537077479273496,33865
282,2214,9022131,3.6083984375,2.498046875,3.55322265625,3.551053349,0.99938948174,2.340723e-05,10,0.0005071470782386946,0.6536292191340259,0.0,1.9024899938513866e-05,0.33233260466930414,0.0,0.013512004218492697,59904,1504,0,2560,1488,0,80,0.9994738280218228,0.34584460888779683,0.013531029118431211,4,4,54.245758141133116,0.07055915131983616,43771
283,2217,9022161,-4.365234375,0.59765625,1.0,0.63857828814,0.63857828814,0.0305699,10,0.09306468915791033,0.01843076254592846,0.17869993048070232,0.021615656153223813,0.5251560451932358,0.144259961981502,0.01877295448749719,54474,5849,791,1645,1782,987,8,0.5623597622266614,0.8668888921429373,0.184648572622223,6,7,614.796181851195,0.01047630236502549,22663
284,2220,9022191,2.826171875,-3.4033203125,1.0,0.99439475943,0.99439475943,0.000458542,10,0.011588699868753664,0.08266754394837036,0.0,0.0025713531180994106,0.1368616500102354,0.0,0.7663107530545412,56776,5734,0,1121,386,0,1519,0.9858399470131469,0.9031724030647766,0.7688821061726406,7,7,945.3718089287096,0.003699557858017945,39799
285,2223,9022221,0.2158203125,4.435546875,2.82568359375,2.7346275498,0.9677755697,0.008099089,10,0.07141033394023932,0.030052741381226808,0.0,0.013492127376105164,0.6255700783789231,0.0,0.25947471892350554,59904,2248,0,2560,744,0,80,0.9150975386836555,0.8850447973024287,0.2729668462996107,6,7,170.4830215929482,0.02214497144387004,18053
286,2226,9022251,-3.1669921875,-3.1376953125,1.0,0.99778152513,0.99778152513,7.144113e-05,10,0.00019586445996568047,0.0,2.1663300173708348e-05,7.039760003582609e-06,0.9997735745598463,1.5892400120297292e-06,2.686799988245678e-07,41825,0,13440,1645,7631,987,8,0.9997738432398451,0.9997970957800308,8.897680014436906e-06,6,6,905.803419590272,0.0053914291810376585,36395
287,2229,9022281,4.47265625,0.1748046875,2.82373046875,2.7690114836,0.98062173932,0.005583331,10,0.05171055609733619,0.012359839666802673,0.0,0.013569202206727882,0.7586703852934666,0.0,0.16369001673566658,59904,1984,0,2560,1008,0,80,0.9347202416959359,0.9223604020291332,0.17725921894239446,6,7,173.1009460481457,0.024730890944654867,24221
288,2232,9022311,-3.4296875,2.9033203125,1.0,0.28385191051,0.28385191051,0.01858878,10,0.46488556507921736,0.06959869854835544,0.0,0.1772155766493848,0.0,0.2228235792593362,0.0654765804637061,55265,7631,0,2115,0,517,8,0.13507527901206154,0.2883001597230423,0.4655157363724271,0,7,1232.7167409245988,0.016290476530950584,19079
289,2235,9022341,0.5693359375,-4.474609375,1.0,0.99819689521,0.99819689521,0.0002370241,10,0.0007696644150452648,0.0,3.0456580339140504e-05,9.898556001074484e-05,0.6679185523171898,0.0,0.33118234112741496,56176,0,600,1121,6120,0,1519,0.9991008934446047,0.9991313500249439,0.3312813266874257,6,7,1103.082877603103,0.003348422466833031,3327
290,2238,9022371,2.61328125,3.69921875,3.65625,3.6352914434,0.99426774521,0.01069321,10,0.018768255469955534,0.007312009052761626,0.0,0.0004714914811100275,0.9612179613991163,0.0,0.012230282597056557,59904,1504,0,2560,1488,0,80,0.9807602530489345,0.9734482439961729,0.012701774078166585,6,6,79.37371300633028,0.051042404062102004,19789
291,2241,9022401,-4.4423828125,-0.9658203125,1.0,0.99697296058,0.99697296058,0.002865309,10,0.00027138185876755745,0.0,0.00218744877854014,7.5187199655080216e-06,0.9938882296577327,4.279833980833181e-05,0.0036026226451857843,46929,0,8336,1645,7631,987,8,0.9974908523029185,0.999721099421267,0.003652939704959624,6,7,947.1998564137324,0.003969131035654703,37065
292,2244,9022431,3.9443359375,-2.2978515625,1.3232421875,1.2312915248,0.93051108586,0.008864122,10,0.08448593171172118,0.013062694115827925,0.0003211747126338275,0.2104228752750886,0.0,0.0879742192257334,0.6037331049589951,59900,2992,4,1870,0,690,80,0.6167957990748231,0.6920284988973624,0.9021301994598171,7,7,123.06948726164546,0.030729843251861882,11789
293,2247,9022461,-1.361328125,4.3759765625,2.00732421875,1.8574102947,0.92531653696,0.01009547,10,0.10676371666307369,0.029988148217312063,0.0,0.043011322226231274,0.30567599161866427,0.009967605450239688,0.5045932158244791,59904,2848,0,2304,144,256,80,0.8402573556604555,0.820236812893383,0.5575721435009501,7,7,113.70669104423328,0.04139811910146899,18947
294,2250,9022491,-1.9599609375,-4.162109375,1.0,0.99789574068,0.99789574068,8.611045e-05,10,0.0001983554199619267,0.0,1.9805620151405324e-05,1.7661059949405668e-05,0.7568079679958222,0.0,0.24295620990411526,44287,0,12489,1121,6120,0,1519,0.9997641778999374,0.9997839835200888,0.24297387096406467,6,7,869.5779017785723,0.006478007415226581,43001
295,2253,9022521,4.2734375,1.7529296875,3.51318359375,3.4936463955,0.99443889061,0.004728628,10,0.021087301299652448,0.010475155823238484,0.0,0.0010857656570071054,0.9471450657060339,0.0,0.020206711514068103,59904,1504,0,2560,1488,0,80,0.9778269330433403,0.9673517772201019,0.021292477171075207,6,6,95.29417787317688,0.029573451713209752,42203
296,2256,9022551,-4.3525390625,1.6005859375,1.0,0.44764604845,0.44764604845,0.02396353,10,0.16694644237501502,0.0386571991224383,0.10785926947611447,0.05369643602838888,0.29992823903298577,0.3080142824615982,0.02489813150345953,55153,7280,112,1669,351,963,8,0.3634835696588836,0.740699922474158,0.3866088499934466,3,7,580.6910145229567,0.010184021670347373,23175
297,2259,9022581,2.13671875,-4.1376953125,1.0,0.99593373718,0.99593373718,0.0002160065,10,0.0055827949472508,0.0580957423911888,0.0,0.0006890683615609694,0.3586730192251733,0.0,0.5769593750748261,56776,4862,0,1121,1258,0,1519,0.9937281366911882,0.9356323942999993,0.5776484434363871,7,7,1026.8604062250286,0.0035811825576430247,14839
298,2262,9022611,1.2236328125,4.5107421875,3.3671875,3.2683913845,0.97065915826,0.01617418,10,0.06221867445086166,0.008579165374977943,0.0,0.004770889562682979,0.8219522648518909,0.0,0.1024790057595868,59904,1856,0,2560,1136,0,80,0.9330104359864556,0.9244312706114777,0.10724989532226978,6,7,138.8539334832772,0.028201939544813127,50373
299,2265,9022641,-3.96484375,-2.509765625,1.0,0.997724762,0.997724762,0.0001059385,10,0.00019191519994660208,0.0,2.2128560147239484e-05,6.844400001398568e-06,0.998114534835659,1.6203000117807635e-06,0.0016629567042338244,41825,0,13440,1645,7631,987,8,0.9997774915398928,0.9998012404000519,0.0016714214042470037,6,7,789.3908786227449,0.0065872808948004395,47609
300,2268,9022671,4.6376953125,-0.8310546875,2.4033203125,2.2870064608,0.95160285084,0.006251268,10,0.09431541193103499,0.021397962541288403,0.0,0.051107065874167135,0.5063396871160657,0.012242855141628001,0.3145970173958158,59904,2720,0,2211,272,349,80,0.84233466705317,0.8331795596535095,0.3779469384116109,6,7,188.52173052483656,0.01674336198750098,15917
301,2271,9022701,-2.869140625,3.7607421875,1.0,0.62343374968,0.62343374968,0.01579271,10,0.3731507592922523,0.029268995550015012,0.0,0.3200611802844927,0.0,0.22938035602569573,0.04813870884754419,55265,7631,0,2196,0,436,8,0.0774077043975592,0.2775190648732399,0.5975802451577327,0,7,418.42660624232207,0.01681124234106873,20234
302,2274,9022731,-0.42578125,-4.7294921875,1.0,0.99811044317,0.99811044317,7.610951e-05,10,0.0002064265398361567,0.0,1.2998300079214149e-05,1.7602379970594273e-05,0.7861979292542668,0.0,0.21356504352584738,48728,0,8048,1121,6120,0,1519,0.9997629727801142,0.9997759710801933,0.21358264590581796,6,7,900.9242360581925,0.004632974504614784,43961
303,2277,9022761,3.5234375,3.212890625,3.8681640625,3.864921527,0.99916173785,0.0001188695,10,0.0018932136874261786,0.6785902141177219,0.0,5.730035963900449e-05,0.30565669235256665,0.0,0.013802579482646318,59904,1504,0,2560,1488,0,80,0.9980494859529349,0.31945927183521294,0.013859879842285322,4,4,10.8905799870577,0.24139389229293767,8354
304,2280,9022791,-4.787109375,0.0107421875,1.0,0.81069213988,0.81069213988,0.02684424,10,0.06278660723388813,0.023699807951481362,0.12781765438257545,0.010830066452045366,0.7127128597170492,0.06148844955579694,0.0006645547071634645,54143,4899,1122,1645,2732,987,8,0.7370772223756941,0.902683518362585,0.07298307071500577,6,6,639.7063300508667,0.010283813805848462,7113
305,2283,9022821,3.5361328125,-3.2548828125,1.0,0.99423221475,0.99423221475,0.0004249185,10,0.017420141135759428,0.06840751080854861,0.0,0.005568101464469177,0.021498271184940992,0.0,0.8871059754062818,56776,6068,0,1121,52,0,1519,0.9770117573997714,0.9086042465912227,0.892674076870751,7,7,834.2035206843354,0.004677231893070912,8183
306,2286,9022851,-0.4111328125,4.8076171875,2.6982421875,2.6008962604,0.96392246495,0.006790869,10,0.06800373256649478,0.034123042888857584,0.0,0.019228281986588783,0.574741907383021,0.002162396211689545,0.30174063896334846,59904,2752,0,2434,240,126,80,0.910605589235227,0.878644942558059,0.3231313171616268,6,7,149.93390971508134,0.029540592857414748,55810
307,2289,9022881,-2.95703125,-3.837890625,1.0,0.99768192372,0.99768192372,8.823021e-05,10,0.00019474046019780827,0.0,2.133152019815113e-05,7.056880009732466e-06,0.9995393055367463,1.554640013766273e-06,0.00023601096283401083,41848,0,13417,1645,7631,987,8,0.9997753164995803,0.9997982026597921,0.00024462248285750957,6,6,840.7001410201665,0.006043175708986738,36841
308,2292,9022911,4.7919921875,0.8359375,3.31396484375,3.2276649325,0.97395871249,0.02289448,10,0.07336883754578044,0.0053159230396613785,0.0,0.004421694061129925,0.8205783171952896,0.0,0.09631522815813862,59904,1856,0,2560,1136,0,80,0.9222094683930896,0.9168935453534283,0.10073692221926854,6,7,94.77209763667089,0.041756011545784066,51899
309,2295,9022941,-4.1142578125,2.630859375,1.0,0.26091136763,0.26091136763,0.03623966,10,0.3094385599258588,0.0537065891971443,0.0,0.13780781754631807,0.08759564637231648,0.3562702981463196,0.055181088812042804,55265,7603,0,1865,28,767,8,0.1964833243815036,0.4990470333306789,0.5492592045046805,3,7,591.8842301654421,0.030593758423837453,23175
310,2298,9022971,1.26171875,-4.73828125,1.0,0.99604344624,0.99604344624,0.0003942574,10,0.004165542059799597,0.017080487384420223,0.0,0.00030552723866236785,0.5109127201353647,0.0,0.4675357231817532,56776,4156,0,1121,1964,0,1519,0.9955289307015381,0.9784484433171179,0.4678412504204156,6,7,1038.2338027749634,0.004178788978805009,13751
311,2301,9023001,2.279296875,4.3642578125,3.82177734375,3.7993436577,0.99413003845,0.006576843,10,0.015970979439559354,0.005955191335144092,0.0,0.0007563738906896234,0.9036605708150491,0.0,0.07365688451955776,59904,1504,0,2560,1488,0,80,0.983272646669751,0.9773174553346069,0.07441325841024739,6,7,100.45452214095667,0.03315304599248574,17859
312,2304,9023031,-4.6474609375,-1.6845703125,1.0,0.99776322562,0.99776322562,9.17721e-05,10,0.00020263295973749857,0.0,2.1720360002718837e-05,7.594979985825202e-06,0.999272020969977,1.7279800006461723e-06,0.0004943027502964014,43071,0,12194,1645,7631,987,8,0.9997663237202734,0.9997897720602767,0.0005036257102828727,6,6,854.2499135291895,0.005919248333250192,32793
313,2307,9023061,4.5830078125,-1.904296875,1.83935546875,1.6918814802,0.9198230081,0.01280044,10,0.11582601676679329,0.07154436497519367,0.0,0.11103975538199728,0.0,0.043734096370284,0.6578557665057315,59904,2992,0,1982,0,578,80,0.7294001314809252,0.7015898628760155,0.8126296182580128,7,7,109.39323992478802,0.03074860396516131,44813
314,2310,9023091,-2.1015625,4.5185546875,1.70849609375,1.5368864545,0.89955514683,0.02610955,10,0.12359990766685258,0.05585913569641411,0.0,0.06051420201605513,0.0,0.015406113683544713,0.7446206409371334,59904,2992,0,2270,0,290,80,0.8004797766335475,0.7600267546206781,0.8205409566367332,7,7,91.57052769571185,0.03251989921305981,18947
315,2313,9023121,-1.5087890625,-4.7705078125,1.0,0.99775890227,0.99775890227,6.183001e-05,10,0.0001910249200468941,0.0,1.9798140161729536e-05,1.605501997029834e-05,0.8005694137679156,0.0,0.19920370815190552,44287,0,12489,1121,6120,0,1519,0.9997731219198212,0.9997929200599829,0.1992197631718758,6,7,894.6723742776225,0.005115862006380675,35209
316,2316,9023151,4.3525390625,2.5087890625,3.9306640625,3.9218069985,0.99774667489,0.0009338694,10,0.011114497672808163,0.3201779291126646,0.0,0.000807328516718207,0.6462179446890131,0.0,0.02168230000879593,59904,1504,0,2560,1488,0,80,0.9880781738104736,0.667900244697809,0.022489628525514137,6,6,94.93415502904082,0.038126036461229244,47867
317,2319,9023181,-4.9248046875,1.0947265625,1.0,0.51104008188,0.51104008188,0.03625491,10,0.11843359962154046,0.04254833569644701,0.24179206869418807,0.029948071793069464,0.3473704847506407,0.2070111813741924,0.012896258069921888,54744,7168,521,1645,463,987,8,0.4028150785170096,0.8090699928889431,0.24985551123718375,6,7,405.0431585860929,0.01971737110053433,22663
318,2322,9023211,2.9033203125,-4.150390625,1.0,0.9944401022,0.9944401022,0.0006675205,10,0.009495334591266173,0.02766970050181276,0.0,0.00167394055577618,0.24366963363131305,0.0,0.7174913907198319,56776,4870,0,1121,1250,0,1519,0.9888307248529578,0.961161024351145,0.7191653312756081,7,7,944.8900440691601,0.0032119555374527796,11199
319,2325,9023241,0.6650390625,5.0419921875,3.353515625,3.2651272968,0.97364308443,0.006168914,10,0.05235811410475384,0.03102516946257896,0.0,0.013046369502808694,0.7644773347289171,0.0,0.13909301220094136,59904,2240,0,2560,752,0,80,0.9345955163924374,0.9035703469298585,0.15213938170375005,6,7,151.15906783975163,0.03252973780864975,19788
320,2328,9023271,-3.912109375,-3.2822265625,1.0,0.99755619023,0.99755619023,9.95721e-05,10,0.0001910408602476023,0.0,2.1565620196240573e-05,7.096280013219214e-06,0.9982289951132473,1.5835400139764053e-06,0.0015497185862818237,41825,0,13440,1645,7631,987,8,0.9997787136995291,0.9998018628597394,0.0015583984063090193,6,7,821.5654557114833,0.006888563287630588,14057
321,2331,9023301,5.123046875,-0.2236328125,2.94970703125,2.8669574783,0.97194651805,0.006119017,10,0.06458739940884098,0.04415824437783099,0.0,0.018117471860019232,0.6403977098490068,0.0055978772042251535,0.22714129730007693,59904,2656,0,2260,336,300,80,0.9116972515269147,0.8731368843533088,0.2508566463643213,6,7,178.08565673022812,0.021638616881927808,54933
322,2334,9023331,-3.6416015625,3.640625,1.0,0.34596973931,0.34596973931,0.03269363,10,0.4638302061247689,0.048723518182870434,0.0,0.187241174358298,0.0,0.21574655518435182,0.0844585461497109,55265,7631,0,2137,0,495,8,0.13318206433258134,0.30020510133406275,0.48744627569236076,0,7,610.528461115483,0.03136783089588348,19079
323,2337,9023361,0.2265625,-5.1650390625,1.0,0.99816877824,0.99816877824,4.639516e-05,10,0.00023200105999541675,0.0,5.659320032690136e-06,1.9411439982627366e-05,0.7304477294342366,0.0,0.2692951987457526,53338,0,3438,1121,6120,0,1519,0.9997429281799892,0.9997485875000219,0.2693146101857352,6,7,1049.934874401902,0.00355090387094405,33357
324,2340,9023391,3.3359375,3.978515625,4.1572265625,4.1307085448,0.99362122384,0.006825495,10,0.025400281662240197,0.022509505038559405,0.0,0.0006422799057925592,0.9357029765907701,0.0,0.01574495680263782,59904,1504,0,2560,1488,0,80,0.9739574384319674,0.9514479333934078,0.01638723670843038,6,6,131.16930695139504,0.021712424210270784,56538
325,2343,9023421,-5.16796875,-0.68359375,1.0,0.97511044097,0.97511044097,0.01314845,10,0.002327533212863545,0.0,0.04438555730927589,0.00039059214070915813,0.9496010182224401,0.0015193678390065654,0.0017759312757047174,46929,0,8336,1645,7631,987,8,0.9513769494981449,0.9972818746464273,0.003685891255420441,6,7,776.4859477973964,0.007492841681646412,59385
326,2346,9023451,4.2900390625,-3.0,1.14501953125,1.0836722931,0.94642254,0.006086867,10,0.07426019532084223,0.006263114714028689,0.0006354919734018828,0.3053827544769152,0.0,0.1485693537498574,0.46488908976495447,59900,2992,4,1846,0,714,80,0.47115220447898315,0.6140939354882138,0.918841197991727,7,7,203.79909475313357,0.017967905800711705,16293
