# The Wright-Fisher run m1_N100: memory one (16 strategies), N = 100, beta = 3, mu = 1e-4, eps = 1e-4, uniform mutants,
# 10 replicates per game of 1e8 generations, the second half of each sampled; the run the paper draws in SI Figures 4 and 5 (rows a-c) and SI Figure 2 a-h.
# Source (not deposited): DiskM1WF/Data/mw2_e4.tsv (the Cannon kit mw, sf2.f / prod2); atoms: DiskM1WF/Data/m1_atoms_512.npz (the exact eps -> 0 classification of the 16 strategies at the 512 games).
# Written by provenance/four-runs/reduce_runs.py through the loader of the published figures (wfdata.load).
# 
# Columns (one row per game, ipt order 0..511; the games are data/games/games.csv):
#   ipt          the game's index (gid = 2000 + ipt in the packs)
#   isl          the game's task index in the Cannon array of the run (runs.csv)
#   seed1        the seed of its first replicate; replicate r = 1..10 ran on seed1 + r - 1
#   u, v         the game, (R, S, T, P) = (1, u, 1 + v, 0), as the pack gives it (equal to games.csv bit for bit)
#   emax         Emax = max(R, (S + T)/2), from the pack
#   pay          the mean per-round payoff of the population over the sampled halves of the ten replicates
#   E            the realised efficiency, the pack's mean of pay/Emax over the replicates: the left column of
#                Figure 4 / SI Figure 4 (black where E < 0)
#   nrep         replicates found (10 at every game)
#   S_000..S_111 the share of the population (time x individuals, second half of each replicate, ten replicates
#                pooled) held by the strategies of each atom, efficient-stable-competitive, in the eps -> 0
#                classification; the seven add to 1 (101 is empty): the atom panels of SI Figures 2 and 3
#   N_000..N_111 the number of strategies of the space in each atom at the game (they add to 16)
#   P_eff, P_nash, P_comp   the share of the population with each property, the sum of S over its atoms
#                (efficient 100+110+111, stable 010+110+011+111, competitive 001+011+111): Figure 5 / SI Figure 5
#   abundant     the integer code 4e+2n+c of the most abundant atom (largest S among the atoms with N > 0):
#                the middle column of Figure 4 / SI Figure 4 and panels h, p of SI Figures 2 and 3
#   enriched     the integer code of the most enriched atom (largest S/N among the atoms with N > 0):
#                the right column of Figure 4 / SI Figure 4
#   neff         the effective number of strategies, 1/sum_s pi(s)^2, pi the pooled abundance of each strategy
#   maxpi        the largest pi(s), the share of the most abundant single strategy
#   top          that strategy (memory-one index 0..15: bit j = 1 means C after the outcome j = 0..3 for CC, CD, DC, DD;
#                ALLD 0, Grim 1, TFT 5, WSLS 9, ALLC 15)
#   split        1 where the ten replicates split between two basins (some atom's share has a
#                between-replicate s.d. above 0.05, measured from the per-replicate abundances), else 0
#   split_sd     that largest between-replicate s.d. (0 where split = 0)
ipt,isl,seed1,u,v,emax,pay,E,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111,N_000,N_100,N_010,N_001,N_110,N_011,N_111,P_eff,P_nash,P_comp,abundant,enriched,neff,maxpi,top,split,split_sd
230,693,11006921,0.3564453125,3.5693359375,2.462890625,0.9548204569,0.3876828501,10,0.29849511458,0.0,0.0,0.70150488542,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.70150488542,1,1,3.0923670840465465,0.53590901312,0,0,0.0
231,696,11006951,-2.6845703125,-2.400390625,1.0,0.899046597,0.899046597,10,0.00014190776,0.0,2.058476e-05,0.00012025808,0.8997400299,0.0999772195,0.0,6,0,3,2,3,2,0,0.8997400299,0.9997378341600001,0.10009747758000001,6,6,2.978996157956799,0.42087024056,15,1,0.3161
232,699,11006981,3.615234375,-0.0439453125,2.28564453125,1.904597315,0.8332867554,10,0.42425754962,0.0,0.0,0.5685252366,0.0,0.00721721378,0.0,12,0,0,2,0,2,0,0.0,0.00721721378,0.5757424503799999,1,1,2.2682331369604167,0.55896366288,13,0,0.0
233,702,11007011,-2.646484375,2.4833984375,1.0,0.07841919491,0.07841919491,10,0.06361701498,0.02186331078,0.0,0.08317036656,0.0,0.83134930768,0.0,9,3,0,2,0,2,0,0.02186331078,0.83134930768,0.91451967424,3,3,2.85589591650642,0.41988060346,0,0,0.0
234,705,11007041,0.2744140625,-3.6328125,1.0,0.9993040611,0.9993040611,10,6.515216e-05,0.0,6.31528e-06,0.00025723984,6.41728e-06,0.0,0.99966487544,10,0,1,2,1,0,2,0.99967129272,0.999677608,0.9999221152800001,7,7,2.00030083866418,0.51123060346,15,0,0.0
235,708,11007071,2.2607421875,2.8759765625,3.068359375,2.190427941,0.7138759426,10,0.98443408392,0.0,0.0,0.01556591608,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01556591608,0,0,2.051663728777265,0.65484134736,2,0,0.0
236,711,11007101,-3.623046875,-0.595703125,1.0,-0.00045351561,-0.00045351561,10,4.715878e-05,0.0,1.295002e-05,0.0002954422,1.995694e-05,0.99962449206,0.0,7,0,2,2,3,2,0,1.995694e-05,0.9996573990200001,0.99991993426,3,3,1.9993483638311957,0.5162188781,1,0,0.0
237,714,11007131,3.0859375,-2.015625,1.03515625,1.008860522,0.9745973346,10,0.004131026,0.0,0.0,0.51068085616,0.0,0.48518811784,0.0,12,0,0,2,0,2,0,0.0,0.48518811784,0.995868974,1,1,2.644456251685686,0.51032210476,13,0,0.0
238,717,11007161,-0.91796875,3.5849609375,1.83349609375,0.7676493105,0.4186806359,10,0.2979005113,0.0,0.0,0.25643059118,0.0,0.44566889752,0.0,12,0,0,2,0,2,0,0.0,0.44566889752,0.7020994887,3,3,5.763970635831392,0.2311356299,0,0,0.0
239,720,11007191,-1.751953125,-3.2763671875,1.0,0.9490728346,0.9490728346,10,5.104016e-05,0.0,0.10001054984,0.00020404864,6.46678e-06,0.0,0.89972789458,6,0,5,2,1,0,2,0.8997343613600001,0.9997449112000001,0.89993194322,7,7,2.409566446448854,0.46127272746,15,1,0.3162
240,723,11007221,3.5185546875,1.2373046875,2.8779296875,1.947862581,0.6768277173,10,0.99975300198,0.0,0.0,0.00024699802,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.00024699802,0,0,1.014174070830027,0.9929819891,11,0,0.0
241,726,11007251,-3.443359375,1.470703125,1.0,0.0060705286,0.0060705286,10,0.00695947306,0.00357167192,0.0,0.01008977424,0.0,0.97937908078,0.0,9,3,0,2,0,2,0,0.00357167192,0.97937908078,0.98946885502,3,3,2.083981296429918,0.49850985846,1,0,0.0
242,729,11007281,1.5517578125,-3.423828125,1.0,0.9995235088,0.9995235088,10,7.193096e-05,6.47076e-06,0.0,0.0003116166,0.0,0.0,0.99960998168,11,1,0,2,0,0,2,0.9996164524400001,0.99960998168,0.99992159828,7,7,2.000751974161979,0.50985412136,15,0,0.0
243,732,11007311,1.1728515625,3.5869140625,2.8798828125,1.436689527,0.4988708292,10,0.99641696838,0.0,0.0,0.00358303162,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.00358303162,0,0,1.0080958207347253,0.99597329074,2,0,0.0
244,735,11007341,-3.2998046875,-1.859375,1.0,0.09936134346,0.09936134346,10,5.312076e-05,0.0,2.001242e-05,0.00024710568,0.09998713982,0.89969262132,0.0,6,0,3,2,3,2,0,0.09998713982,0.9996997735600001,0.899939727,3,3,2.439827668232377,0.4580233635,1,1,0.3161
245,738,11007371,3.7041015625,-0.861328125,1.92138671875,1.582379802,0.8235613304,10,0.35204326928,0.0,0.0,0.57809827118,0.0,0.06985845954,0.0,12,0,0,2,0,2,0,0.0,0.06985845954,0.64795673072,1,1,2.4112982464263677,0.56909701346,13,0,0.0
246,741,11007401,-2.158203125,3.1494140625,1.0,0.2329782097,0.2329782097,10,0.14265790008,0.01495648606,0.0,0.15598748328,0.0,0.68639813058,0.0,9,3,0,2,0,2,0,0.01495648606,0.68639813058,0.84238561386,3,3,3.9338530926303723,0.34503797576,0,0,0.0
247,744,11007431,-0.5380859375,-3.7939453125,1.0,0.9991598937,0.9991598937,10,4.564258e-05,0.0,2.551578e-05,0.00023663996,6.4167e-06,0.0,0.99968578498,7,0,4,2,1,0,2,0.9996922016800001,0.99971771746,0.99992242494,7,7,2.0012429506997824,0.5011831216,15,0,0.0
248,747,11007461,2.9716796875,2.443359375,3.20751953125,2.546943018,0.7940537831,10,0.99914033424,0.0,0.0,0.00085966576,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.00085966576,0,0,2.581385222666751,0.4578929391,2,0,0.0
249,750,11007491,-3.8564453125,0.2060546875,1.0,-0.00036947398,-0.00036947398,10,5.958572e-05,1.296056e-05,0.0,0.00033259702,6.80062e-06,0.99958805608,0.0,9,2,0,2,1,2,0,1.9761180000000002e-05,0.9995948567,0.9999206531,3,3,2.0015949880243333,0.50237987624,0,0,0.0
250,753,11007521,2.71484375,-2.767578125,1.0,0.9997911248,0.9997911248,10,7.422174e-05,6.64152e-06,0.0,0.00049295946,0.0,0.0,0.99942617728,11,1,0,2,0,0,2,0.9994328188,0.99942617728,0.9999191367400001,7,7,2.0003415058751868,0.51533630832,15,0,0.0
251,756,11007551,-0.1328125,3.8896484375,2.37841796875,1.092210963,0.4592174199,10,0.36819147912,0.0,0.0,0.41282328612,0.0,0.21898523476,0.0,12,0,0,3,0,1,0,0.0,0.21898523476,0.6318085208800001,1,3,6.365477338828567,0.21898523476,0,0,0.0
252,759,11007581,-2.5390625,-2.9697265625,1.0,0.9989346895,0.9989346895,10,0.0001474093,0.0,1.977086e-05,9.298734e-05,0.99972688786,1.294464e-05,0.0,6,0,3,2,3,2,0,0.99972688786,0.99975960336,0.00010593198000000001,6,6,2.779211143262424,0.40291829412,15,0,0.0
253,762,11007611,3.8935546875,0.4765625,2.68505859375,2.163241296,0.8056588787,10,0.52595937684,0.0,0.0,0.47404062316,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.47404062316,0,1,3.1138023383124662,0.44849894966,13,0,0.0
254,765,11007641,-3.205078125,2.2880859375,1.0,0.0480709537,0.0480709537,10,0.04948121326,0.01554453416,0.0,0.08953276286,0.0,0.84544148972,0.0,9,3,0,2,0,2,0,0.01554453416,0.84544148972,0.93497425258,3,3,2.760826113431569,0.43196260054,0,0,0.0
255,768,11007671,0.8212890625,-3.8671875,1.0,0.9993506449,0.9993506449,10,7.108226e-05,0.0,0.0,0.00026748776,6.40688e-06,0.0,0.9996550231,11,0,0,2,1,0,2,0.99966142998,0.99966142998,0.99992251086,7,7,2.0013621244183284,0.50134106504,15,0,0.0
256,771,11007701,2.0146484375,3.4189453125,3.216796875,1.695851343,0.5271863312,10,0.9962132043,0.0,0.0,0.0037867957,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.0037867957,0,0,1.1011227366146792,0.95277830204,2,0,0.0
257,774,11007731,-3.8095703125,-1.1650390625,1.0,-0.00056862909,-0.00056862909,10,4.025306e-05,0.0,1.938414e-05,0.00026563924,1.978824e-05,0.99965493532,0.0,6,0,3,2,3,2,0,1.978824e-05,0.9996941077,0.99992057456,3,3,1.999458520001589,0.5153254658,0,0,0.0
258,777,11007761,3.609375,-1.720703125,1.4443359375,1.212807191,0.8396988258,10,0.0663727296,0.0,0.0,0.83212680026,0.0,0.10150047014,0.0,12,0,0,2,0,2,0,0.0,0.10150047014,0.9336272703999999,1,1,1.4330637740062813,0.83065474158,13,0,0.0
259,780,11007791,-1.5048828125,3.7216796875,1.6083984375,0.6153787101,0.3826033996,10,0.25322026986,0.0,0.0,0.25855482082,0.0,0.48822490932,0.0,12,0,0,2,0,2,0,0.0,0.48822490932,0.74677973014,3,3,5.295788754396948,0.25092518126,0,0,0.0
260,783,11007821,-1.4091796875,-3.775390625,1.0,0.9990109147,0.9990109147,10,3.938858e-05,0.0,3.2088e-05,0.00021378476,0.0999849884,0.0,0.89972975026,6,0,5,2,1,0,2,0.99971473866,0.99974682666,0.89994353502,7,7,2.4096585792085237,0.46088118336,15,1,0.3162
261,786,11007851,3.603515625,1.8388671875,3.22119140625,2.518756208,0.781933108,10,0.99979443762,0.0,0.0,0.00020556238,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.00020556238,0,0,1.7105498860608295,0.7210809306,11,0,0.0
262,789,11007881,-3.9140625,1.08203125,1.0,-0.00024711211,-0.00024711211,10,5.949316e-05,1.970676e-05,0.0,0.00043234786,0.0,0.99948845222,0.0,9,3,0,2,0,2,0,1.970676e-05,0.99948845222,0.9999208000800001,3,3,2.002015731891554,0.50173091422,1,0,0.0
263,792,11007911,2.1630859375,-3.4560546875,1.0,0.9996085473,0.9996085473,10,7.183502e-05,6.44636e-06,0.0,0.0003476076,0.0,0.0,0.99957411102,11,1,0,2,0,0,2,0.9995805573800001,0.99957411102,0.99992171862,7,7,2.0016288171054426,0.5028582058,7,0,0.0
264,795,11007941,0.7421875,4.025390625,2.8837890625,0.9771557783,0.3388444013,10,0.59898466548,0.0,0.0,0.40101533452,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.40101533452,0,1,2.3344538584301073,0.59009658156,2,0,0.0
265,798,11007971,-3.2783203125,-2.4765625,1.0,0.1992144107,0.1992144107,10,6.227708e-05,0.0,1.980888e-05,0.00020924846,0.19996783876,0.79974082682,0.0,6,0,3,2,3,2,0,0.19996783876,0.99972847446,0.7999500752800001,3,3,2.9843329505722176,0.41088028504,0,1,0.4215
266,801,11008001,4.1064453125,-0.3896484375,2.3583984375,1.947188011,0.8256399681,10,0.42639413316,0.0,0.0,0.55420442148,0.0,0.01940144536,0.0,12,0,0,2,0,2,0,0.0,0.01940144536,0.57360586684,1,1,2.373671299845586,0.54245559188,13,0,0.0
267,804,11008031,-2.775390625,3.0732421875,1.0,0.1063969793,0.1063969793,10,0.0771897674,0.0199114136,0.0,0.09637087128,0.0,0.80652794772,0.0,9,3,0,2,0,2,0,0.0199114136,0.80652794772,0.902898819,3,3,3.0169502353676965,0.40627019634,0,0,0.0
268,807,11008061,-0.0302734375,-4.1572265625,1.0,0.9991827518,0.9991827518,10,5.165638e-05,0.0,1.90636e-05,0.00023973392,6.38334e-06,0.0,0.99968316276,8,0,3,2,1,0,2,0.9996895461,0.9997086097,0.99992289668,7,7,2.0002985353622913,0.5108446509,15,0,0.0
269,810,11008091,2.8408203125,3.056640625,3.44873046875,2.552777885,0.7402080005,10,0.99983148738,0.0,0.0,0.00016851262,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.00016851262,0,0,1.879573450702478,0.63467939134,2,0,0.0
270,813,11008121,-4.17578125,-0.3359375,1.0,-0.00049692995,-0.00049692995,10,5.25172e-05,0.0,6.51058e-06,0.00028046348,1.957892e-05,0.99964092982,0.0,8,0,1,2,3,2,0,1.957892e-05,0.99966701932,0.9999213933,3,3,2.001362070637003,0.50287658736,0,0,0.0
271,816,11008151,3.3193359375,-2.5830078125,1.0,0.9998696969,0.9998696969,10,0.00011755436,2.038626e-05,0.0,0.00137516258,0.0,0.0,0.9984868968,11,1,0,2,0,0,2,0.99850728306,0.9984868968,0.9998620593800001,7,7,2.005812460830169,0.504799576,7,0,0.0
272,819,11008181,-0.705078125,4.162109375,2.228515625,1.001954946,0.4496064264,10,0.3336400307,0.0,0.0,0.26068716102,0.0,0.40567280828,0.0,12,0,0,2,0,2,0,0.0,0.40567280828,0.6663599693,3,3,6.0845524462002025,0.21448984188,0,0,0.0
273,822,11008211,-2.30078125,-3.5595703125,1.0,0.9989099151,0.9989099151,10,3.946602e-05,0.0,3.216178e-05,0.00020457682,0.09998555978,0.0,0.8997382356,6,0,5,2,1,0,2,0.99972379538,0.99975595716,0.89994281242,7,7,2.4108969582512465,0.45317097446,15,1,0.3162
274,825,11008241,4.1162109375,1.0751953125,3.095703125,2.048454471,0.6617089521,10,0.99937668992,0.0,0.0,0.00062331008,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.00062331008,0,0,1.0033051487257938,0.9983513541,11,0,0.0
275,828,11008271,-3.7763671875,1.99609375,1.0,0.0146808156,0.0146808156,10,0.0176182594,0.00735134224,0.0,0.0240409182,0.0,0.95098948016,0.0,9,3,0,2,0,2,0,0.00735134224,0.95098948016,0.9750303983599999,3,3,2.208515711545073,0.48019391688,1,0,0.0
276,831,11008301,1.4423828125,-4.0380859375,1.0,0.9994174133,0.9994174133,10,7.07932e-05,6.3817e-06,0.0,0.00028109312,0.0,0.0,0.99964173198,11,1,0,2,0,0,2,0.99964811368,0.99964173198,0.9999228251,7,7,2.000494649629199,0.51064980628,7,0,0.0
277,834,11008331,1.6708984375,3.966796875,3.31884765625,1.660567784,0.5003446848,10,0.99950590358,0.0,0.0,0.00049409642,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.00049409642,0,0,1.0028575327772988,0.9985741711,2,0,0.0
278,837,11008361,-3.9267578125,-1.8037109375,1.0,-0.00067974954,-0.00067974954,10,4.012522e-05,0.0,1.939804e-05,0.00024682312,1.972098e-05,0.99967393264,0.0,6,0,3,2,3,2,0,1.972098e-05,0.99971305166,0.9999207557600001,3,3,2.0012693838761293,0.5019391648,1,0,0.0
279,840,11008391,4.1298828125,-1.328125,1.90087890625,1.524022109,0.801746026,10,0.31973313466,0.0,0.0,0.54877983686,0.0,0.13148702848,0.0,12,0,0,2,0,2,0,0.0,0.13148702848,0.6802668653399999,1,1,2.747869416772649,0.5352087086,13,0,0.0
280,843,11008421,-2.15625,3.783203125,1.3134765625,0.4038785467,0.3074882021,10,0.20261835766,0.0,0.0,0.214475381,0.0,0.58290626134,0.0,12,0,0,2,0,2,0,0.0,0.58290626134,0.79738164234,3,3,4.73682919469581,0.29579405622,0,0,0.0
281,846,11008451,-0.9697265625,-4.263671875,1.0,0.9990276071,0.9990276071,10,4.52285e-05,0.0,2.54159e-05,0.00022203926,6.3762e-06,0.0,0.99970094014,7,0,4,2,1,0,2,0.99970731634,0.99973273224,0.9999229794,7,7,2.0005984851546046,0.50849377512,7,0,0.0
282,849,11008481,3.6083984375,2.498046875,3.55322265625,2.906815314,0.8180785714,10,0.95217713304,0.0,0.0,0.04782286696,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.04782286696,0,0,2.977877418063892,0.4594518159,11,1,0.1484
283,852,11008511,-4.365234375,0.59765625,1.0,-0.00038539735,-0.00038539735,10,5.873472e-05,1.285138e-05,0.0,0.0003216316,6.66548e-06,0.99960011682,0.0,9,2,0,2,1,2,0,1.951686e-05,0.9996067823,0.99992174842,3,3,2.0015963098578413,0.50050406182,1,0,0.0
284,855,11008541,2.826171875,-3.4033203125,1.0,0.9997144343,0.9997144343,10,7.198614e-05,6.47886e-06,0.0,0.00040777538,0.0,0.0,0.99951375962,11,1,0,2,0,0,2,0.99952023848,0.99951375962,0.999921535,7,7,2.0019372919887206,0.50080157352,7,0,0.0
285,858,11008571,0.2158203125,4.435546875,2.82568359375,1.32256532,0.4680514559,10,0.38553006844,0.0,0.0,0.61446993156,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.61446993156,1,1,5.254894120196378,0.3519672758,0,0,0.0
286,861,11008601,-3.1669921875,-3.1376953125,1.0,0.7989338782,0.7989338782,10,0.00012105276,0.0,1.969492e-05,0.00013397782,0.79977838492,0.19994688958,0.0,6,0,3,2,3,2,0,0.79977838492,0.99974496942,0.2000808674,6,6,2.9375929681979875,0.41699787868,15,1,0.4215
287,864,11008631,4.47265625,0.1748046875,2.82373046875,2.325432671,0.8235320958,10,0.47373631224,0.0,0.0,0.52626368776,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.52626368776,1,1,2.5371294803917297,0.50277605634,13,0,0.0
288,867,11008661,-3.4296875,2.9033203125,1.0,0.06045123957,0.06045123957,10,0.05784587704,0.0170945543,0.0,0.08508696486,0.0,0.8399726038,0.0,9,3,0,2,0,2,0,0.0170945543,0.8399726038,0.92505956866,3,3,2.799329929532876,0.42479311402,0,0,0.0
289,870,11008691,0.5693359375,-4.474609375,1.0,0.9992252324,0.9992252324,10,7.043566e-05,0.0,0.0,0.00024497208,6.3593e-06,0.0,0.99967823296,11,0,0,2,1,0,2,0.9996845922600001,0.9996845922600001,0.99992320504,7,7,2.001005500310779,0.50577359054,15,0,0.0
290,873,11008721,2.61328125,3.69921875,3.65625,2.547651907,0.696793684,10,0.98033650732,0.0,0.0,0.01966349268,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01966349268,0,0,1.9693277263962792,0.68318596924,2,1,0.0616
291,876,11008751,-4.4423828125,-0.9658203125,1.0,-0.00062833386,-0.00062833386,10,4.591534e-05,0.0,1.278432e-05,0.00025393878,1.946924e-05,0.99966789232,0.0,7,0,2,2,3,2,0,1.946924e-05,0.99970014588,0.9999218311,3,3,1.9998185175948848,0.51357065632,1,0,0.0
292,879,11008781,3.9443359375,-2.2978515625,1.3232421875,1.157783772,0.8749598396,10,0.01924269436,0.0,0.0,0.94088457286,0.0,0.03987273278,0.0,12,0,0,2,0,2,0,0.0,0.03987273278,0.9807573056400001,1,1,1.1304794059323802,0.93999112952,13,0,0.0
293,882,11008811,-1.361328125,4.3759765625,2.00732421875,0.8528985842,0.4248932864,10,0.296420066,0.0,0.0,0.2711348869,0.0,0.4324450471,0.0,12,0,0,2,0,2,0,0.0,0.4324450471,0.703579934,3,3,5.778058992756875,0.22371351192,0,0,0.0
294,885,11008841,-1.9599609375,-4.162109375,1.0,0.9988958024,0.9988958024,10,3.882604e-05,0.0,3.187902e-05,0.00021216596,6.3751e-06,0.0,0.99971075388,6,0,5,2,1,0,2,0.99971712898,0.999749008,0.9999229198399999,7,7,2.000551383354222,0.50855518808,15,0,0.0
295,888,11008871,4.2734375,1.7529296875,3.51318359375,2.311554543,0.6579657686,10,0.99982001672,0.0,0.0,0.00017998328,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.00017998328,0,0,1.060996756325668,0.9706708117,11,0,0.0
296,891,11008901,-4.3525390625,1.6005859375,1.0,-0.0002345186,-0.0002345186,10,5.876184e-05,1.950228e-05,0.0,0.00045058174,0.0,0.99947115414,0.0,9,3,0,2,0,2,0,1.950228e-05,0.99947115414,0.99992173588,3,3,2.002048928494875,0.50264174268,1,0,0.0
297,894,11008931,2.13671875,-4.1376953125,1.0,0.9995053715,0.9995053715,10,7.076104e-05,6.3818e-06,0.0,0.00030396582,0.0,0.0,0.99961889134,11,1,0,2,0,0,2,0.99962527314,0.99961889134,0.9999228571600001,7,7,2.0009855275471367,0.50801702028,7,0,0.0
298,897,11008961,1.2236328125,4.5107421875,3.3671875,1.664816591,0.4944234886,10,0.98499269104,0.0,0.0,0.01500730896,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01500730896,0,0,1.0313826165785436,0.98461152516,2,0,0.0
299,900,11008991,-3.96484375,-2.509765625,1.0,0.09917038312,0.09917038312,10,5.02695e-05,0.0,1.949152e-05,0.00022090076,0.09998952422,0.899719814,0.0,6,0,3,2,3,2,0,0.09998952422,0.99972882974,0.89994071476,3,3,2.440283942567184,0.4541916973,1,1,0.3161
300,903,11009021,4.6376953125,-0.8310546875,2.4033203125,1.948974775,0.8109509021,10,0.41737426672,0.0,0.0,0.53493032102,0.0,0.04769541226,0.0,12,0,0,2,0,2,0,0.0,0.04769541226,0.58262573328,1,1,2.5710390024570082,0.52005960832,13,0,0.0
301,906,11009051,-2.869140625,3.7607421875,1.0,0.1995753387,0.1995753387,10,0.12377064688,0.0151031005,0.0,0.14589399618,0.0,0.71523225644,0.0,9,3,0,2,0,2,0,0.0151031005,0.71523225644,0.86112625262,3,3,3.692349665795001,0.3599564101,0,0,0.0
302,909,11009081,-0.42578125,-4.7294921875,1.0,0.9990402947,0.9990402947,10,5.12858e-05,0.0,1.90122e-05,0.00022297266,6.35506e-06,0.0,0.99970037428,8,0,3,2,1,0,2,0.99970672934,0.99972574154,0.9999233469400001,7,7,2.001150309700859,0.50231426186,7,0,0.0
303,912,11009111,3.5234375,3.212890625,3.8681640625,3.020003079,0.7807329344,10,0.97840274622,0.0,0.0,0.02159725378,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.02159725378,0,0,2.7644490704111413,0.46476214012,2,1,0.0667
304,915,11009141,-4.787109375,0.0107421875,1.0,-0.00053484199,-0.00053484199,10,5.825868e-05,1.275866e-05,0.0,0.00027072454,6.591e-06,0.99965166712,0.0,9,2,0,2,1,2,0,1.934966e-05,0.99965825812,0.99992239166,3,3,2.001355114732412,0.50202647174,0,0,0.0
305,918,11009171,3.5361328125,-3.2548828125,1.0,0.9998405885,0.9998405885,10,7.236694e-05,6.50666e-06,0.0,0.00057884262,0.0,0.0,0.99934228378,11,1,0,2,0,0,2,0.99934879044,0.99934228378,0.9999211264,7,7,2.0026209028064526,0.50088649488,15,0,0.0
306,921,11009201,-0.4111328125,4.8076171875,2.6982421875,1.303904331,0.4832421407,10,0.3719136288,0.0,0.0,0.43264732592,0.0,0.19543904528,0.0,12,0,0,3,0,1,0,0.0,0.19543904528,0.6280863712,1,3,6.277422111012597,0.19543904528,0,0,0.0
307,924,11009231,-2.95703125,-3.837890625,1.0,0.9987283934,0.9987283934,10,0.00013782492,0.0,1.92736e-05,7.898692e-05,0.99975116054,1.275402e-05,0.0,6,0,3,2,3,2,0,0.99975116054,0.99978318816,9.174094e-05,6,6,2.9865536814942035,0.35109684406,15,0,0.0
308,927,11009261,4.7919921875,0.8359375,3.31396484375,2.150873888,0.6490334055,10,0.9926919062,0.0,0.0,0.0073080938,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.0073080938,0,0,1.015792665996829,0.99218258334,11,0,0.0
309,930,11009291,-4.1142578125,2.630859375,1.0,0.02203542989,0.02203542989,10,0.02578229698,0.00932437322,0.0,0.03465274526,0.0,0.93024058454,0.0,9,3,0,2,0,2,0,0.00932437322,0.93024058454,0.9648933298,3,3,2.3052505347525503,0.46876508624,0,0,0.0
310,933,11009321,1.26171875,-4.73828125,1.0,0.9992884061,0.9992884061,10,7.023202e-05,6.35326e-06,0.0,0.00025544468,0.0,0.0,0.99966797004,11,1,0,2,0,0,2,0.9996743233,0.99966797004,0.99992341472,7,7,2.0008712247714726,0.50739144134,7,0,0.0
311,936,11009351,2.279296875,4.3642578125,3.82177734375,1.934158172,0.5060886593,10,0.99981364434,0.0,0.0,0.00018635566,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.00018635566,0,0,1.016366048827453,0.99190861844,2,0,0.0
312,939,11009381,-4.6474609375,-1.6845703125,1.0,-0.00076545386,-0.00076545386,10,3.921222e-05,0.0,1.917056e-05,0.00023626334,1.939288e-05,0.999685961,0.0,6,0,3,2,3,2,0,1.939288e-05,0.9997245244399999,0.99992222434,3,3,2.0004151147093636,0.51009490976,1,0,0.0
313,942,11009411,4.5830078125,-1.904296875,1.83935546875,1.440740969,0.7832857723,10,0.26989049228,0.0,0.0,0.53941362752,0.0,0.1906958802,0.0,12,0,0,2,0,2,0,0.0,0.1906958802,0.7301095077199999,1,1,2.9638477895005066,0.52389286048,13,0,0.0
314,945,11009441,-2.1015625,4.5185546875,1.70849609375,0.6621542937,0.3875655883,10,0.252300803,0.0,0.0,0.27031315436,0.0,0.47738604264,0.0,12,0,0,2,0,2,0,0.0,0.47738604264,0.747699197,3,3,5.327802616704683,0.24191211922,0,0,0.0
315,948,11009471,-1.5087890625,-4.7705078125,1.0,0.998874498,0.998874498,10,3.84562e-05,0.0,3.172858e-05,0.00021018824,6.3589e-06,0.0,0.99971326808,6,0,5,2,1,0,2,0.99971962698,0.99975135556,0.99992345632,7,7,2.000640695756689,0.5078110535,15,0,0.0
316,951,11009501,4.3525390625,2.5087890625,3.9306640625,3.07739522,0.7829199267,10,0.99980835762,0.0,0.0,0.00019164238,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.00019164238,0,0,1.8206168491902055,0.66931390738,11,0,0.0
