# The memory-one Wright-Fisher run m1_N1000 whole: N = 1000, beta = 100, mu = 1e-2, eps = 1e-4, 10 replicates of 1e7
# generations per game; per game the number of individual-generations, over the sampled second halves of the ten
# replicates, in which each of the 16 strategies was held (DiskM1WF/Data/mw1_e4.tsv, the Cannon kit mw).
# c_k / ntot is the pooled abundance pi(k); with m1_strategy_atoms.csv it gives the atom and property shares, the
# most abundant and most enriched atom, neff, maxpi and top of m1_N1000.csv, bit for bit.
# 
# Columns: ipt (the game), ntot (the total, 10 x N x generations/2), c0..c15 (the count of strategy k; k as in
# m1_strategy_atoms.csv)
ipt,ntot,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15
361,50000000000,8209801803,344908113,1027256912,72279744,12910280568,1396562513,71606366,39827533,126749594,94664796,58618422,39749302,11934645588,13580129664,53363570,39555512
362,50000000000,31432970,31556645,31433491,31780781,31695812,531783207,31706753,28058827231,31373501,31625695,31379281,32088390,31636603,532611897,31635583,20497432160
363,50000000000,310302708,135510227,402143407,451843231,96202647,48362228,363031013,2353899433,456887219,99334429,787623319,30952027739,103302711,51123102,545851750,12842554837
364,50000000000,15262283970,33540983160,32282874,31926301,412779413,402991616,31661528,31769457,31825335,31843456,31492526,31704569,31632516,31653146,31482371,31687762
365,50000000000,31414461,31484766,31421148,31609869,31579262,509522476,31603343,21934893850,31384399,31578390,31401219,31845727,31561786,546400258,31587354,26630711692
366,50000000000,293434977,235274098,35689155318,2740754054,40398750,38803265,50550615,72642678,349897025,250368029,8811063519,769616858,49160681,49836869,211603179,347440085
367,50000000000,14337758241,34299211058,31887070,31916605,451740489,531256432,31608358,31834525,31572867,31634534,31410413,31762335,31574978,31642995,31425707,31763393
368,50000000000,31413493,31455648,31451840,46459401,8217505291,1132121610,91275695,734153090,36049960,66967096,39970929,805547397,11414647984,23536867891,137341768,3646770907
369,50000000000,7055998336,936830485,532571215,65428200,12829388409,9421906112,70239978,39510071,186866848,117781944,62655173,38883763,9842865568,8705886885,54489082,38697931
370,50000000000,31423191,31502336,31413460,31629528,31605062,513437009,31580622,23134279389,31394874,31574651,31393216,31814483,31562307,527231456,31556346,25446602070
371,50000000000,744971173,155788219,7549088836,654874186,52712771,39534818,100989811,180818888,192566695,65579447,14245289145,25468910917,56683174,43238179,159952870,289000871
372,50000000000,15146075720,33692004119,31953030,31858406,397667239,384088115,31639574,31760961,31693838,31694038,31487569,31681626,31628358,31643168,31448915,31675324
373,50000000000,31412814,31497260,31422462,31631732,31579879,731093273,31698443,15051715606,31395333,31639064,31440144,32264946,31577788,846691509,31752126,32991187621
374,50000000000,20699196499,8081741882,18125204012,497591970,48952004,46689991,111170158,116186288,664501712,696113025,201738636,166789434,124373331,112861366,160688917,146200775
375,50000000000,8657113303,20518809366,31938825,32084099,296597644,553255012,31761506,8736271698,31564890,31799004,31424695,32023300,31720405,232823116,31583890,10719229247
376,50000000000,117447468,108311116,127957475,273057150,106565430,101144492,346718281,7358005742,173530135,148407219,206569146,12901249450,147741883,109037622,809009266,26965248125
377,50000000000,1326085577,919853911,342408846,11980723285,1238946502,31736115010,169245265,360621938,634993323,240721852,131455944,419222016,116336196,98870834,86674596,197724905
378,50000000000,31422406,31507540,31422208,31597019,31583594,491717118,31587806,22000806259,31383989,31577347,31387684,31774776,31562326,551203824,31566825,26577899279
379,50000000000,405624646,259524489,27662283333,885100102,38599109,39512403,60789354,127514223,137094051,111532035,15005977656,4357783657,46747898,47934152,168245964,645736928
380,50000000000,1825556882,46910401824,31835090,31895203,446515991,437492839,31624244,31801383,31616419,31659893,31430472,31738196,31612172,31634962,31449432,31734998
381,50000000000,31404550,31440047,31419054,35563438,955255040,8575271004,154808822,1809348269,33917362,75742216,34876729,415121020,7638438353,27548589666,222608488,2406195942
382,50000000000,8328378704,873108629,698971770,67403812,14019422824,1784951836,69081024,37088581,143027657,93127064,56700530,36895416,10543536780,13161388996,50185741,36730636
383,50000000000,31427298,31530207,31426858,31690198,31653270,522519287,31629149,29089311160,31384810,31596606,31390838,31972400,31602166,524125240,31612985,19485127528
384,50000000000,844671028,86636056,1778999711,1118249839,55630817,40954044,142551731,241444836,262369267,63657291,9332702416,35391727164,54695609,44772615,217976819,322960757
385,50000000000,15288939012,33549198163,32124086,31899964,397649123,383625838,31652542,31758337,31816778,31771464,31479052,31680159,31620450,31639468,31464619,31680945
386,50000000000,31409963,31503231,31423541,31605111,31577159,496097572,31632624,15881172181,31404440,31609066,31438357,31922105,31586115,558771418,31635848,32685211269
387,50000000000,12363002935,3171894751,29164918808,548722884,40358393,38325374,60862916,115871642,518619707,394069399,1957256120,599948423,63659128,59935953,505619646,396933921
388,50000000000,14618029556,34024964563,31971609,31945760,449042326,527734234,31603957,31846776,31580429,31662908,31409211,31736328,31573437,31700430,31431380,31767096
389,50000000000,31325332,31373058,31338908,50594178,11467051806,695503217,73397266,274798876,38515925,59524881,41192320,711214507,15287177796,20290936130,86956818,829098982
390,50000000000,3175205978,2161543922,744878465,102760354,1122736663,26530354867,133055049,68451437,192884465,164022604,152167745,69264610,9986750262,5157709986,171588220,66625373
391,50000000000,31427175,31493886,31420881,31603631,31581165,483864666,31587331,18321809232,31403723,31590064,31383918,31766374,31561685,503668964,31567720,30312269585
392,50000000000,533537356,179007299,16490029156,582241191,44364815,39448757,70034955,167935102,136217658,85281097,17158804873,13956251119,51869502,44511768,147629623,312835729
393,50000000000,14879113655,33983832767,31925737,31841817,384709620,372270466,31633283,31753098,31686469,31687162,31474581,31666909,31625923,31636774,31455597,31686142
394,50000000000,31408161,31489682,31425017,31644661,31588207,751054212,31778206,17729914114,31410936,31679260,31487315,32409119,31636188,897730857,31884401,30241459664
395,50000000000,8583176735,275821630,1039173820,74275433,12476016690,1408325538,73075632,41868285,116214980,95629063,56882648,41278022,11933611914,13687921180,55759481,40968949
396,50000000000,31447584,31589404,31458362,31825059,31752572,511803913,31758426,22155423531,31397601,31704185,31398310,32166507,31701764,529848933,31698722,26423025127
397,50000000000,182672013,118277296,207920973,339381252,93148844,51357168,403114360,3640048790,229381853,91644679,281716749,26492220018,106370359,54042953,786343058,16922359635
398,50000000000,6739550065,1835288938,150770978,10264354637,153691053,29808275215,76035115,234434477,74291225,79553035,52567203,226765887,38956604,55189490,53951051,156325027
399,50000000000,31423680,31499948,31425298,31597671,31580021,474483972,31607477,21406022495,31390666,31580659,31409303,31810017,31562546,502540769,31592353,27238473125
400,50000000000,310258222,233102842,33970578611,2065381199,40301389,38925223,51560680,85073682,245298550,182514567,10761418575,1175742088,47962014,49574951,217794038,524513369
401,50000000000,14308084864,34383303776,31868822,31885596,429161790,499523209,31608113,31817728,31569418,31628462,31417137,31748553,31576703,31652571,31410244,31743014
402,50000000000,31454222,31507789,31477946,42022221,5953107354,2847212055,102006876,973593723,35018890,64098359,38997296,545109489,9787682075,25052554720,165803309,4298353676
403,50000000000,7742425530,795680671,605418818,62216640,14788907819,5225759122,66564652,36484012,186290488,108011505,56654235,36060003,9773306480,10431600490,48687240,35932295
404,50000000000,31428818,31509692,31435032,31625503,31585222,507643745,31594679,22918769510,31390108,31577628,31383634,31841429,31563656,511319919,31565102,25683766323
405,50000000000,682865968,180115630,3876588139,1042423858,53368779,38810128,125390246,203038257,202323729,61178435,12106173370,30845663583,51540377,42122747,185093903,303302851
406,50000000000,15267881868,33604206418,32061238,31845868,379904757,367735717,31640922,31745611,31681423,31724435,31490597,31675867,31627577,31645971,31461232,31670499
407,50000000000,31421294,31501698,31414816,31625950,31587102,464701386,31681444,17285597240,31408494,31630709,31442416,32080296,31595359,726891613,31722288,31143697895
408,50000000000,14378664166,7657043783,25610465607,304969291,39818235,38379116,62707390,77265842,455209821,545110674,209716243,162922383,67797788,64099467,178644398,147185796
409,50000000000,14483289311,34161533669,32045583,32096097,447699999,526576072,31635129,31908364,31640317,31731271,31418727,31775721,31662317,31749240,31426217,31811966
410,50000000000,31394174,31475265,31429827,49436845,12143366245,585296900,69322686,152437154,39055769,57267235,39610750,280974245,15820038433,20310687208,72949039,285258225
411,50000000000,1839738182,1568765508,670662047,366845685,344781005,31242054743,218354736,349314311,1061527338,522129864,969432155,576912612,3566415488,5795246314,577746457,330073555
412,50000000000,31418158,31496339,31414408,31610235,31582082,461258674,31586196,21871158151,31391039,31575138,31393791,31756209,31558840,493301784,31574125,26795924831
413,50000000000,425070591,195248289,22077841376,514436816,41374976,38451098,61368415,134002843,139035082,85813478,15884935718,9672672708,48772273,44823860,150240073,485912404
414,50000000000,13931825713,34954206124,31924646,31830946,372504836,361414190,31624757,31750730,31688985,31691569,31480588,31664335,31624209,31643371,31448678,31676323
415,50000000000,31416845,31528311,31438241,33775152,638556464,7698772014,157675232,1703093450,32715225,77191390,33592205,379178689,5868963584,31103216685,301948530,1876937983
416,50000000000,7518373843,956820512,845572361,64620093,13694429106,1484692946,67736806,36272550,119373584,87593200,53573329,35977303,11783692589,13166543913,48881350,35846515
417,50000000000,31429523,31549901,31441834,31740815,31655540,502772495,31670893,25544184557,31388896,31612038,31391731,31986031,31617870,499789824,31609288,23074158764
418,50000000000,261344882,127386561,307540816,475052330,86524871,40067502,424747320,2286091429,354019892,87488670,433490039,34935781691,92395836,41790549,671940522,9374337090
419,50000000000,15358067288,33513552393,32116536,31872235,380182598,367609577,31661494,31745918,31824953,31788541,31495590,31678880,31621779,31644346,31459567,31678305
420,50000000000,31418375,31500186,31419807,31606251,31579784,479605342,31619163,15900345499,31402927,31609336,31438150,31882430,31578835,538295789,31636937,32703061189
421,50000000000,318590571,277913022,36093369209,2645935900,41696033,40131820,50650030,69710314,351898128,262145906,8786669494,516188587,48230453,44717016,174593197,277560320
422,50000000000,14565291043,34143535899,31939225,31912754,421004591,490163910,31602658,31822158,31574173,31625681,31419057,31707817,31589722,31648055,31427784,31735473
423,50000000000,31440709,31491388,31468785,48615095,9822492948,1197630176,81819330,628188994,37443103,58373890,41334023,1045643239,12988717023,21112401768,109933298,2733006231
424,50000000000,4858391222,1375400667,690971089,58324606,12953471952,13078991224,68754935,37360639,219067712,121174318,60254751,37131416,9437090103,6912217202,54421301,36976863
425,50000000000,31417871,31501265,31429425,31606609,31578225,473541134,31575985,22482459859,31383146,31574999,31392050,31758458,31558255,506910551,31567369,26158744799
426,50000000000,810158013,154199656,8117305752,604773328,48499370,37986343,93663069,150500054,188841648,64722358,14343341595,24904890140,55366834,40966656,144741190,240043994
427,50000000000,15152177915,33755745067,31916847,31819299,361296371,350738728,31634566,31739395,31694201,31703833,31488276,31673950,31626745,31641801,31442685,31660321
428,50000000000,31416116,31489009,31414122,31635342,31583176,703196115,31732612,18368367223,31409621,31671148,31463641,32282451,31589198,851503755,31820961,29697425510
429,50000000000,19859464439,9737506051,17593495949,483625280,49590343,47499972,119752346,131089217,524421105,518970130,199702928,163041716,129880016,128527925,165844637,147587946
430,50000000000,31477629,31649485,31464161,31917847,31817781,514703047,31825808,23510982401,31416483,31733695,31404759,32237658,31757130,507291854,31759813,25086560449
431,50000000000,117992780,100009516,128625644,492403503,96920902,62581631,412667568,3824438918,142079488,105907492,162504712,18381007433,113393886,66740521,700915111,25091810895
432,50000000000,4636781325,1819586631,199557680,12526385645,294276455,29572346202,86989499,160316509,127615718,91914655,56704945,148570574,41242455,56678021,55445516,125588170
433,50000000000,31400627,31497561,31406049,31581349,31582133,430758572,31598069,7538853533,31396970,31607305,31423202,31800055,31578887,456308141,31598010,41195609537
434,50000000000,355846174,254697291,29309719096,981775620,37564560,39580374,57363318,104064695,140450041,122695818,14492591374,3196713657,46052592,47929590,176707006,636248794
435,50000000000,14192721542,34567271353,31855533,31875502,401480950,458720882,31587894,31803321,31570413,31639290,31405524,31722992,31579544,31623831,31426685,31714744
436,50000000000,31446837,31621197,31473986,38923927,3751158303,5530151620,114876045,1441423481,34391062,63733270,37254541,498792576,9848324330,25391554048,173207170,2981667607
437,50000000000,6755322943,996120818,737369484,60978897,14396033832,3080987820,65198853,35164047,141748861,87444470,54821088,34885615,11900957929,11571891785,46296002,34777556
438,50000000000,31424203,31520435,31424538,31659981,31616473,491531861,31636838,25383332191,31391846,31566430,31391164,31855692,31581633,494828808,31578535,23251659372
439,50000000000,773738820,86676724,2479266607,826890708,52736872,38055429,132308590,223319819,234048579,59144167,9809801082,34692412531,52317696,41455898,199137694,298688784
440,50000000000,15369978449,33548860651,32048451,31847309,356149871,344784215,31643006,31728199,31683738,31722251,31483717,31659296,31630380,31644394,31468875,31667198
441,50000000000,31427646,31496330,31436921,31625902,31579903,466090541,31677375,21013812073,31412369,31600482,31447293,31972974,31588582,528064103,31697538,27613069968
442,50000000000,12222574169,3976122886,29751655737,470979058,38985498,36867600,55984057,72337076,581041269,436718682,995951741,463960088,63859486,60075107,436398354,336489192
443,50000000000,14457436920,34269810738,31977233,31990695,412617853,479615416,31627486,31864320,31656154,31711041,31415836,31716259,31665245,31731680,31432724,31730400
444,50000000000,31337106,31364230,31358576,49764192,11918339148,584203916,70010729,193183557,38131839,55286810,39587041,364238512,15693248845,20443533812,76802195,379609492
445,50000000000,2478529414,2086278289,749662196,101188451,741034378,29190664994,142171289,71221781,182213316,172600496,165502355,72890107,9856309939,3721298903,198078873,70355219
446,50000000000,31419773,31505258,31419216,31598152,31572121,442985261,31575358,18382787026,31395176,31580208,31391144,31745969,31560811,480785541,31566074,30315112912
447,50000000000,319514045,161796704,19960130711,608575949,41454562,39255229,64809238,176191397,129259464,88864090,16611808955,11060454173,50892201,44430032,153599068,488964182
448,50000000000,14767822564,34179676803,31918167,31807330,341043579,331445262,31628240,31734448,31697856,31680709,31488234,31660440,31637895,31640091,31457166,31661216
449,50000000000,31426207,31501530,31434725,31681649,31617099,728200446,31840913,20757029172,31437392,31681823,31498500,32421436,31687919,1020195166,31940850,27114405173
450,50000000000,7726237730,301134527,1043492363,64369470,13665401703,1163014227,67953683,36358484,105918675,84815797,50755369,35740144,12154235003,13416296042,48678909,35597874
451,50000000000,31451269,31588126,31447597,31785195,31715343,496567957,31721753,23546079536,31389143,31655450,31384517,32057863,31645300,495943144,31662244,25081905563
452,50000000000,290533378,112123641,393835461,545139911,82074630,44742392,427979814,2411797952,421417005,75124305,868273316,27606084373,92662877,47716373,827530749,15752963823
453,50000000000,15212634606,33708098068,32253037,31864630,355021553,343568740,31639397,31743210,31822577,31794690,31485896,31652006,31635495,31632742,31479383,31673970
454,50000000000,31416942,31499825,31422819,31609541,31574509,410087137,31614702,15495374258,31403436,31601263,31442790,31818903,31578372,456883530,31632344,33259039629
455,50000000000,282206577,205231064,34860093937,3191721904,38324699,38102854,50735118,81165607,279349210,212739211,9316016554,749634754,48541982,49136910,220767096,376232523
456,50000000000,14592420144,34212414372,31837111,31849340,379832155,435627477,31589818,31792535,31565430,31628661,31415980,31681891,31575246,31645059,31427490,31697291
457,50000000000,31511971,31669807,31537638,45484080,8293226354,2161435050,86789822,674835538,36550045,56610493,41573984,744557052,12133144920,21538738157,125291925,3967043164
458,50000000000,6269800680,896244016,531328723,54563679,13881807501,9413342424,64461544,34787099,135106637,101156789,51722841,34627103,11548270205,6901246884,47015676,34518199
459,50000000000,31439311,31515593,31438324,31623752,31576971,472611953,31577933,29915955869,31388286,31547464,31390030,31786741,31551873,480490526,31565031,18752540343
460,50000000000,661708138,182462517,4204209148,822408395,50713606,37733336,123869751,175867112,225286013,60036422,12326835889,30627535538,50453188,39335123,173903308,237642516
461,50000000000,15272777711,33702334612,31903358,31809126,327208887,317753040,31622895,31724325,31687592,31696217,31483067,31644782,31630916,31636736,31447486,31639250
462,50000000000,31422079,31504724,31448493,31646894,31576476,439278893,31720896,20786132752,31416975,31629634,31464550,32129595,31597445,691445849,31786806,27703797939
463,50000000000,18199847484,8519415127,20560319139,342710332,45107597,43208256,86681996,94157443,745331501,569123387,179199310,148577370,93965432,86526489,151994892,133834245
464,50000000000,11624719222,27388534340,32073829,32095442,328342890,473316155,31738017,4594612018,31643790,31845027,31429420,31856709,31732102,124660132,31518895,5179882012
465,50000000000,31468275,31509051,31505766,48782419,12213217634,567271349,66756883,115360168,38425158,53327029,38763024,232088062,15853137418,20375400921,69284593,233702250
466,50000000000,583357847,541933085,332202942,9506523169,1227005984,33820522355,176482428,334808521,1844947515,271395750,153973352,500721153,181787558,130369898,117173978,276794465
467,50000000000,31431094,31503118,31421563,31598086,31580460,419533824,31591091,22188543454,31393829,31573040,31386424,31743559,31553881,447922528,31559265,26565664784
468,50000000000,409194574,196998919,23133342742,532566663,40661107,38466205,60029923,128292062,130648130,84007584,15843634390,8611264138,46558008,44299609,152078090,547957856
469,50000000000,14236919131,34597524209,31829461,31858372,395279603,390432876,31623443,31766817,31608099,31644616,31437218,31684294,31617814,31637118,31449013,31687916
470,50000000000,31508324,31668351,31533849,36256087,1795067738,8609378603,124692069,1667574775,34263185,64741110,35957327,420664492,9164604522,25540234589,178673843,2233181136
471,50000000000,7541216326,817538496,759892843,59575530,14277985521,2085139344,64708208,34641116,119018904,81094295,50621324,34176520,11721542490,12272324795,46455742,34068546
472,50000000000,31436578,31536889,31438649,31695748,31653179,480770469,31655057,23582738940,31385903,31603757,31391660,31907543,31603101,475238218,31621053,25082323256
473,50000000000,512160115,74884301,820832395,2262935562,51690488,37060479,212817637,205105213,332085131,47688043,6573242223,38106074797,52145223,39594267,393869395,277814731
474,50000000000,15377452344,33620042890,32083440,31822804,315925052,306265826,31619497,31720193,31818904,31744821,31492572,31641393,31628712,31632501,31465085,31643966
475,50000000000,31428355,31502599,31425874,31623040,31589878,386401386,31652780,17941260714,31414301,31593436,31464936,31938054,31607253,465157901,31672328,30828267165
476,50000000000,11935232260,2879117970,29606751558,550354404,40067756,38129746,63104027,115631992,523880223,385851699,2244302173,604080496,64617853,60209299,509707932,378960612
477,50000000000,14657137297,34204136705,31906964,31870738,354627686,404219836,31597179,31780813,31578957,31661168,31416786,31667189,31586714,31695460,31426220,31690288
478,50000000000,31398045,31417570,31421264,48039537,11593727633,605282012,70108270,336051504,37273942,54025190,39708548,536989273,15059242155,20841900724,84212094,599202239
479,50000000000,3611330617,1896294523,615846339,52810534,13263668209,14842630480,67376936,35666149,200104634,117820152,55109498,35582790,9852365956,5267345320,50585880,35461983
480,50000000000,31437588,31508838,31421343,31606739,31589643,446966903,31591880,24322875055,31391568,31560589,31391970,31748270,31560203,452751289,31571035,24399027087
481,50000000000,815338480,155421132,8551938234,595296575,45310574,37067074,88754397,143157320,196651237,60202647,14094182675,24750640913,51557570,39093042,141491594,233896536
482,50000000000,15190342875,33860853038,31888306,31780134,288014723,280990327,31608558,31699638,31693521,31688325,31482211,31629104,31617463,31635349,31446618,31629810
483,50000000000,31425250,31505090,31460787,31678006,31576127,644991114,31787293,21380681925,31425768,31656497,31467742,32307345,31613290,796498301,31860074,26798065391
484,50000000000,8323121651,262959944,1038158698,73587618,12622855811,1302609072,71377651,41337140,109977361,88376189,54551154,40561596,12077633510,13798542934,54002937,40346734
485,50000000000,31468509,31631289,31464316,31852159,31772193,481469397,31768164,22902297740,31390794,31682964,31398304,32138663,31711241,472475620,31694725,25763783922
486,50000000000,185657917,106770091,224107581,566635061,83074812,53099255,441992971,2853508447,248041622,88892659,341571375,20098002761,93472105,57211042,733924199,23824038102
487,50000000000,15472150159,33545643371,32227935,31855452,304927657,296729231,31633643,31717415,31823208,31807915,31479191,31641376,31626048,31642385,31460105,31634909
488,50000000000,31404075,31507458,31418838,31600516,31574713,365561867,31628530,12624049636,31400718,31602678,31450517,31823916,31591148,403642266,31641125,36228101999
489,50000000000,301129434,219794099,31935209441,977915518,36704963,38686888,53612398,87873115,158185344,139618892,12178060862,2878786522,47198451,47278572,178569718,721375783
490,50000000000,14639479194,34338102475,31793944,31784358,303615261,339388421,31573018,31735594,31572606,31608677,31416624,31630552,31585190,31633763,31425095,31655228
491,50000000000,31565965,31836998,31598461,42220714,6778367297,3341948683,93194043,748646303,35993635,53858269,40292882,538456628,10182421381,23250406457,141512125,4657680159
492,50000000000,7412066701,601744761,548551932,52739370,16217510093,4835481037,61574589,33777136,171083730,89888377,51054114,33743059,9776955523,10036376097,43795579,33657902
493,50000000000,31430071,31508524,31436879,31636084,31591820,451250811,31597297,23169454259,31388377,31560387,31399365,31794581,31554214,446117836,31550334,25554729161
494,50000000000,689419481,86256493,2958285092,735468737,49718070,36897107,137284424,213408860,230982447,57492955,10074562552,34159983009,50549643,38396225,188069628,293225277
495,50000000000,15470556922,33642868229,32002910,31782293,256259612,250393076,31604704,31685989,31695981,31689482,31479913,31618774,31634017,31644903,31460066,31623129
496,50000000000,31417920,31498310,31449660,31646933,31585750,365459096,31711118,21559346792,31412382,31600942,31470743,32059119,31609260,460315913,31772671,27235643391
497,50000000000,13193570836,5177261099,28206166368,353904050,39270473,37266748,56929278,74220423,592476728,422286288,783540405,316961923,58973101,55755232,385722668,245694380
498,50000000000,14652693040,34319332639,32108348,32021567,305212499,342072311,31636380,31837466,31644451,31745301,31417680,31688745,31666107,31782453,31424990,31716023
499,50000000000,31368170,31373883,31385657,48850309,11825102660,618182104,68341444,132795872,37865394,51723659,38485166,264110734,15635264008,20847771297,70954600,266425043
500,50000000000,2173219075,2065990184,747358543,73662237,3497245887,27408641635,116196503,51558320,169415627,154135005,97803693,51693513,10669173230,2558907958,113748968,51249622
501,50000000000,31423460,31505350,31422202,31599159,31577219,384267906,31589725,21650679068,31387905,31562726,31394660,31735927,31556518,401629312,31571282,27185097581
502,50000000000,314677016,157385321,21105021493,577867881,39563077,38013777,62005639,155835016,131460822,82511479,15889839944,10703169551,48487181,43220904,158806802,492134097
503,50000000000,12268377082,36831735805,31757280,31786355,262981512,257392207,31596827,31705485,31609112,31645490,31447191,31630947,31621299,31635734,31452296,31625378
504,50000000000,31557917,31697491,31618245,35840669,1172201271,10139144039,131695016,1520475867,34448659,62356113,35825774,447526344,9155561527,25392750151,181172888,1596128029
505,50000000000,7330387574,299003212,1008424245,57293854,14156482122,1412848522,64959663,33713876,96527709,77326740,47000354,33505128,12610204058,12694072075,44821242,33429626
506,50000000000,31443156,31571574,31441589,31755445,31687907,428560675,31696206,22627310222,31396449,31624975,31389046,31971784,31650333,420205223,31645194,26144650222
507,50000000000,350934813,111466141,505266918,470111703,62515077,37586712,332476029,2361261023,471590191,63289703,1224310056,29932670685,66702384,39758096,495096569,13474963900
508,50000000000,15342195644,33881867772,32037112,31785963,199931962,195937117,31614191,31668317,31817409,31759428,31480447,31590669,31623810,31635572,31472354,31582233
509,50000000000,31422517,31506829,31459433,31629173,31586657,309167347,31663066,21825043982,31432819,31596770,31459383,31882261,31604902,348847719,31678996,27138018146
510,50000000000,290858780,203346457,35225133884,3370942301,35037996,37751950,50050755,72148898,253453746,232208918,8927913925,664184569,48586147,47047472,203817426,337516776
511,50000000000,15072013336,34161166971,31807111,31764200,187102004,200380657,31545525,31685913,31577353,31664806,31418753,31566919,31589310,31693785,31426617,31596740
